,sta0_datasz,sta1_datasz,sta10_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta3,training_time_sta3,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta3,consumption_sta0,consumption_sta7,consumption_sta1,mean_acc
0,747088320.0,684321792.0,748350720.0,1128383616.0,1047438528.0,436285440.0,1135301568.0,995528640.0,352361088.0,1102428672.0,1026684672.0,353447154,4.891602039337158,364179060,5.036649703979492,626187057,9.074960947036743,713748356,10.557656049728394,732422625,10.920220375061035,779180439,11.830084323883057,797559360,12.280224084854126,814115531,12.739868640899658,841449567,13.595452308654785,864693221,14.468574047088623,865858562,14.517557382583618,766.4613241978898,755.2809619702455,774.2123733842296,764.1538765817154,732.4972703676833,659.8569550954417,587.4266643358345,569.817962312686,601.1152577510115,530.3090501167161,541.5853980246292,0.9127674102783203
1,,,,,,,,,,,,330749215,4.480536937713623,349950887,4.741700887680054,612357685,8.80844497680664,690954347,10.145869255065918,707890461,10.44894003868103,764299984,11.573882102966309,782650707,12.013154029846191,800135647,12.45856237411499,823232451,13.176376819610596,848882043,14.151655435562134,847437711,14.091476917266846,1278.326172130496,1288.744179862811,1304.3710409153607,1411.2059025960584,1254.8600935346744,1100.02705321567,1006.1702029418402,1081.3209370604147,974.4327932383554,919.2851882757251,915.1222244100055,0.7708553346720609
2,,,,,,,,,,,,335315242,4.550384283065796,350970598,4.762005090713501,612851031,8.782716512680054,687319224,10.04916787147522,705927880,10.380769729614258,761823062,11.508971929550171,776631495,11.868613719940186,800218776,12.546018600463867,823628079,13.271069526672363,846783293,14.19007396697998,842480875,13.985723495483398,1922.6179190212472,1812.4448087752662,1870.7281238479613,1937.027447074337,1810.387371166122,1540.6735126410074,1524.420665547893,1494.1371708583652,1357.4213383265208,1300.81033760015,1274.4838338353657,0.9038404551419345
3,,,,,,,,,,,,336223932,4.559501647949219,347318264,4.712964773178101,612465351,8.798061609268188,689491765,10.125834703445435,709562575,10.485266923904419,764879023,11.580132961273193,780971084,11.948164701461792,800509120,12.489615440368652,822305878,13.176789999008179,844890354,14.088249206542969,844639134,14.07883882522583,2452.959674791058,2306.017382953053,2432.9023332550723,2446.7851957384764,2363.636999211599,2076.9177569088934,1925.4859843487172,1882.1351776692684,1733.8965844342536,1781.3179241154273,1620.7243179143768,0.9273652759465304
4,,,,,,,,,,,,335543941,4.543636798858643,353521983,4.791836500167847,606538669,8.691502094268799,688606697,10.093378782272339,701932469,10.35836386680603,764166012,11.564882040023804,779141621,11.910658121109009,961694804,20.720765352249146,820477575,13.139115333557129,843720130,14.013954401016235,844922825,14.061945915222168,3100.9822734866693,3031.9361471563884,3298.954763142602,3240.5972519828597,3191.7696176504373,2634.833475077674,2414.153558082351,2492.4634619614003,2306.6965070503657,2243.0108494620945,2155.329711465622,0.943689069964669
5,,,,,,,,,,,,333316712,4.531227111816406,348362633,4.7371885776519775,606509617,8.726778030395508,684642962,10.060863256454468,703973418,10.423714399337769,765012385,11.63232707977295,781884106,12.034552812576294,801245446,12.567780256271362,819067056,13.141379356384277,843717200,14.101208448410034,844060949,14.116724252700806,3735.5144461345294,3548.8072748754594,3849.1196718167057,3757.8593185871596,3705.3634651755096,3159.8213209395317,2913.9472077465034,2871.8150779941957,2676.6659738924263,2602.939878658952,2489.8978634246137,0.9557434266263788
6,,,,,,,,,,,,330035837,4.470148086547852,353815012,4.7923431396484375,608233734,8.749122142791748,688782783,10.123782396316528,708797380,10.487095355987549,762916687,11.56400179862976,778360495,11.930907011032104,801996910,12.591180324554443,821307041,13.221802949905396,845692476,14.120501518249512,844678502,14.081307888031006,4290.867142392163,4184.975899158838,4442.574599447547,4302.068752019988,4401.250396567036,3607.04753680549,3321.666675552141,3282.6948838880758,3071.19933215671,3062.626030315398,2899.7732419547488,0.9624784588813782
7,,,,,,,,,,,,337077751,4.542262315750122,355037361,4.784685850143433,612581806,8.755806684494019,695761220,10.160326957702637,708232318,10.411662340164185,763646910,11.501238584518433,785297612,12.016146183013916,801603173,12.491406679153442,824807092,13.22913908958435,847921841,14.092207670211792,847499661,14.0784592628479,4846.266319322069,4696.359673210408,5129.58377597922,4844.141417890938,4962.512991460846,4040.892527455325,3726.153693099688,3683.444730993235,3538.318477826479,3419.7003530822444,3268.4054657362676,0.9674633633006703
8,,,,,,,,,,,,335657405,4.550982475280762,357901977,4.85100245475769,615527966,8.818739652633667,687707529,10.030321598052979,711030101,10.464496612548828,762641053,11.493374586105347,781162429,11.928964614868164,802126792,12.515474081039429,825755516,13.271849155426025,845815157,14.043741941452026,845250705,14.02017879486084,5393.244163143868,5201.7495645753625,5676.491855361025,5496.634198841078,5535.181259890102,4479.742859477148,4142.019565906431,4102.023373465736,3915.083212637874,3804.512978780647,3702.096624038926,0.9735226035118103
9,,,,,,,,,,,,336899467,4.572033643722534,349407308,4.741870403289795,609333706,8.753041982650757,686480115,10.055853128433228,709383987,10.458258867263794,760241279,11.471258878707886,779171345,11.91585373878479,801523461,12.535680770874023,823411771,13.238508462905884,846884795,14.1198091506958,845173984,14.05262017250061,5911.14612526739,5721.108210170163,6216.819726891742,6010.793300166928,6093.717393197917,4907.716262196225,4541.8389301438865,4598.950125859485,4293.721765087576,4172.276809655213,4071.8661733226063,0.975059839812192
10,,,,,,,,,,,,337096611,4.579071760177612,359022641,4.8837361335754395,614286330,8.822593212127686,692388364,10.150904417037964,711208262,10.502883195877075,769041244,11.635554313659668,784708624,12.00320053100586,803737872,12.531214237213135,827451250,13.284629821777344,848439845,14.124252796173096,846316254,13.99869441986084,6575.389541045501,6252.991696372467,6794.228625067894,6528.360188398453,6638.533671863076,5339.9424965047,5022.818692091141,4989.8085784884315,4653.197385213545,4535.7199239803585,4436.307338376825,0.9776577082547274
