,sta0_datasz,sta10_datasz,sta2_datasz,sta1_datasz,sta3_datasz,sta4_datasz,sta6_datasz,sta9_datasz,sta8_datasz,sta5_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta3,training_time_sta3,host_consumption_sta7,training_time_sta7,host_consumption_sta5,training_time_sta5,consumption_sta8,consumption_sta4,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta0,consumption_sta1,consumption_sta3,consumption_sta7,mean_acc
0,747088320.0,748350720.0,1128383616.0,684321792.0,1047438528.0,436285440.0,995528640.0,1102428672.0,352361088.0,1135301568.0,1026684672.0,354813423,4.952932834625244,364382124,5.081243276596069,627980814,9.142802953720093,716476010,10.628575801849365,732494585,10.938554763793945,780422685,11.878493785858154,800079739,12.341363668441772,828046647,13.116358280181885,846738433,13.707982540130615,865090681,14.377894401550293,867198708,14.4679434299469,714.880640578188,801.6208390864067,748.9720216362941,819.3595398703662,751.1664155914161,627.2472426853283,580.2621179166458,590.2490637448809,565.4836427492494,559.8515807215176,555.7633589483466,0.9167002276940779
1,,,,,,,,,,,,337129264,4.613607406616211,349188681,4.778661489486694,706964927,10.491997003555298,685605789,10.11056637763977,706069665,10.474469184875488,760304329,11.560856819152832,776486172,11.953611373901367,806507579,12.79749846458435,821437533,13.282584190368652,839170459,13.943214893341064,954888242,20.747286319732666,1483.216046484055,1592.2524340284265,1461.8493604857351,1595.505609904891,1550.3226094701504,1271.920001954969,1158.4120793243424,1058.4766510769703,1018.5903126050941,1170.7129928762072,1102.596437037799,0.810855589129708
2,,,,,,,,,,,,337557851,4.5830841064453125,348372155,4.729505300521851,613867996,8.829135417938232,690958802,10.141911029815674,708409502,10.456105470657349,763724180,11.563586950302124,778483541,11.936696290969849,807046579,12.740491151809692,820327673,13.166794300079346,842837320,14.027214765548706,844926914,14.114457845687866,1964.0721731489793,2145.041917647543,2133.362199012109,2115.2191178121902,2078.7904916370235,1681.3992037468356,1538.6343245641363,1496.4388604363821,1450.3777145748043,1554.2904383123425,1471.7332439302843,0.9113506024534052
3,,,,,,,,,,,,342273721,4.6448280811309814,356254704,4.832439661026001,617779180,8.875290632247925,689303655,10.111408710479736,701837010,10.36369514465332,762837708,11.552799463272095,777332117,11.903647661209106,959929611,20.72494673728943,822221711,13.206079244613647,843829444,14.013925790786743,845213840,14.070274591445923,2741.082121560711,2940.4910200781746,2988.6839445010837,2900.9869050882617,2895.9532457902787,2315.0918513487286,2145.5043392913126,1955.61300486601,1922.5856510571564,2163.0591749445325,2030.619370613374,0.9330497004769065
4,,,,,,,,,,,,344424656,4.696051359176636,353911753,4.823087215423584,610185938,8.793598651885986,693399042,10.168795585632324,713687687,10.534980535507202,770364361,11.652850866317749,783684945,11.970373630523682,814019278,12.81304383277893,831061472,13.357600450515747,847691250,13.98216962814331,850325766,14.077624797821045,3231.328154351553,3459.4473013160696,3531.9272127516206,3429.3606277742756,3447.7742924236477,2735.338998471475,2546.9220341856694,2425.761606006686,2334.6552468783493,2566.290720967836,2385.0539825161463,0.9488085074858232
5,,,,,,,,,,,,338347339,4.589139461517334,353960092,4.798208475112915,608455351,8.707106590270996,686665539,10.044207096099854,711012828,10.489010095596313,768995345,11.654473304748535,779840777,11.90276026725769,810193970,12.774787664413452,823246427,13.204609394073486,845377718,14.028239727020264,846803862,14.07900619506836,3752.7341872769057,3980.7121629722424,4089.225806215539,4061.0189093129798,3986.4448698644865,3173.6596476235677,2946.8356714168385,2812.2858467292767,2674.805604838272,3053.5146047723097,2756.636999852313,0.9599823572418906
6,,,,,,,,,,,,337589651,4.571759223937988,349267966,4.732035875320435,614899549,8.825787782669067,685269913,10.01442551612854,706736899,10.420628070831299,766132926,11.600912094116211,778605612,11.902700662612915,811340513,12.829689025878906,820645177,13.130484342575073,842972879,13.966395616531372,843486671,13.995038032531738,4293.517112145932,4632.918936018687,4641.058062449331,4602.777253445986,4539.858995214766,3605.2105590628335,3439.1134893656463,3186.942242108028,3030.941886144478,3462.7574663671758,3135.812967151574,0.9672762101346796
7,,,,,,,,,,,,341464214,4.63144063949585,385616811,5.28701376914978,606350621,8.705045938491821,695303335,10.23438835144043,704665432,10.427441358566284,762818482,11.547635555267334,780681596,11.983325719833374,810215761,12.806787252426147,823764432,13.251844882965088,845307834,14.083805084228516,845307834,14.084126472473145,4805.636121269993,5161.950626205913,5220.181326102338,5134.646244926611,5116.381030901412,4151.57051910831,3840.6557282761714,3557.6522625462103,3366.1737095641224,3862.471208083697,3587.2790463596452,0.9707799662243236
8,,,,,,,,,,,,338602221,4.621539831161499,381950865,5.282226800918579,610620446,8.80900764465332,706437644,10.469598531723022,704705715,10.43988299369812,760252143,11.543102025985718,777611962,11.96324896812439,807431709,12.823545694351196,820259435,13.237451314926147,840444198,14.016924619674683,842675760,14.107380151748657,5449.311988756945,5704.40695569827,5799.2944482770645,5665.596722885258,5800.93173394407,4578.130612290086,4251.150004782389,3926.630150829146,3731.753742368961,4276.4723360384605,3975.6666037949008,0.9741009690544822
9,,,,,,,,,,,,339146288,4.613240957260132,353092846,4.804200649261475,613024371,8.835603475570679,697083604,10.258262872695923,714302920,10.566750764846802,766520255,11.610238790512085,782295788,11.99092411994934,813679130,12.871665477752686,825748985,13.230007410049438,848263331,14.081076622009277,847644742,14.052312850952148,5953.660771834728,6224.657341056702,6509.447826448421,6174.421911930748,6357.965283603679,5006.34146562092,4658.711753201682,4316.370795814002,4103.9568470996,4688.541633854691,4338.530601143295,0.9768976623361761
