,sta0_datasz,sta1_datasz,sta10_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta7_datasz,sta8_datasz,sta9_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta3,training_time_sta3,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta0,consumption_sta3,consumption_sta7,consumption_sta1,mean_acc
0,747088320.0,684321792.0,748350720.0,1128383616.0,1047438528.0,436285440.0,1135301568.0,995528640.0,1026684672.0,352361088.0,1102428672.0,351050737,4.771625518798828,365645121,5.0183234214782715,618201298,8.942344665527344,725902866,10.78932499885559,730570883,10.89896535873413,773791781,11.739957332611084,800563930,12.386824607849121,806467479,12.600186586380005,842754618,13.63245964050293,859806576,14.316288471221924,856136786,14.246231317520142,1109.794958349996,1030.3883504785042,1100.3469435681336,1324.256007198156,1070.1406133080195,994.9252663283493,970.2073519188021,1250.2789818922329,1111.338862900361,928.1440769735017,1333.2116113240281,0.916775947267359
1,,,,,,,,,,,,333815857,4.43522310256958,354922370,4.756953954696655,607141024,8.65531849861145,694145562,10.158730506896973,701680637,10.300939798355103,959305162,20.604121446609497,780971450,11.956575393676758,790118461,12.300795555114746,821983857,13.15649127960205,841029829,14.006233930587769,835674131,13.87389349937439,1779.4181614064382,1814.1433187876119,1935.072557825742,2100.8050497795,1876.1584843524854,1636.295825722998,1490.4708383483662,1806.5437782618214,1681.4387152706918,1481.9258311228941,1871.8501233064924,0.8103918812491677
2,,,,,,,,,,,,336253961,4.444609880447388,353638194,4.721316814422607,604171610,8.641616106033325,695129263,10.203824996948242,964181309,20.564400911331177,762591310,11.476141214370728,784816595,12.027917861938477,791066761,12.281665086746216,824495143,13.166057109832764,961800578,20.62043309211731,839684069,13.903664588928223,2589.8862447309643,2559.4895857910747,2743.401813917759,2897.37509078478,2678.403302927494,2279.2810333410694,2081.7630187067784,2342.196932990776,2260.1767540562187,2031.5081958205903,2388.266899549141,0.9100356156175787
3,,,,,,,,,,,,332240543,4.407062292098999,353432506,4.729190826416016,602531783,8.63369870185852,693205012,10.208267450332642,699756265,10.33823823928833,757337051,11.455610513687134,780952041,12.03023624420166,788995783,12.337936639785767,820994786,13.18380069732666,840288315,13.989933013916016,834218384,13.84843897819519,3113.8148395400262,3035.9011878436786,3314.7838710438186,3430.6176200972304,3225.562375232913,2718.564049108995,2463.041725788727,2691.9690324579606,2679.1125488025104,2392.2231754990457,2745.771623718727,0.9330167174339294
4,,,,,,,,,,,,337753102,4.484586000442505,352102187,4.717607736587524,608202483,8.713041067123413,691463806,10.137113094329834,700206704,10.32640814781189,757561720,11.422778606414795,781811231,12.025148391723633,791510486,12.396064758300781,820763157,13.138143062591553,840231675,13.95958924293518,836474299,13.898438692092896,3629.4566725596965,3583.457793510779,3898.2637675787773,3936.4577949054597,3791.919242827844,3161.745763257406,2855.5465882381177,3091.832032528831,3123.6500960253356,2771.1789403466228,3110.4525698372067,0.9477619745514609
5,,,,,,,,,,,,331556768,4.403074026107788,352125807,4.721017599105835,609980189,8.728546857833862,695398061,10.206398963928223,960904523,20.568928241729736,758506908,11.419928550720215,783857613,12.026222467422485,792866989,12.366885662078857,823983547,13.182280540466309,841983929,13.952234506607056,838495168,13.909368515014648,4411.299348595111,4354.064427875004,4754.3266616443825,4610.661497616429,4568.269444274652,3803.7797188405275,3466.426614803912,3649.293158758105,3654.605949815411,3304.704400828595,3633.1175220147998,0.9581905874339017
6,,,,,,,,,,,,332353154,4.431966066360474,351088823,4.724122524261475,605795569,8.685914278030396,696465563,10.243193864822388,703860991,10.386367559432983,754286338,11.390748977661133,779502583,12.007054567337036,793458357,12.493215322494507,817812786,13.106923580169678,955496760,20.64329767227173,837072442,13.977001667022705,5189.164632390241,5120.015945813445,5569.386544124542,5384.855610389168,5356.760420293027,4444.136152045011,4039.6599381873084,4207.21093272584,4227.596119047021,3834.912667850461,4063.320476723677,0.9640541185032238
7,,,,,,,,,,,,339534653,4.517824172973633,357070314,4.793286085128784,603406842,8.647027730941772,698176862,10.254433393478394,704606900,10.38174819946289,755588276,11.403366804122925,781834851,12.0560142993927,790799795,12.413203477859497,820804234,13.184764385223389,840268295,13.978782653808594,837473930,13.976103067398071,5719.3428801968275,5615.260289126702,6111.470191738711,5906.019632130148,5898.849245985842,4856.726819933158,4423.106173334706,4589.887472043023,4612.680106818512,4200.095291745449,4391.611351323277,0.9678499698638916
8,,,,,,,,,,,,335979914,4.458700180053711,351707840,4.707359552383423,610339197,8.739805221557617,695263662,10.201264142990112,706493492,10.416505813598633,758211987,11.430923461914062,779709918,11.969871759414673,791137257,12.379554510116577,822586151,13.179832935333252,841443891,13.925500869750977,957016898,20.621257781982422,6523.787345019711,6385.791536838502,6950.538214818734,6683.870944173096,6669.13898688463,5493.741095882435,5030.598050311746,5173.290347578414,5226.233472922922,4747.394550694888,4880.8359548907065,0.9707185246727683
9,,,,,,,,,,,,331982122,4.419626951217651,351331376,4.7227983474731445,605548620,8.697506427764893,690633303,10.163712739944458,701873631,10.383784532546997,756061847,11.433035612106323,777343163,11.990732908248901,788218136,12.377627611160278,818233501,13.158827304840088,839223499,13.986248970031738,835574582,13.932585954666138,7027.691848914363,6904.104951744071,7517.578584806806,7208.007169735119,7198.492493352065,5906.603298056581,5426.797118840135,5434.034929548293,5613.975463880779,5105.124216869458,5189.445818205583,0.9735183986750516
