,sta0_datasz,sta1_datasz,sta10_datasz,sta3_datasz,sta2_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta7_datasz,sta8_datasz,sta9_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta3,training_time_sta3,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta1,consumption_sta0,consumption_sta3,consumption_sta6,consumption_sta5,consumption_sta7,mean_acc
0,747088320.0,684321792.0,748350720.0,1047438528.0,1128383616.0,436285440.0,1135301568.0,995528640.0,1026684672.0,352361088.0,1102428672.0,350265888,4.737147808074951,397254476,5.474579334259033,627256634,9.04009222984314,713987247,10.523952960968018,731232808,10.853644371032715,772745764,11.646620035171509,794985270,12.214930772781372,806388622,12.590673923492432,848311671,13.788824319839478,861486564,14.351735353469849,857978822,14.281405925750732,1123.2360708378012,1080.6440073108533,1084.854681370558,1306.4365932686144,1028.332563270909,1288.6535270048232,1155.3669012182186,1161.5127715169333,967.9717304822607,1095.585608405069,1045.6408721990997,0.9157252691008828
1,,,,,,,,,,,,338115345,4.49839973449707,348539879,4.6783998012542725,606523960,8.681251049041748,678500399,9.928088426589966,702596346,10.372735738754272,764419430,11.578365564346313,776184353,11.887301445007324,788872126,12.323697805404663,825246178,13.342042207717896,839954027,13.942259788513184,836533015,13.896264553070068,1660.2651608674732,1629.4064007838326,1649.7965860854297,1843.8880178834456,1584.3213197085859,1650.7073298469647,1537.3725064263695,1586.924945870518,1489.495453979451,1512.425984841344,1408.9221067961123,0.7821404310789976
2,,,,,,,,,,,,333695923,4.437453269958496,350207478,4.7028844356536865,603827800,8.67748498916626,680465605,10.004118919372559,698211713,10.337866067886353,752566921,11.373125553131104,774787140,11.910224199295044,788935114,12.384670972824097,822978240,13.321309566497803,838793141,13.956772565841675,833608706,13.839619636535645,2189.3710447938665,2173.3292963802805,2199.027156059195,2390.952409399441,2137.3122933826526,2034.2400698867386,1938.4254106332767,1993.9594793869692,1819.2557121716666,1916.110150623856,1781.6841972872655,0.9075184897942976
3,,,,,,,,,,,,333977783,4.448603630065918,351434891,4.7203590869903564,606807163,8.714487075805664,683945088,10.042236328125,703807403,10.40852975845337,754596457,11.3803391456604,777818504,11.932443141937256,790448415,12.375386476516724,827613604,13.398852109909058,841396405,13.950537919998169,837912650,13.910497188568115,2722.0881558745637,2726.929086458995,2762.6459477697563,2917.2682780443843,2696.329376036258,2398.3925606719768,2324.4918286097895,2399.828909959769,2249.3840074423056,2347.533808379665,2141.6073989296247,0.9307326403531161
4,,,,,,,,,,,,337104545,4.477827310562134,351535477,4.715973138809204,604580666,8.692131996154785,680475308,10.005685091018677,703169160,10.438127040863037,754194053,11.408726692199707,776774989,11.956211805343628,788052548,12.348456144332886,957808339,20.59711480140686,840751083,14.005449533462524,837125665,13.957205295562744,3389.9406106395286,3528.0313879594223,3620.4443645252954,3696.0684092939186,3527.727305517619,2928.448405409405,2902.6844456188014,3012.8065731894535,2881.927656717999,2870.780516023621,2681.0634738222243,0.9483497034419667
5,,,,,,,,,,,,332894045,4.42094087600708,351259477,4.708037614822388,604350564,8.6892991065979,681751672,10.029038429260254,701877415,10.405685663223267,750825714,11.335747003555298,773199010,11.860388278961182,787780027,12.365388631820679,826688008,13.446280717849731,838065787,13.932003498077393,833056706,13.835257530212402,4061.2079057052606,4023.440773744321,4197.031732966424,4212.763674848534,4082.331193519356,3251.409033573763,3275.274291671218,3392.478761813426,3323.7966813896446,3257.385151018266,3044.0579671015926,0.9571860703555021
6,,,,,,,,,,,,333698608,4.426893472671509,346706693,4.643538475036621,607163790,8.677297830581665,700982886,10.319952726364136,704129484,10.38698148727417,958738451,20.59681987762451,772756750,11.800661563873291,789812980,12.379188060760498,823214933,13.28882908821106,837484428,13.884586334228516,834350952,13.848351955413818,4754.693540662813,4821.180439664351,5051.054183115087,5019.647805733724,4903.620031551955,3781.542452501685,3827.265230391676,3903.993422687443,3961.897982783826,3854.544528215431,3610.9492905165716,0.9648548743941567
7,,,,,,,,,,,,332114995,4.413225173950195,348125573,4.66977334022522,604076762,8.649368286132812,682045190,9.964272260665894,703060944,10.365784645080566,760148872,11.452967643737793,776505031,11.855482816696167,789672966,12.306806325912476,828219743,13.37365174293518,841328657,13.942414283752441,837601188,13.877985954284668,5297.529244867142,5349.169626062307,5616.280346461453,5565.715484184947,5463.306791735851,4117.474439552111,4179.422585058382,4289.216500259799,4386.496146642021,4247.5562342282665,3969.1275506993707,0.9690646800127897
8,,,,,,,,,,,,334826535,4.4435248374938965,355229376,4.760410308837891,605133216,8.6638662815094,683865254,10.01185655593872,704991664,10.424455165863037,757382338,11.42249321937561,776723964,11.893553733825684,791090565,12.400325059890747,825805320,13.318102836608887,841434492,13.939866542816162,837400749,13.867186784744263,5823.649681330801,5875.288233840235,6197.518777602233,6116.3821625175515,6050.2485199139455,4475.925190996131,4608.4501371004235,4693.820229632632,4815.852965536757,4664.865322552471,4345.010076645312,0.9727005579254844
9,,,,,,,,,,,,334799008,4.43708872795105,349906758,4.682972192764282,612330830,8.733937501907349,686208754,10.007665395736694,707892292,10.426955223083496,755501850,11.337942361831665,773712375,11.817861318588257,790752798,12.367495775222778,829005568,13.429269790649414,841120710,13.950188159942627,838390859,13.932296514511108,6372.345152563479,6391.735016743984,6732.073753179451,6653.889901166744,6606.512109273178,4844.6549617285245,4997.972882299924,5118.37499305465,5242.624625169418,5084.260497586394,4738.531173210242,0.9746082966977899
