,sta0_datasz,sta1_datasz,sta3_datasz,sta2_datasz,sta5_datasz,sta7_datasz,sta4_datasz,sta8_datasz,sta6_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta10,training_time_sta10,host_consumption_sta7,training_time_sta7,host_consumption_sta2,training_time_sta2,host_consumption_sta5,training_time_sta5,host_consumption_sta1,training_time_sta1,consumption_sta4,consumption_sta10,consumption_sta8,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta5,consumption_sta3,consumption_sta1,consumption_sta7,mean_acc,host_consumption_sta8,training_time_sta8,host_consumption_sta9,training_time_sta9,host_consumption_sta6,training_time_sta6
35,,,,,,,,,,,,1.1014460222690768e-07,65004533.0,0.5926303863525391,100995286.0,0.9534165859222412,136591630.0,1.2784957885742188,129432103.0,1.168665885925293,166929138.0,2.0341691970825195,142766480.0,1.3594024181365967,,,145597406.0,1.4164454936981201,14672.214809845704,14106.000397695392,12692.302127291721,14028.137877759627,13570.476821588052,12760.193187680603,10815.327676630135,11682.856262688061,11162.55583550255,9570.833860340455,11038.93484015297,0.9590233130888506,,,154084628.0,1.6705322265625,157718957.0,1.6988470554351807
36,,,,,,,,,,,,1.601344609078754e-07,56774208.0,0.6777937412261963,70623477.0,0.8788309097290039,118147098.0,1.8055486679077148,,,,,108416898.0,1.5183484554290771,123101430.0,2.019366502761841,99966114.0,1.3708055019378662,15090.788099303785,14370.717282232396,12902.159769119064,14530.200244774427,13821.500271522482,13060.466593139621,11048.70123402577,11942.163982160975,11495.8293399192,9866.987400564429,11198.141177913834,0.9599659009413286,54569624.0,0.6208045482635498,103796121.0,1.4296941757202148,,
37,,,,,,,,,,,,1.4632501993507355e-07,61884546.0,0.6116464138031006,130410371.0,1.4544134140014648,149898114.0,1.880523920059204,121502863.0,1.2928040027618408,,,139961494.0,1.618453025817871,151153787.0,1.9404587745666504,86509544.0,0.8798768520355225,15448.175648197139,14833.266979695321,13278.387988693543,14953.36881894517,14293.041559131121,13383.928937220302,11440.232240199584,12241.047692232713,11765.255428687327,10140.085240348466,11440.629818733873,0.9614034511826255,,,143050721.0,1.768317461013794,115314096.0,1.1867492198944092
38,,,,,,,,,,,,1.025812385175023e-07,68074838.0,0.7117629051208496,86107140.0,0.9330646991729736,129617527.0,1.8214187622070312,97528559.0,1.1227612495422363,136415361.0,2.0606305599212646,118374331.0,1.5214931964874268,138778209.0,2.0976619720458984,84429166.0,0.9075188636779785,15831.587553020823,15261.916254658998,13793.013404880536,15338.710551858278,14679.973234387813,13702.858879863483,11707.582317885803,12524.479327230583,12019.058754281239,10466.646619710777,11774.871405814461,0.9632265621965582,66307509.0,0.6627278327941895,,,,
39,,,,,,,,,,,,1.0532862967486039e-07,77889327.0,0.7086236476898193,103829324.0,0.9621107578277588,140741522.0,1.3135972023010254,,,140181526.0,1.2921209335327148,143833494.0,1.3566696643829346,166256838.0,1.94496750831604,102003523.0,0.9358108043670654,16128.466063571752,15736.63743178106,14057.348642753905,15722.40828347288,15142.310804188652,13909.374173977807,12081.560800376978,12744.316664129763,12285.102100674907,10785.338678768849,11951.418598712331,0.9642512473193082,75056143.0,0.6483924388885498,158204185.0,1.8072235584259033,,
40,,,,,,,,,,,,9.672009544533147e-08,,,140442939.0,1.3741207122802734,137933973.0,1.3201701641082764,,,168126035.0,2.072383165359497,143614134.0,1.3803513050079346,167826048.0,2.0286502838134766,145968498.0,1.4282329082489014,16528.287981098554,16168.286544748411,14503.234567970287,16178.460444135912,15608.062365958127,14196.30397161049,12489.666436287554,13020.13260977423,12479.824310492346,11162.78512225595,12319.169872097129,0.9649355248971418,66942577.0,0.6236989498138428,157791283.0,1.781400203704834,138783397.0,1.295917272567749
41,,,,,,,,,,,,9.612773579779829e-08,62702537.0,0.5669522285461426,101497848.0,0.945350170135498,,,,,,,129147557.0,1.2516694068908691,150896342.0,1.8450970649719238,92896491.0,0.8529651165008545,16875.078467669315,16398.913679521887,14753.013294061431,16489.82324342055,15877.104382938596,14546.945500077423,12654.973684531218,13328.071945199128,12848.128345115227,11304.084306582929,12554.946576429693,0.9655141776258295,75263602.0,0.6435463428497314,136460466.0,1.4851524829864502,121772333.0,1.1447184085845947
42,,,,,,,,,,,,8.132947771689288e-08,59460602.0,0.6652557849884033,83595123.0,0.9523112773895264,134847372.0,1.9915354251861572,107232208.0,1.2414884567260742,107000153.0,1.227311134338379,,,131601226.0,1.8778352737426758,119952757.0,1.5037767887115479,17140.55781053344,16846.268595020552,15091.085479271005,16972.918138205572,16262.063978214295,14784.136330743599,13052.12793795742,13551.151723750007,13075.734664284728,11684.10315836003,12711.648210844369,0.9650760401378978,66599256.0,0.7042901515960693,,,123225514.0,1.6096980571746826
43,,,,,,,,,,,,9.399926799603706e-08,,,106167697.0,0.9812209606170654,159856951.0,1.4090123176574707,149308029.0,1.2513208389282227,158581015.0,1.3635344505310059,172901413.0,1.6484472751617432,184788162.0,1.9967317581176758,165172368.0,1.4890263080596924,17532.247019520022,17291.65394566695,15480.070933127245,17214.539513329066,16704.938954818514,15138.758473184207,13371.371524920965,13867.710294367444,13258.22420246184,11852.90353127857,13079.765040814274,0.9668230197646401,,,174230205.0,1.7405281066894531,153043981.0,1.3192722797393799
44,,,,,,,,,,,,9.111257073669729e-08,74750663.0,0.7115530967712402,108238493.0,1.0430784225463867,170112175.0,1.9252474308013916,130410128.0,1.1808574199676514,151024333.0,1.4370253086090088,148566758.0,1.4317026138305664,170898183.0,1.9644958972930908,151651772.0,1.4773821830749512,17938.66473526027,17601.481937464512,15813.114762807141,17649.889652437152,17105.65988353684,15513.258950968035,13538.072587348255,14210.743098311345,13669.163407914226,12080.404561086025,13395.385708425614,0.9681239344856956,79081401.0,0.7069337368011475,,,160109026.0,1.6469156742095947
