,round_time,host_consumption_sta3,training_time_sta3,host_consumption_sta6,training_time_sta6,host_consumption_sta15,training_time_sta15,host_consumption_sta11,training_time_sta11,host_consumption_sta10,training_time_sta10,host_consumption_sta14,training_time_sta14,host_consumption_sta19,training_time_sta19,host_consumption_sta4,training_time_sta4,host_consumption_sta13,training_time_sta13,host_consumption_sta18,training_time_sta18,host_consumption_sta12,training_time_sta12,host_consumption_sta17,training_time_sta17,host_consumption_sta5,training_time_sta5,host_consumption_sta2,training_time_sta2,host_consumption_sta1,training_time_sta1,host_consumption_sta8,training_time_sta8,host_consumption_sta0,training_time_sta0,host_consumption_sta7,training_time_sta7,host_consumption_sta9,training_time_sta9,host_consumption_sta16,training_time_sta16,consumption_sta18,consumption_sta19,consumption_sta17,consumption_sta16,consumption_sta14,consumption_sta15,consumption_sta13,consumption_sta5,consumption_sta6,consumption_sta4,consumption_sta7,consumption_sta9,consumption_sta11,consumption_sta1,consumption_sta3,consumption_sta2,consumption_sta12,consumption_sta10,consumption_sta0,consumption_sta8,mean_acc
0,0.33177971839904785,620035095,14.887948513031006,622282587,14.97793698310852,825978476,21.885722398757935,814470632,21.370307445526123,822516022,21.676827907562256,824985864,21.826651096343994,822579498,21.80492663383484,817388777,21.62818169593811,825835777,21.843600273132324,822697295,21.79755425453186,825362816,21.81269598007202,823459134,21.816396951675415,817443953,21.653129816055298,818763346,21.655155897140503,823133818,21.700955867767334,818339275,21.75232720375061,823553861,21.69457697868347,815029408,21.597628831863403,817668317,21.746967554092407,823326933,21.793362379074097,2.6384501823064612,2.5935253417476942,2.6304273844368065,2.7424902966965776,2.676148436156127,2.6318140078704224,2.6974705021152787,2.7685685313744335,2.8200488666054846,2.711056229781289,2.769081926232539,2.87671162090455,2.801286232469389,2.769225345973351,2.7847361847427834,2.9025064702170784,2.7128689080481996,2.7677960221596063,2.870882156680206,2.813861528592584,0.8950630247592926
1,0.3842899799346924,553971300,12.735020160675049,773155675,20.649100303649902,741254450,18.766364812850952,776860560,20.6327543258667,777156092,20.640300750732422,776263637,20.6293044090271,775347380,20.624327659606934,551216729,12.66967487335205,776957850,20.649945974349976,775589262,20.623769283294678,776874537,20.641710996627808,742311576,18.82210659980774,772650183,20.62487244606018,775695280,20.646098136901855,550230037,12.678625106811523,773943881,20.676403284072876,777091455,20.61193609237671,772439917,20.616348266601562,733379104,18.57736349105835,737988651,18.63373827934265,5.14809565110103,5.14185940706142,5.1950171171176045,5.241539398241912,5.302328518072728,5.050504435415083,5.2159351102840645,5.296950603652339,5.3750972889185,5.222162956672324,5.2232313006951,5.380637939426323,5.316825030874622,5.310808701025177,5.332464703572115,5.3055331432134185,5.1968808727516995,5.251804434194023,5.28545071715106,5.276993194981812,0.11281512752175331
2,0.4422566890716553,768485399,20.61148190498352,767236012,20.60787272453308,710380506,17.397523164749146,770401592,20.609193086624146,770971049,20.628063440322876,769988629,20.612963676452637,705457240,17.24481987953186,767906969,20.6031391620636,770210797,20.614437341690063,705080714,17.216773509979248,770310528,20.609769582748413,770260662,20.642983198165894,533292763,11.801307678222656,768622727,20.604599475860596,770588969,20.58707308769226,702437045,17.21420979499817,528451834,11.746905326843262,766489676,20.592703580856323,701295018,17.18671178817749,705963891,17.23990535736084,7.7546386479335325,7.763126696034354,7.841463441943449,7.875210582552988,8.114808514595936,7.796686820010487,8.008356861148537,8.108438626616348,8.11671123037286,7.914661259176533,8.059799304421825,8.0292724222865,8.041247784665577,8.155028189093803,8.176912307966239,8.135904948713605,7.831365341699227,7.956965891043157,8.056453022363595,8.043450569841259,0.14632353261113168
3,0.40921735763549805,759501473,20.604803800582886,758582408,20.597901582717896,761036626,20.626075983047485,761225346,20.59982919692993,761491031,20.601691961288452,761134160,20.621418237686157,759910530,20.612040281295776,504754812,10.975929498672485,761039311,20.614423751831055,760193183,20.617918014526367,700675757,17.227264881134033,760643805,20.628808975219727,758755809,20.595000982284546,759142344,20.59097146987915,501697446,10.958869695663452,758389416,20.61741328239441,761389164,20.57288670539856,757961683,20.587780952453613,758010694,20.618908166885376,701471776,17.259758472442627,10.622604254043653,10.589063872416512,10.562599754293762,10.538999845672834,10.770578240035963,10.521382986260356,10.788496642370331,10.82305763032095,10.793777679399252,10.639169343787053,10.776195853913663,10.759265017285516,10.819360339788616,10.754545351248174,10.860398197950282,10.900353862243204,10.64807283163207,10.738169346157182,10.81832138039254,10.763510601490168,0.5364845931529999
4,0.4262244701385498,502596491,10.359577417373657,502698176,10.364871740341187,767121144,20.60236167907715,767700184,20.590470790863037,768467943,20.59155774116516,767150074,20.592976093292236,765796318,20.5982346534729,501024108,10.32491660118103,671716664,15.177662372589111,766333732,20.605607509613037,767789233,20.60395646095276,766980702,20.615520477294922,502805903,10.364755868911743,502354733,10.35462498664856,498585272,10.327298402786255,763781309,20.650750160217285,497422799,10.323764085769653,501806149,10.34503436088562,663884592,15.124898433685303,766960744,20.60244584083557,13.159572364506646,13.385614819821074,13.229573730122254,13.269894012711543,13.50701704420176,13.173851465087562,13.522211213785754,13.544287812613119,13.50342363784627,13.428609221067582,13.44942170711529,13.431155211561867,13.550557976297288,13.461648747884206,13.659484264840708,13.64898090758076,13.330617203905707,13.513714911094077,13.627557201905052,13.439248159942492,0.8268207311630249
5,0.381258487701416,486929235,9.82118558883667,508344463,10.351693153381348,652203652,14.378534078598022,650198653,14.32690978050232,650584211,14.339342832565308,651884562,14.364938259124756,651074566,14.357933759689331,508628520,10.356903791427612,770577678,20.590659379959106,651360027,14.361782550811768,770904155,20.591070652008057,655595734,14.493807315826416,508423930,10.353842735290527,508295024,10.350642919540405,484492412,9.821193933486938,647360403,14.296114206314087,505749133,10.320760488510132,487109532,9.825112581253052,765422479,20.611755847930908,770398297,20.612773656845093,16.052212002904675,16.232256304669527,16.017043847117314,16.20622905834344,16.313818441745674,15.973243603559494,16.263215673002403,16.450034817745948,16.414337767290107,16.229820807747195,16.414121097394165,16.252091892555622,16.357815499991602,16.31124544460809,16.65468982050495,16.52083164901797,16.15228893451714,16.400173059474533,16.562178681584445,16.215168842226877,0.8728641480207443
6,0.4114539623260498,517396625,10.35086464881897,517549029,10.35561203956604,768328783,20.600292921066284,768682176,20.57399606704712,641682622,13.647965431213379,641623236,13.642282962799072,641312201,13.668525218963623,517187458,10.344298601150513,768519639,20.58305811882019,768147508,20.628364324569702,768585252,20.581608057022095,767947985,20.6131489276886,480243644,9.376107931137085,480809378,9.391935348510742,516685384,10.328060865402222,636833269,13.630534410476685,515522545,10.310231447219849,516819478,10.342263460159302,635903523,13.61682415008545,768330370,20.61152219772339,19.232659481964234,19.323463611871823,19.02808949370218,19.234907030770373,19.28218984853524,18.994237647112705,19.339400756625214,19.470664052255465,19.426346536899995,19.206414991910673,19.419250410239957,19.33293670781409,19.44154777526227,19.538806898251295,19.70403831845589,19.617926708061002,19.274540025284672,19.54105519256159,19.67572867537543,19.27796213576615,0.8950630247592926
7,0.4371809959411621,516156149,10.336574077606201,516254904,10.35449481010437,758581005,20.59589147567749,620128478,13.032738447189331,759410165,20.58249020576477,758578259,20.580743074417114,757529432,20.608699560165405,517275898,10.36959433555603,620428588,13.035474061965942,757842603,20.60694670677185,758866465,20.576911687850952,623319388,13.157207489013672,515612511,10.334880828857422,516766255,10.349563598632812,515852317,10.326802492141724,752715298,20.61067533493042,514651270,10.308817386627197,464107271,8.96825909614563,613491899,13.003640174865723,758618846,20.608504056930542,22.533285449066614,22.56717556592943,22.308050018697003,22.675050140438408,22.686921375437812,22.328706959831763,22.63771255959443,22.738271579658907,22.844983460155827,22.627434672040742,22.798275546905835,22.6996721654659,22.81545029214913,22.73685731852626,22.950195917193973,22.871435821884596,22.600643509667165,22.91903698423229,22.98976354736585,22.600777218779164,0.9120798349380493
8,0.38605546951293945,526946161,10.331909656524658,527854911,10.36208701133728,771432168,20.606201171875,630988130,13.064872026443481,771918251,20.586482286453247,631016024,13.063665390014648,769691389,20.59535813331604,462185523,8.638420820236206,771701149,20.6028573513031,770214215,20.598469972610474,631536103,13.078103303909302,632567045,13.143266439437866,527354607,10.346369981765747,527611931,10.346431255340576,526811151,10.339866161346436,625303453,13.028896808624268,525098265,10.310886144638062,527046807,10.348303318023682,764750972,20.61151146888733,770880533,20.598846673965454,25.569836171152563,25.991153924767715,25.705189782658156,26.011757699851973,25.90934703342994,25.78868976640137,26.101296628130534,26.239042858147464,26.19991170556114,26.026706574723573,26.237548653217857,26.1567436050242,26.045290462712725,26.095442436693535,26.2773208726212,26.17461972344348,25.962211630006777,26.320392947771396,26.313024650099717,25.992989392572284,0.9240196019411087
9,0.41948676109313965,550130794,10.340564489364624,469586139,8.413499593734741,781235732,20.586864948272705,782016186,20.571104764938354,782149426,20.571541786193848,621436824,12.099602937698364,620191406,12.093918800354004,468393882,8.382720232009888,781662062,20.577749729156494,620003295,12.07724666595459,781816480,20.577101230621338,781144118,20.60718870162964,549789486,10.344551086425781,549972103,10.33756399154663,548344604,10.325086116790771,776397609,20.623981714248657,547004642,10.30985951423645,468101097,8.385875701904297,775210723,20.6123526096344,781086867,20.59428644180298,29.072555078467232,29.511340441243885,29.15605548980238,29.538932526237133,29.009619979606214,29.07186679055837,29.69764620066671,29.65673756269644,29.518233431531296,29.3686494013434,29.53925889492447,29.479492346114675,29.641822896769565,29.531857502590405,29.80885519116022,29.674282764694055,29.33545755165415,29.772945207866613,29.78470317550992,29.475381353228432,0.932983186841011
