,sta0_datasz,sta10_datasz,sta1_datasz,sta2_datasz,sta4_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta3,training_time_sta3,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,host_consumption_sta2,training_time_sta2,consumption_sta8,consumption_sta4,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta7,consumption_sta0,consumption_sta3,consumption_sta1,mean_acc
0,747441792.0,748451712.0,683362368.0,1127121216.0,436739904.0,1047892992.0,1134796608.0,996387072.0,352007616.0,1101267264.0,1025018304.0,348117089,4.823731184005737,378847968,5.245077133178711,625925461,9.075118064880371,717035701,10.628046751022339,732370989,10.927466869354248,803726641,12.44564414024353,816506210,12.797728061676025,844264196,13.701620101928711,861866140,14.383873701095581,863407579,14.444648504257202,976407107,20.982561826705933,960.4492953526968,1077.193052891554,1141.917691405242,1018.9471377703409,1046.9415820411268,837.3980183716953,777.0344665109972,694.9036498672281,692.4970298894955,752.952712645232,653.3925687762891,0.9655256813222711
1,,,,,,,,,,,,328071364,4.451845169067383,360844169,4.902069330215454,610643700,8.77053427696228,683152426,9.995129346847534,706480857,10.418329000473022,785900759,12.113622665405273,799284086,12.476834535598755,823209562,13.233592748641968,845012607,14.055452346801758,843881140,14.01144003868103,758768260,11.437665700912476,1438.4773082246388,1602.8971604264182,1713.9593914187162,1544.6752931655271,1581.0527839033418,1269.8329941129214,1179.8467626179472,1053.1103688899873,1138.096786698072,1153.295442776067,1082.642931859515,0.8920611847530712
2,,,,,,,,,,,,333658387,4.521852493286133,364291609,4.945093154907227,611630392,8.717586517333984,687847177,10.000741243362427,721353866,10.604211807250977,788854731,12.041667938232422,807611580,12.574108123779297,831037362,13.305235862731934,850113302,14.014387845993042,850911030,14.045118570327759,768091601,11.544700384140015,1966.9723352676458,2264.8267539542044,2290.209171957698,2202.833628944176,2122.1815966013005,1700.6666804109586,1683.6691830136283,1429.5749840293631,1503.6531013666504,1636.700884134384,1458.0407603779738,0.9638278592716564
3,,,,,,,,,,,,334547605,4.497591257095337,364216536,4.9029669761657715,613622819,8.723723411560059,693908990,10.116597652435303,712007393,10.466206550598145,783607735,11.969263553619385,804105852,12.529998779296875,826909199,13.237433910369873,847588284,14.05189847946167,848027126,14.068535804748535,759898995,11.407182693481445,2518.1757750796523,2798.5252356139404,2871.211687703213,2735.610056526767,2676.0474443809017,2229.1374268088816,2092.284775838752,1921.1249420756203,1872.5305015880963,2030.5704407115286,1792.0482220377921,0.9696081714196638
4,,,,,,,,,,,,332591617,4.48384165763855,362677538,4.892510414123535,614821668,8.735697746276855,691617004,10.063044309616089,717433100,10.528749942779541,969053550,20.713217735290527,807454537,12.504596948623657,828874221,13.20345425605774,852058122,14.057067632675171,850556783,14.000899076461792,769419661,11.55649733543396,3347.799684203235,3569.7137535320876,3701.37514840536,3526.911349125006,3477.3398692415103,2868.972018642341,2713.720669709955,2408.2832516359877,2434.4189098167653,2651.48010500194,2332.5571312302745,0.9756922776048834
5,,,,,,,,,,,,334449767,4.49943733215332,362357166,4.880982398986816,616887642,8.776941537857056,692582273,10.087114572525024,712552925,10.447249174118042,786452028,11.997222185134888,967329677,20.72439980506897,828119524,13.275405883789062,846082551,13.931826114654541,846200349,13.937156438827515,766438346,11.527460813522339,4110.250630596699,4326.965014914505,4497.264644046576,4324.1333615741505,4264.050009228154,3395.961669537688,3213.4122967439553,2925.5129987092096,2962.437573946898,3226.4611518263196,2852.5222800318247,0.9788123044100675
6,,,,,,,,,,,,334132262,4.512745380401611,360859916,4.875113487243652,615974314,8.79668664932251,686683483,10.009653568267822,962518654,20.594672203063965,785352542,12.049880981445312,965081452,20.74143099784851,827002643,13.304600715637207,844468297,13.988532543182373,844240209,13.980460405349731,763319213,11.506645917892456,4851.910138371651,4981.758631376398,5342.00357163738,5087.662482937745,5074.763496220749,4031.673778405488,3812.3399094768324,3474.6976037694117,3489.7022868835006,3779.997732404514,3384.169471829872,0.9821464202620767
7,,,,,,,,,,,,328895398,4.462737798690796,360084588,4.889268636703491,617206306,8.83601188659668,689650090,10.050194501876831,707251668,10.381681442260742,964566989,20.72918462753296,800456996,12.482203006744385,824123195,13.200653553009033,845998567,14.05598497390747,847450650,14.117154121398926,764540645,11.526987314224243,5610.828874315838,5730.397977359575,6196.690771839305,5755.387717534557,5877.1702129540545,4661.30258233758,4423.16558101279,4021.774420062473,4023.2996863785684,4288.410078317471,3910.329898188379,0.9840722192417491
8,,,,,,,,,,,,333550477,4.50739312171936,363456040,4.918923854827881,611753866,8.742796421051025,689167364,10.063208818435669,712031197,10.474862575531006,780941360,11.952667236328125,800248318,12.485690593719482,825464623,13.258383989334106,847977382,14.073246002197266,845847200,13.987567663192749,759624337,11.453476905822754,6104.863547079871,6250.1367923321795,6755.54005135831,6404.485147352144,6419.699355067882,5085.419761232395,4817.416484256397,4379.213522288433,4390.847509185843,4776.187520260528,4259.200129717746,0.9851257584311746
9,,,,,,,,,,,,333659119,4.490816831588745,363374497,4.89631724357605,617155525,8.791539430618286,687453196,9.992400884628296,707304769,10.399303436279297,787136840,12.064293146133423,802274313,12.464397192001343,826919758,13.219533443450928,846655608,13.971856117248535,847058927,13.986976861953735,763524290,11.49613332748413,6648.242668607342,6909.70962820438,7290.8473139733,6940.250051009274,6979.263536684617,5525.966936173883,5323.513060892741,4758.54858397451,4776.691690532464,5201.507743394639,4615.463152053629,0.9873503229834817
