,sta0_datasz,sta10_datasz,sta1_datasz,sta2_datasz,sta4_datasz,sta3_datasz,sta6_datasz,sta5_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta3,training_time_sta3,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta0,consumption_sta3,consumption_sta7,consumption_sta1,mean_acc
0,747441792.0,748451712.0,683362368.0,1127121216.0,436739904.0,1047892992.0,996387072.0,1134796608.0,352007616.0,1101267264.0,1025018304.0,344583774,4.819648265838623,375159623,5.243367910385132,633900721,9.24489712715149,704912014,10.452121496200562,732523454,10.985331535339355,775630461,11.837174892425537,797915499,12.372478723526001,814162650,12.817888259887695,842171672,13.70200228691101,859675473,14.358842372894287,863158984,14.519706964492798,831.7114660594061,757.9508330518594,814.5925007283017,780.6778865411336,818.121599479265,617.3288681907939,589.1214055010033,636.8542140513682,564.2954377561209,513.9805906295171,548.0649813269058,0.9665715260939165
1,,,,,,,,,,,,328241530,4.488409042358398,357919799,4.8911826610565186,618128544,8.93789553642273,681678797,10.001194477081299,710366772,10.517699480056763,760475287,11.537255048751831,779972917,12.007562160491943,797775118,12.505382299423218,825907920,13.375538110733032,843277565,14.042867422103882,842525858,14.012206077575684,1365.0526417498818,1293.8007670273587,1392.68104781163,1445.7693705455222,1347.6760243322494,1051.4140806951843,990.4809922378513,1003.8288670044915,1049.3687353466664,898.8076501130656,931.3832919722017,0.9155912886966359
2,,,,,,,,,,,,326955584,4.436399459838867,386213367,5.2854084968566895,628019083,9.015678405761719,685762039,9.988672256469727,711282969,10.471611976623535,760579657,11.442157983779907,779849505,11.896097183227539,800945399,12.474684000015259,825929465,13.257691144943237,845654696,14.05167007446289,844789158,14.015454769134521,2040.5789036133365,1834.9594569458204,1972.72113028279,1972.6093237598056,1894.1143183347197,1603.3703802151574,1464.9596729447248,1394.2118961387291,1445.7018731505007,1274.6075210962915,1294.0307456915823,0.9651218923655424
3,,,,,,,,,,,,330366708,4.495508432388306,358091125,4.8696441650390625,628647866,8.999119997024536,683411154,9.936853170394897,710336500,10.412647485733032,762455812,11.45533275604248,779223225,11.85843801498413,803131001,12.518437385559082,826238425,13.25786542892456,846718353,14.031943082809448,844203894,13.928833246231079,2570.051634990813,2396.7880228651047,2540.8993464508503,2511.084051457843,2460.1598172855965,2038.9600192286505,1888.1634409788364,1793.6429139247168,1861.6180166016118,1730.8978985450294,1640.9025133261046,0.9720485806465149
4,,,,,,,,,,,,325081687,4.405060768127441,358790402,4.868237733840942,619159182,8.8909592628479,682048486,9.941576480865479,708677019,10.445809125900269,758634105,11.416525602340698,963307165,20.679678678512573,797664584,12.407926082611084,826214743,13.320357084274292,845938386,14.060821294784546,843974768,13.978477478027344,3362.7952126942155,3204.3351338607317,3397.367610691904,3323.6404821430483,3276.4597126943986,2682.791271009798,2479.3739777142823,2361.1854266487862,2458.359440565177,2297.9104133349815,2156.7339834967424,0.9764242334799333
5,,,,,,,,,,,,326997576,4.456454515457153,357271913,4.867724657058716,627997294,9.043952941894531,684637896,10.02191162109375,709209549,10.472201108932495,764600887,11.570125579833984,778988851,11.911539554595947,801458581,12.524840354919434,824849512,13.300713062286377,847332548,14.125988245010376,843727638,13.981053113937378,3893.194280691825,3804.637795929972,3965.307818382837,3852.1804183382146,3930.5046320522124,3130.998149631303,2867.2400302397555,2715.577425819884,2855.2119615029137,2658.0476462744073,2492.1204132987873,0.9800697402520613
6,,,,,,,,,,,,328746350,4.481600284576416,361257925,4.93120002746582,624508289,8.975330352783203,690514833,10.069982528686523,714821412,10.50873613357544,769877240,11.591179609298706,787863400,12.029490232467651,804752212,12.513632774353027,827828813,13.220078945159912,850937335,14.092375040054321,849298485,14.02442455291748,4425.241224797337,4340.4260576516535,4701.046694253777,4382.808756001111,4486.140575854513,3563.858851974195,3270.5529035172412,3180.4122666853123,3267.267023809493,3017.6879697249683,2857.611546096169,0.9831535436890342
7,,,,,,,,,,,,333715454,4.51203179359436,362489184,4.902375936508179,631542512,9.026726245880127,691289002,10.027457237243652,709207352,10.367953300476074,766098808,11.482050895690918,786049318,11.94852328300476,806913950,12.525491714477539,831471504,13.304889440536499,852233353,14.081122636795044,848805444,13.93532419204712,4963.65036076047,4848.18309992725,5277.037752265592,5007.854689289298,5043.809295091339,4005.360791785915,3659.028293057803,3538.672732988123,3760.8786579163116,3380.2457090584576,3271.6021253509443,0.9856996752999045
8,,,,,,,,,,,,327631180,4.431990385055542,358679379,4.854526519775391,628126810,8.99975299835205,688564948,10.022477149963379,714365419,10.508025884628296,762001223,11.469304084777832,780391679,11.896745443344116,801846275,12.492575883865356,826489217,13.288180589675903,847532254,14.079770565032959,845596224,13.99143934249878,5639.0068067636885,5368.2954267868,5836.821489682018,5541.033580682828,5593.636788568746,4455.084496410828,4173.505880278287,3932.207328619278,4168.137901559877,3757.139227916818,3625.9723135259824,0.9867858182300221
9,,,,,,,,,,,,327139178,4.440026044845581,356300541,4.844879865646362,627051862,9.028201341629028,685080033,10.031909465789795,712143807,10.525857210159302,758670482,11.447252988815308,782581432,12.027421951293945,802456198,12.58588194847107,824907495,13.297704219818115,846006501,14.080132722854614,844724523,14.035080432891846,6153.0751281806415,5892.8256722589185,6387.996636428951,6081.111761071806,6147.951761370709,4982.244669664981,4600.180836857132,4325.368386638799,4588.204413416237,4194.729518327393,3991.7894822630933,0.9876375902782787
10,,,,,,,,,,,,327624039,4.451296329498291,356257266,4.83976936340332,627704875,9.027756452560425,686897228,10.024340152740479,713438969,10.501328706741333,762769104,11.46475076675415,782808726,11.944666862487793,803594622,12.534291744232178,827593523,13.280862808227539,848077723,14.056515216827393,845858918,13.963070631027222,6706.3383861551065,6586.9550143454535,6951.4487051887745,6600.216238080761,6839.673239740343,5412.794126229149,5002.7795309506755,4688.737124689597,4964.941873673475,4569.610025469184,4360.9677541224555,0.9881442297588695
11,,,,,,,,,,,,330303964,4.478066444396973,361296804,4.899203777313232,633650843,9.096203088760376,688247749,10.011354684829712,708409198,10.395384550094604,765479973,11.480571269989014,784336187,11.954014539718628,804503067,12.539551019668579,830014049,13.31671690940857,851146075,14.124453783035278,846904081,13.953436851501465,7236.273647695804,7104.26522391971,7654.446295395904,7120.741786929758,7394.173197650092,5847.056725138235,5394.108299018163,5144.233809827115,5348.593300374718,4936.573110618516,4732.030083854828,0.9890505346384916
12,,,,,,,,,,,,329585399,4.463566064834595,359236447,4.867285966873169,629321509,9.007253646850586,692257689,10.079287767410278,716568967,10.515968084335327,763016663,11.452730417251587,782225903,11.900195837020874,806305126,12.574758291244507,828725601,13.258733749389648,850404440,14.05474591255188,849149316,14.000739812850952,7767.13103979309,7599.0242544006305,8255.454470348805,7764.257812427358,7952.46579667749,6277.12222574743,5790.651400992156,5528.444450802783,5849.053641020997,5305.488429157125,5172.123290923414,0.9898445010185242
13,,,,,,,,,,,,332733889,4.507518291473389,362815477,4.914298057556152,631105745,9.013356924057007,688463264,9.980422973632812,716089658,10.496433973312378,770120770,11.568066358566284,788969415,12.020841121673584,807991217,12.54035210609436,830144481,13.231708288192749,853020765,14.116690397262573,850116476,13.972817420959473,8415.933142632486,8123.665880475042,8820.956010095266,8279.984715181206,8507.210696171134,6716.3493566128045,6279.743138072969,5910.469236257298,6247.850799490573,5680.44879325576,5516.456211677136,0.9901838790286671
14,,,,,,,,,,,,331552679,4.483511209487915,357577515,4.835246324539185,628675270,9.017146110534668,682806846,9.940825462341309,707222860,10.394747734069824,769252974,11.599859714508057,784533331,11.957744836807251,804229447,12.520697832107544,824239223,13.180447816848755,848553674,14.054147720336914,848225428,14.038644552230835,8959.907095662042,8766.039951172737,9380.882014932162,8818.609687960687,9056.002084643866,7253.06637462229,6710.74978331674,6309.4904696059275,6662.62100707664,6132.078652726089,5877.244797941978,0.990818592635068
15,,,,,,,,,,,,384651298,5.291321754455566,359439022,4.913043260574341,626926740,9.029499053955078,687708750,10.05110788345337,715373291,10.547380208969116,767370045,11.577914237976074,784487982,11.967470645904541,803097371,12.510498046875,966244841,20.76111626625061,849171288,14.063373327255249,847430143,14.004361391067505,9788.465377302145,9465.521362069387,10222.197718747859,9616.264855588704,9867.201842079525,7878.117022800753,7318.033046617681,6884.426868673044,7275.526103688732,6711.6283378068865,6404.452720775862,0.9910979054190896
16,,,,,,,,,,,,328812512,4.494850397109985,357357361,4.886159896850586,623316092,8.998578310012817,683231283,10.020823001861572,713637028,10.566330671310425,761354618,11.512706518173218,781746106,11.997763633728027,963835911,20.75577735900879,823927639,13.253342628479004,847279630,14.131591796875,845124545,14.043110132217407,10571.285527575776,10185.42390180188,11052.23456300097,10396.859158673427,10661.38612809766,8436.740223705763,7898.740542263708,7431.068082495536,7875.365020272921,7172.553677318221,6924.767158953608,0.9916059699925509
17,,,,,,,,,,,,331968999,4.4831929206848145,360643059,4.8734235763549805,629381689,9.000430345535278,681106227,9.894543647766113,706689353,10.377681016921997,768587388,11.57853889465332,785859377,11.993782758712769,803267109,12.48754620552063,825487511,13.212634801864624,847577847,14.07109785079956,963524389,20.704169988632202,11233.76840590113,10961.236414609837,11892.081748512923,11181.10257075663,11456.150502907287,9083.36645397611,8416.565273550099,7956.3987099314645,8453.7600623895,7694.80268824676,7431.1970417363145,0.9917837381362915
18,,,,,,,,,,,,385361867,5.292526483535767,357096131,4.871383428573608,622173578,8.95544981956482,683172262,9.991034984588623,710266553,10.497184753417969,765596672,11.589447736740112,779240497,11.904298543930054,801179223,12.507406949996948,824905359,13.260793447494507,846309356,14.08596682548523,844335179,14.007340908050537,11891.954493767813,11466.185713030809,12454.1602973275,11715.636900388517,12007.915379987255,9610.955804970265,8900.003031935858,8332.886591203422,8835.846299317189,8064.952030195863,7771.690617472589,0.9924782460386102
19,,,,,,,,,,,,332441471,4.516544580459595,360855888,4.898066282272339,710444105,10.456302165985107,684115498,9.980893611907959,711909311,10.478965520858765,769918256,11.614244937896729,785414005,11.980987787246704,803285480,12.472093343734741,823933438,13.152765035629272,846706939,13.986493825912476,848001064,14.038108110427856,12442.471544351325,12087.595886812931,12997.007256826611,12262.290434740744,12571.129327390112,10045.860487961183,9307.321649248554,8725.967946805853,9236.53967597332,8508.505531976303,8129.596997468851,0.9921216260303151
20,,,,,,,,,,,,332864687,4.508213758468628,358212584,4.849644184112549,627908488,9.006494760513306,685434525,9.986974000930786,713004279,10.492079496383667,764171628,11.502922058105469,786170107,12.053140640258789,802091269,12.511638164520264,827823565,13.313153266906738,849842917,14.117641925811768,847832180,14.047065019607544,12979.650214739786,12632.364693139358,13712.385520410984,12789.759688473576,13279.639623564104,10476.537046323208,9704.405905387099,9183.571541234425,9651.844375418394,8878.111711229296,8481.489760037734,0.9925063848495483
