,sta0_datasz,sta10_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta3,training_time_sta3,host_consumption_sta7,training_time_sta7,host_consumption_sta5,training_time_sta5,consumption_sta8,consumption_sta4,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta3,consumption_sta5,consumption_sta0,consumption_sta1,consumption_sta7,mean_acc
0,747441792.0,748451712.0,683362368.0,1127121216.0,1047892992.0,436739904.0,1134796608.0,996387072.0,352007616.0,1101267264.0,1025018304.0,348286706,4.850840091705322,378428413,5.2638983726501465,625130296,9.077794551849365,713414189,10.566341161727905,739317199,11.057745695114136,778815938,11.819516897201538,805505140,12.450538873672485,819402443,12.816307306289673,847332608,13.68714451789856,869481722,14.497186660766602,870078217,14.52044415473938,795.2678706084303,775.080062093926,848.2791546708899,877.7586019253191,827.4628568073763,639.0367870576542,607.726993394646,584.3414870052732,631.5976041678304,574.1041499120809,520.0490007118703,0.9662637222896923
1,,,,,,,,,,,,330893623,4.522424697875977,367762303,5.024745225906372,615087537,8.818637609481812,685005510,10.00936484336853,718299980,10.608943223953247,763327880,11.516881704330444,789974296,12.156681299209595,803985735,12.53945255279541,963933201,20.71496319770813,848126125,14.075479507446289,848259059,14.083511352539062,1567.3250624321768,1576.6284927315023,1691.6515023329334,1502.9073617394051,1638.4305093556245,1284.9709188022816,1168.8577840053476,1169.9341022198134,1181.1673753957714,1000.254860920685,1058.3299523255268,0.9047781933437694
2,,,,,,,,,,,,329641490,4.48834753036499,359123836,4.894115209579468,620997861,8.911576509475708,692197996,10.114266872406006,724814917,10.708719968795776,768645860,11.590919494628906,787998593,12.038923025131226,806195568,12.539497375488281,830043102,13.281852960586548,852815261,14.132347583770752,851554888,14.080374479293823,2054.5064182266137,2121.589811480062,2240.639326121091,2149.1253272812583,2175.3209338007296,1710.3076945247008,1661.1571038176573,1574.0282216516591,1568.3230795007057,1416.2758490001947,1410.3792781932066,0.964860585602847
3,,,,,,,,,,,,330176828,4.4919819831848145,360075616,4.898498296737671,608201019,8.712434768676758,690959352,10.116860151290894,963245520,20.58615255355835,765732537,11.563151121139526,787593992,12.082574844360352,802648458,12.505609512329102,828061357,13.309821128845215,848742883,14.103288412094116,848922998,14.112921237945557,2871.277708624922,2882.9951122246875,3095.5403879352975,2806.458688033213,2991.012660915593,2360.121733676093,2181.845862097718,2177.024259301541,2132.610869717658,1853.5747979811222,1957.1519067226704,0.9707738052714955
4,,,,,,,,,,,,336581718,4.54205584526062,367446325,4.967958688735962,619269044,8.8454909324646,691498535,10.069924592971802,722318646,10.636893510818481,767184437,11.552346229553223,792119188,12.14720606803894,803890825,12.470484733581543,828518020,13.257787466049194,850550007,14.094321489334106,849389427,14.050000667572021,3385.918594441308,3394.592823911803,3677.315595614283,3324.170924720526,3522.9825299804065,2793.752635724062,2576.710594958424,2561.1848138291675,2504.3845276069587,2281.5035428954225,2327.4746024146616,0.9758539470759305
5,,,,,,,,,,,,332371403,4.500182390213013,366612404,4.966914176940918,621522579,8.897047758102417,693251827,10.107028245925903,724807288,10.670339822769165,769076095,11.562525272369385,790295096,12.092007875442505,806300365,12.534414291381836,831770881,13.34656310081482,850719258,14.072729587554932,851124347,14.086202144622803,3912.6119255467793,3921.479599508082,4241.874961656774,3992.1916972523873,4049.6316197886504,3244.904727716703,3069.147650555173,2978.53524999753,2868.5345278119603,2661.578897719899,2696.986298058782,0.9801999276334589
6,,,,,,,,,,,,329421581,4.459867238998413,368869295,5.00118350982666,617472113,8.838561773300171,690522036,10.09050440788269,723949502,10.6855149269104,765590142,11.51034164428711,789606011,12.088464498519897,806086254,12.545265913009644,831047006,13.342588186264038,851777299,14.151699781417847,849248802,14.058663606643677,4452.050910653922,4613.595030424177,4806.228016772808,4522.434259039443,4618.479594316717,3800.153758692568,3505.498587903449,3491.948238403405,3248.471972265997,3029.2648676080703,3075.1905763356103,0.9828954935073853
7,,,,,,,,,,,,334699156,4.537091970443726,384757743,5.24622654914856,616495309,8.828547716140747,689755315,10.098398923873901,724327309,10.71425724029541,768894150,11.590487480163574,795900917,12.229196786880493,807414376,12.543134450912476,970374042,20.74544095993042,850175680,14.018553972244263,852177994,14.107245445251465,5230.236185074274,5283.142182867586,5623.715049362081,5317.88667938472,5431.4461253399895,4339.57437744225,4110.639525398737,4019.8815981689336,3781.745053226599,3565.783549001403,3625.0007604203734,0.9850382046266035
8,,,,,,,,,,,,330521675,4.48399806022644,363713241,4.939214706420898,616087473,8.818088054656982,693022457,10.116614818572998,726685762,10.740118265151978,763359679,11.471438884735107,788239742,12.093616724014282,805157912,12.571145057678223,827845232,13.294421911239624,849165428,14.08385682106018,850108968,14.118455648422241,5723.9898928805105,5797.069244870985,6166.648430818893,5860.1800042261175,5963.124825315695,4759.174820255423,4477.904746122719,4417.5121751295765,4123.510663255489,3904.0257410926115,3978.717194877019,0.9863203384659507
9,,,,,,,,,,,,330192941,4.474589109420776,364970501,4.951685905456543,614349318,8.78175163269043,687927133,10.038150072097778,721245956,10.65649127960205,765414727,11.544568538665771,788815791,12.102801322937012,805351393,12.561103820800781,964800508,20.695186614990234,848427943,14.117154121398926,847134977,14.067152261734009,6516.45330697298,6592.766126659585,6999.58717086015,6634.922168901915,6789.820305516289,5381.301123641896,4976.610009205082,5008.827461369518,4706.174987390295,4445.385962805274,4511.9969585379995,0.9877473278479143
