,sta0_datasz,sta10_datasz,sta2_datasz,sta1_datasz,sta4_datasz,sta3_datasz,sta5_datasz,sta9_datasz,sta8_datasz,sta6_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,host_consumption_sta9,training_time_sta9,host_consumption_sta3,training_time_sta3,host_consumption_sta7,training_time_sta7,host_consumption_sta5,training_time_sta5,host_consumption_sta6,training_time_sta6,consumption_sta8,consumption_sta4,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta1,consumption_sta5,consumption_sta3,consumption_sta7,mean_acc
0,747441792.0,748451712.0,1127121216.0,683362368.0,436739904.0,1047892992.0,1134796608.0,1101267264.0,352007616.0,996387072.0,1025018304.0,348321069,4.8357837200164795,385401357,5.3450329303741455,627859415,9.087009906768799,709997694,10.461848974227905,733737684,10.919905424118042,777755882,11.778424739837646,815669115,12.787783145904541,842047893,13.612523317337036,862730030,14.374002933502197,864381881,14.44285798072815,978356748,21.072237491607666,1014.7443409751752,1055.3966731927883,1117.4049645810253,1068.6963383580353,1079.4536865349564,833.8278496328571,671.9887472291856,628.5526843247732,774.8950676808352,779.3449720382242,699.7937443269589,0.9662356593392112
1,,,,,,,,,,,,385486257,5.306453466415405,387217453,5.3306989669799805,609921839,8.767927169799805,689739994,10.12482762336731,711276682,10.513668298721313,764067441,11.567519903182983,802073691,12.542787790298462,966772549,20.808483839035034,847937221,14.118302583694458,849974814,14.201038360595703,964616427,20.709254503250122,1771.1396140045458,1835.830011658024,1815.6524256604105,1866.1690546783666,1842.8297558455029,1455.076140029944,1197.5828826646186,1111.9859921864463,1380.9030011137377,1362.5602057919598,1238.35035466168,0.9190335923975165
2,,,,,,,,,,,,328765943,4.462121486663818,359121884,4.875786304473877,617372382,8.828341245651245,695578481,10.144444942474365,713503789,10.468465566635132,764631649,11.477730512619019,804861526,12.552085161209106,829004104,13.289621829986572,845754915,13.927499055862427,847873500,14.018199682235718,965080415,20.712997674942017,2371.0565041041073,2637.0466036868934,2649.5047641042147,2621.141462520585,2514.0635699584254,2100.5335513482155,1728.5182608138064,1624.3312598391467,1968.390712234011,1936.275045646366,1773.2595768373485,0.9635143876075745
3,,,,,,,,,,,,331628546,4.485952615737915,364163436,4.935067176818848,615854259,8.81130838394165,689039374,10.047600746154785,706728965,10.388079166412354,964661654,20.685534238815308,801483361,12.502120971679688,827514788,13.334266185760498,846049104,14.006284475326538,847969936,14.085567712783813,782516246,11.955222368240356,3144.826345644543,3421.3518300815863,3490.217018072606,3384.4171829688867,3298.689379050954,2711.0767256616327,2268.6443234517938,2107.665097540531,2537.776898254386,2512.156536511178,2317.8003373157253,0.9703650311990217
4,,,,,,,,,,,,333281251,4.5078113079071045,365416545,4.943698167800903,613379960,8.761535882949829,689880314,10.074651002883911,711793954,10.473616600036621,761047307,11.44538402557373,802196921,12.497164249420166,822360260,13.170386791229248,844449437,14.014395713806152,847222013,14.12645173072815,783899177,11.998401403427124,3752.4095925688716,3942.5249388369743,4028.26457588442,3901.496739792577,3978.5286993493814,3127.52873031587,2623.070021083438,2463.045315437875,2936.8895437541933,2896.6665791257847,2683.4778751319504,0.975396373055198
5,,,,,,,,,,,,333839538,4.505849361419678,365482463,4.941999912261963,618744693,8.819769144058228,694082757,10.090290546417236,715481567,10.471515655517578,769158370,11.53175950050354,965722503,20.708362817764282,829253736,13.234768390655518,848850915,13.987573862075806,850844196,14.068094730377197,787530149,11.990016222000122,4388.666145711693,4757.9437247150045,4896.9012828083705,4658.946334421272,4660.7609594802225,3770.729287353773,3151.2072145158313,2980.3250587791445,3544.734632680451,3503.3423853179224,3228.327800543636,0.9796517112038352
6,,,,,,,,,,,,335456661,4.538456201553345,363879073,4.920575141906738,621215329,8.872212409973145,690646730,10.083523035049438,705831934,10.371835231781006,762793763,11.476573705673218,805364637,12.578262329101562,964549350,20.69559621810913,847131010,14.016976594924927,964680514,20.699970722198486,784623724,12.00435209274292,5104.089446539752,5424.48412419498,5754.448448299081,5427.528240869833,5487.7037277216705,4299.7566762877295,3688.7392531941655,3491.593673614405,4064.0049250267234,4094.745634294402,3675.086847440973,0.9821958054195751
7,,,,,,,,,,,,335798945,4.565137624740601,388964641,5.3303303718566895,620312927,8.86975646018982,685278459,9.98923921585083,963949315,20.67345356941223,763481260,11.51363754272461,804403092,12.593422412872314,827727800,13.344477415084839,846552276,14.096370458602905,846697783,14.103237867355347,783897224,12.00650668144226,5827.958920514628,6172.608136186735,6614.011934434151,6089.535795655004,6289.670384522204,4925.18933408597,4217.098496392219,3989.695266333442,4648.141499961978,4578.526183617112,4218.090874189131,0.9843265793540261
8,,,,,,,,,,,,327938613,4.463664531707764,367477574,5.00035548210144,620676999,8.911910057067871,689961612,10.081464290618896,704084684,10.360554933547974,760460211,11.466987133026123,800576502,12.505263566970825,823705044,13.264075756072998,843697547,14.011945962905884,847016264,14.146012306213379,964879854,20.741560220718384,6579.4197929390375,6958.00687975792,7475.523977264769,6863.437935066196,7087.491667983421,5562.205000234903,4656.471795299103,4396.526997512878,5257.535480735316,5154.177318135849,4747.685483692776,0.986216967756098
9,,,,,,,,,,,,334573363,4.533112287521362,366849464,4.970556259155273,618095037,8.849653720855713,691715149,10.084339380264282,712572334,10.450526237487793,766075920,11.527484893798828,802976949,12.474485874176025,831531624,13.364067554473877,850805928,14.073529481887817,852210709,14.127416849136353,966212981,20.684768438339233,7312.670641161756,7755.08785477527,8173.9031725140185,7632.185012636409,7769.26038518203,6198.573975699804,5170.742002790186,4870.468539651625,5851.107055621711,5736.822599626106,5287.429540668457,0.9869286255402998
10,,,,,,,,,,,,331830511,4.489647388458252,362615771,4.908200025558472,613905716,8.785440683364868,692492917,10.095268487930298,716418332,10.526538133621216,766438651,11.501169681549072,804076921,12.485755920410156,828949233,13.271458864212036,849525047,14.042277812957764,851921586,14.130029439926147,967152187,20.69454526901245,7968.006273381782,8512.428176382418,9010.4530955126,8407.080498030726,8556.05466320238,6830.624043822739,5702.389906047071,5369.428044064654,6442.7168490823715,6305.189507389028,5801.694750962112,0.9872878681529652
