,sta1_datasz,sta0_datasz,sta2_datasz,sta10_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta7_datasz,sta6_datasz,sta9_datasz,sta8_datasz,round_time,host_consumption_sta3,training_time_sta3,cpu_voltage_sta3,cpus_freqs_sta3,host_consumption_sta2,training_time_sta2,cpu_voltage_sta2,cpus_freqs_sta2,host_consumption_sta7,training_time_sta7,cpu_voltage_sta7,cpus_freqs_sta7,host_consumption_sta1,training_time_sta1,cpu_voltage_sta1,cpus_freqs_sta1,host_consumption_sta9,training_time_sta9,cpu_voltage_sta9,cpus_freqs_sta9,host_consumption_sta0,training_time_sta0,cpu_voltage_sta0,cpus_freqs_sta0,host_consumption_sta5,training_time_sta5,cpu_voltage_sta5,cpus_freqs_sta5,host_consumption_sta4,training_time_sta4,cpu_voltage_sta4,cpus_freqs_sta4,host_consumption_sta6,training_time_sta6,cpu_voltage_sta6,cpus_freqs_sta6,host_consumption_sta8,training_time_sta8,cpu_voltage_sta8,cpus_freqs_sta8,host_consumption_sta10,training_time_sta10,cpu_voltage_sta10,cpus_freqs_sta10,consumption_sta0,consumption_sta4,consumption_sta3,consumption_sta1,consumption_sta7,consumption_sta6,consumption_sta2,consumption_sta5,consumption_sta10,consumption_sta9,consumption_sta8,mean_acc
0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,0.01929450035095215,369824187,16.878710985183716,0.69,"[3.349, 3.368]",371405787,16.965247631072998,0.69,"[3.591, 3.261]",371764612,16.98751211166382,0.69,"[2.068, 2.135]",371913354,16.995997428894043,0.69,"[3.35, 3.009]",408700797,19.644263744354248,0.69,"[2.134, 2.134]",433093008,21.751437187194824,0.69,"[2.12, 1.101]",433049855,21.755170822143555,0.69,"[0.885, 0.883]",433420094,21.77961277961731,0.69,"[0.9, 0.9]",433487354,21.782949209213257,0.69,"[0.9, 0.9]",434898423,21.880786418914795,0.69,"[2.134, 2.072]",435375960,21.91209387779236,0.69,"[2.134, 1.462]",3.8858123016714856,3.600297614332426,3.2308255706273146,3.292407120524495,3.2689562692389047,3.571711714450294,3.528134216083742,3.714018249448834,2.5293429700079444,2.826728585383389,2.9532927793064254,0.8939394029704008
1,,,,,,,,,,,,0.04701089859008789,339504868,15.449390172958374,0.69,"[1.232, 0.9]",405621703,20.700471878051758,0.69,"[0.9, 0.9]",337947499,15.3639657497406,0.69,"[0.972, 0.9]",406029661,20.725469827651978,0.69,"[0.886, 0.9]",405966368,20.721730709075928,0.69,"[0.833, 0.875]",405641723,20.70155167579651,0.69,"[0.894, 0.9]",337292410,15.330005884170532,0.69,"[0.885, 0.883]",337564199,15.34368348121643,0.69,"[0.891, 0.9]",405601135,20.699543952941895,0.69,"[0.9, 0.9]",372541405,17.82821035385132,0.69,"[0.896, 0.9]",406080381,20.72787046432495,0.69,"[0.9, 0.9]",4.083722885782652,3.8980012388364265,3.720273331601648,3.7082080987398287,3.581126837446571,3.8702376916722936,4.050940441978075,4.007879160556334,2.728226214516611,3.112965744309056,3.2443885598039253,0.2749554379419847
2,,,,,,,,,,,,0.04818391799926758,404463137,20.70120143890381,0.69,"[0.997, 1.0]",404139163,20.681692361831665,0.69,"[0.996, 1.0]",319598974,13.909087657928467,0.69,"[0.88, 0.933]",404445375,20.700820446014404,0.69,"[0.995, 0.962]",404185916,20.68607997894287,0.69,"[0.967, 0.967]",321471162,14.015483617782593,0.69,"[0.946, 0.967]",404243472,20.689181089401245,0.69,"[0.962, 0.967]",403849430,20.6605007648468,0.69,"[0.956, 0.967]",403849430,20.658917665481567,0.69,"[0.961, 0.967]",404593691,20.709152460098267,0.69,"[0.967, 0.966]",404619874,20.71074867248535,0.69,"[0.949, 0.967]",4.390382375103819,4.20571828097626,4.069838854705147,4.013596652512328,3.8805053136859042,4.179485248161961,4.360533188336575,4.314956036079335,3.0294705366187773,3.4195056434818896,3.5539196868317586,0.7685892636125738
3,,,,,,,,,,,,0.043878793716430664,404801393,20.66018772125244,0.69,"[0.98, 0.997]",405225159,20.686047077178955,0.69,"[0.992, 1.0]",404830384,20.662168741226196,0.69,"[0.999, 1.0]",405202759,20.684834718704224,0.69,"[0.969, 1.0]",356044437,16.40838885307312,0.69,"[1.0, 1.0]",321616486,13.975868225097656,0.69,"[0.986, 0.993]",404749269,20.656802654266357,0.69,"[1.0, 1.0]",405110963,20.679026126861572,0.69,"[0.97, 1.0]",404764161,20.65830159187317,0.69,"[0.986, 0.93]",405070130,20.677634716033936,0.69,"[0.987, 0.993]",353768382,16.23458480834961,0.69,"[1.0, 0.997]",4.718323438058819,4.534110119555093,4.400652660976815,4.340790046704828,4.207580978840237,4.501225460578295,4.691196392099409,4.646657389205335,3.355179280849611,3.7511085973178893,3.8841577282690922,0.8635090426965193
4,,,,,,,,,,,,0.043244361877441406,406909054,20.655096530914307,0.69,"[1.1, 1.093]",307758306,12.719084739685059,0.69,"[1.066, 1.067]",308256535,12.744683980941772,0.69,"[1.055, 1.033]",406933040,20.655813932418823,0.69,"[1.1, 1.1]",342111734,15.069286823272705,0.69,"[1.059, 1.067]",308264408,12.744534492492676,0.69,"[0.992, 1.011]",407221797,20.677999019622803,0.69,"[1.082, 1.1]",406955501,20.658681869506836,0.69,"[1.066, 1.1]",307457160,12.705217361450195,0.69,"[1.028, 1.033]",407213374,20.678075551986694,0.69,"[1.067, 0.892]",340954632,14.980984449386597,0.69,"[1.033, 1.03]",5.045779340918986,4.872115218657093,4.739996266825315,4.678355757965994,4.5491410563362376,4.838188632816295,5.032962352604242,4.987967230304668,3.807860036554444,4.093214256495223,4.2095733015815915,0.8932391079989347
5,,,,,,,,,,,,0.038718223571777344,406020079,20.64399480819702,0.69,"[1.093, 1.071]",405973021,20.640469312667847,0.69,"[1.095, 1.1]",307181892,12.710412740707397,0.69,"[1.059, 1.082]",406090025,20.647711753845215,0.6933333333333334,"[1.037, 1.1]",340454390,14.98394227027893,0.6933333333333334,"[1.1, 1.1]",405739318,20.61140251159668,0.6933333333333334,"[1.092, 1.095]",308211614,12.766885995864868,0.69,"[1.09, 1.1]",305378064,12.623440980911255,0.69,"[1.08, 1.1]",307522528,12.727636814117432,0.69,"[1.096, 1.1]",339297044,14.89309287071228,0.6933333333333334,"[1.1, 1.097]",338769153,14.853484153747559,0.6966666666666667,"[1.096, 1.081]",5.526368655173078,5.23204034431426,5.100552990621815,5.040439091205782,4.906919677032071,5.202300906238628,5.3950304084170755,5.3507960379316675,4.173555512705401,4.458429571670511,4.56161618715104,0.9085816144943237
6,,,,,,,,,,,,0.03940939903259277,296099034,11.731303691864014,0.69,"[1.121, 1.158]",297795319,11.809406042098999,0.69,"[1.101, 1.133]",297703401,11.805285215377808,0.69,"[1.16, 1.167]",294452127,11.661242246627808,0.69,"[1.106, 1.133]",327360246,13.799218654632568,0.69,"[1.167, 1.167]",294985878,11.684612512588501,0.69,"[1.125, 1.128]",296368382,11.742149829864502,0.69,"[1.16, 1.167]",407947320,20.648974180221558,0.6966666666666667,"[1.159, 1.198]",408318657,20.67778754234314,0.6966666666666667,"[1.197, 1.2]",326857867,13.765110492706299,0.69,"[1.165, 1.167]",326537494,13.741161823272705,0.69,"[1.167, 1.105]",5.9006647760127455,5.736876943995028,5.598722607503418,5.532486492977769,5.2833190767503835,5.5781038018423175,5.889490524030611,5.859692436306387,4.544847801736068,4.834346572050677,4.938512814746318,0.9190858114849437
7,,,,,,,,,,,,0.03628897666931152,294735940,11.65588641166687,0.6999999999999998,"[1.174, 1.2]",295372474,11.681602716445923,0.6999999999999998,"[1.175, 1.2]",296604466,11.732964992523193,0.6999999999999998,"[1.179, 1.197]",296744480,11.74022102355957,0.6999999999999998,"[1.171, 1.2]",328478956,13.840832471847534,0.6966666666666667,"[1.2, 1.2]",296067785,11.710127830505371,0.6999999999999998,"[1.193, 1.2]",409040335,20.68433117866516,0.69,"[1.198, 1.2]",294002299,11.628020286560059,0.6966666666666667,"[1.16, 1.198]",295506995,11.687083959579468,0.6966666666666667,"[1.165, 1.2]",328352248,13.830021619796753,0.6999999999999998,"[1.2, 1.145]",327963272,13.805413007736206,0.6966666666666667,"[1.2, 1.194]",6.306491837401307,6.13258588506119,5.9983669146032605,5.931894225022281,5.81488883193583,6.108087894589321,6.2877655439695905,6.261459528731793,4.944397579263479,5.241383137208937,5.340602884945007,0.9287624142386697
8,,,,,,,,,,,,0.03468465805053711,295406958,11.652453899383545,0.6999999999999998,"[1.231, 1.193]",295406958,11.652203559875488,0.6999999999999998,"[1.185, 1.199]",292731733,11.54104471206665,0.6999999999999998,"[1.233, 1.185]",409139639,20.67678713798523,0.69,"[1.3, 1.2]",329111157,13.885797262191772,0.6999999999999998,"[1.2, 1.197]",294870095,11.643862009048462,0.6999999999999998,"[1.212, 1.199]",295134681,11.637805938720703,0.6999999999999998,"[1.211, 1.2]",291227464,11.480098009109497,0.6999999999999998,"[1.227, 1.184]",292598738,11.53570294380188,0.6999999999999998,"[1.229, 1.144]",327941360,13.805984258651733,0.6999999999999998,"[1.2, 1.198]",327090227,13.749523162841797,0.6999999999999998,"[1.196, 1.193]",6.710958931967234,6.539538402463182,6.408723948653209,6.336723185919244,6.221988595807224,6.50665216635303,6.6856271497732385,6.667524556285277,5.480711717178953,5.777853620213572,5.8718656080685045,0.9372930960221724
9,,,,,,,,,,,,0.03628206253051758,275107633,10.170479774475098,0.6999999999999998,"[1.321, 1.333]",275991115,10.205516576766968,0.6999999999999998,"[1.349, 1.333]",275731655,10.194451093673706,0.6999999999999998,"[1.305, 1.267]",275398404,10.182401180267334,0.6966666666666667,"[1.346, 1.332]",302955828,11.897366762161255,0.6999999999999998,"[1.259, 1.261]",274681487,10.1548912525177,0.6966666666666667,"[1.253, 1.265]",276792626,10.240420818328857,0.6999999999999998,"[1.255, 1.262]",274004059,10.129224300384521,0.6999999999999998,"[1.3, 1.303]",273488680,10.110170364379883,0.6999999999999998,"[1.308, 1.264]",407027950,20.643015146255493,0.6933333333333334,"[1.389, 1.402]",302667194,11.878113985061646,0.6966666666666667,"[1.267, 1.267]",7.271654046181988,7.125061772562148,6.997138539460394,6.928263296924642,6.654744761344121,7.09919110992198,7.277685125161645,7.251263438902661,5.904740451574466,6.20127897689128,6.296347482832972,0.9448051886125044
