,sta0_datasz,sta1_datasz,sta2_datasz,sta4_datasz,sta6_datasz,sta3_datasz,sta5_datasz,sta7_datasz,sta8_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta8,training_time_sta8,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta7,training_time_sta7,host_consumption_sta5,training_time_sta5,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta3,consumption_sta1,consumption_sta0,consumption_sta5,consumption_sta7,mean_acc,host_consumption_sta9,training_time_sta9
0,747441792.0,683362368.0,1127121216.0,436739904.0,996387072.0,1047892992.0,1134796608.0,1025018304.0,352007616.0,748451712.0,1101267264.0,3.9333570678957644e-08,109167323.0,1.065183401107788,133401086.0,1.2840290069580078,142768372.0,1.3926472663879395,164907842.0,1.534515380859375,172827621.0,1.6443681716918945,108806484.0,1.0279858112335205,180978968.0,1.7473270893096924,188371161.0,1.8472537994384766,185364760.0,1.7986156940460205,189263492.0,1.8603150844573975,858.2570897722364,850.8086395346428,718.2331673776688,828.5174574013165,794.6247845198715,852.6051055685732,855.6636103495916,858.0436363782139,1051.3319523631544,755.7890828011787,916.3622738788072,0.839991959658536,,
1,,,,,,,,,,,,1.210602614886865e-07,66985913.0,0.6970083713531494,129071142.0,1.4117918014526367,93496098.0,0.988893985748291,,,119451842.0,1.2453763484954834,82402255.0,0.8069972991943359,147465931.0,1.8931827545166016,128944495.0,1.4053623676300049,149525008.0,1.9922897815704346,150123517.0,1.983996868133545,1412.8988622456272,1191.9529538358822,1034.3651285239825,1318.0345156987712,1094.7844873521085,1395.1353579645536,1331.9177938241874,1302.5181091394857,1327.4332364423249,1248.8757769373979,1400.2900710738957,0.25771539590575476,,
2,,,,,,,,,,,,3.969821204759207e-08,83671661.0,0.7841215133666992,100579821.0,0.9602677822113037,108044157.0,1.0399997234344482,123867602.0,1.1743865013122559,154566377.0,1.7116878032684326,79199749.0,0.7050323486328125,164317328.0,1.9505884647369385,154988617.0,1.6883695125579834,137970777.0,1.3642570972442627,164438972.0,1.9764025211334229,1838.5310310468133,1597.8120041670215,1436.7221891862869,1739.2744781632603,1452.1500978830536,1606.297225556341,1634.621947800931,1552.808665783576,1748.5933294689592,1564.052149248704,1566.6679760568677,0.302871355956251,,
3,,,,,,,,,,,,4.135852832745717e-08,47708557.0,0.5856876373291016,118113101.0,1.640239953994751,123136892.0,1.7455055713653564,,,118902222.0,1.629648208618164,52373829.0,0.6027002334594727,140422492.0,2.227879047393799,,,97667292.0,1.218705654144287,129965915.0,1.9151053428649902,2131.872415168459,1900.862489971618,1818.1123185319332,2099.100640493331,1764.5344358353032,1993.7219348037902,1924.5861786686341,1864.9761324035387,2099.17956934738,1782.4449618918259,1951.958104361527,0.2640111351555044,133595178.0,2.0501701831817627
4,,,,,,,,,,,,4.021207472520279e-08,75335561.0,0.690640926361084,162928049.0,1.49363374710083,113712172.0,1.0475013256072998,,,151184915.0,1.3356246948242188,86321679.0,0.7471311092376709,187957038.0,1.9774322509765625,169369317.0,1.5599865913391113,150521160.0,1.321885585784912,171517017.0,1.5869789123535156,2613.220630296972,2277.3700640553757,2186.468311035768,2356.2360050606153,2145.8474951311377,2345.1304095895025,2099.501667177697,2073.3070093341685,2330.93658686846,2114.512661902513,2274.208638110584,0.33518232676115906,179452482.0,1.8810360431671143
5,,,,,,,,,,,,4.141911911273759e-08,81938633.0,0.8761146068572998,148285631.0,1.582547903060913,140291022.0,1.5152347087860107,134151879.0,1.35257887840271,164698065.0,1.9536194801330566,69847172.0,0.7188665866851807,142110049.0,1.5018894672393799,150277203.0,1.6136064529418945,174334881.0,2.2501988410949707,176130531.0,2.284374475479126,3133.772125659042,2631.0550897562443,2636.9084381194266,2969.6427723814973,2516.604117940846,2775.144052188319,2517.5923110496174,2287.785276604624,2587.517630062851,2539.8045245321828,2625.582778944451,0.4303243580189618,161013382.0,1.8847966194152832
6,,,,,,,,,,,,2.5946945145560593e-08,53447678.0,0.6142280101776123,61490077.0,0.7338192462921143,65523880.0,0.7962300777435303,72832516.0,0.9488892555236816,,,47857483.0,0.5322413444519043,,,,,,,,,3546.671683347297,3002.0643068442773,2913.4270287902727,3218.86311760642,2764.7353019705074,3095.526332585194,2699.5772065665856,2432.0212291546773,2762.9513754434256,2840.8517891307242,2888.4472757701715,0.4513221762397073,86507225.0,1.3168952465057373
7,,,,,,,,,,,,6.388733031301424e-08,87130148.0,0.8151171207427979,109804895.0,1.047539234161377,114155896.0,1.094597339630127,137573500.0,1.237330675125122,166475342.0,1.6891868114471436,77130113.0,0.69818115234375,158324790.0,1.4805219173431396,161493849.0,1.524578332901001,148172228.0,1.3527960777282715,162257885.0,1.529477834701538,3994.1671198988615,3244.75432186857,3290.657773823983,3654.6836655300895,3169.098765011102,3309.245847514474,2994.143387840898,2805.5516573607038,3019.572595491036,3106.419852769735,3075.3712385511167,0.7798349505121057,,
8,,,,,,,,,,,,6.732027538885414e-08,63762715.0,0.681135892868042,125944197.0,1.411804437637329,126529156.0,1.4331684112548828,,,118829713.0,1.2565944194793701,60467985.0,0.6110284328460693,118766907.0,1.285141944885254,,,145296747.0,1.9817709922790527,146060234.0,1.9739832878112793,4254.973734005854,3683.1328542541487,3774.5603537389425,4047.457023698829,3650.307723747553,3614.155603653856,3304.8865921728707,3158.6615263419994,3430.4803428684254,3292.926629027211,3385.9369435996555,0.7459049438211051,136916580.0,1.7507266998291016
9,,,,,,,,,,,,6.791225665601601e-08,63838338.0,0.6187076568603516,132495266.0,1.4517419338226318,92444039.0,0.9388620853424072,114790966.0,1.1711013317108154,,,65986526.0,0.6035869121551514,148127001.0,1.9030413627624512,139203868.0,1.613053560256958,148250597.0,1.9850702285766602,126763470.0,1.3423502445220947,4673.352980277713,4050.3238425973477,4123.867038052432,4418.003809468577,4017.716523276693,4021.1620558341865,3569.8486302477195,3367.4921961088257,3674.344310852589,3598.2681368219846,3639.2787807619584,0.8516128009015863,,
