,sta0_datasz,sta1_datasz,sta4_datasz,sta3_datasz,sta2_datasz,sta6_datasz,sta5_datasz,sta7_datasz,sta8_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta8,training_time_sta8,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta10,training_time_sta10,host_consumption_sta3,training_time_sta3,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta2,training_time_sta2,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta3,consumption_sta5,consumption_sta1,consumption_sta7,mean_acc,host_consumption_sta9,training_time_sta9
0,747441792.0,683362368.0,436739904.0,1047892992.0,1127121216.0,996387072.0,1134796608.0,1025018304.0,352007616.0,748451712.0,1101267264.0,4.2213101694187656e-08,104647071.0,1.0125937461853027,107957792.0,1.00374436378479,135698078.0,1.2886073589324951,153234532.0,1.4659385681152344,169259882.0,1.5423474311828613,180993128.0,1.7065293788909912,180065274.0,1.6791343688964844,184223222.0,1.7307195663452148,189953859.0,1.8221187591552734,187094736.0,1.7725348472595215,863.9855676093943,732.7374294921801,866.2815265836855,777.0346422664257,703.0847983057125,881.4557853428186,950.389408530113,873.5049138930011,792.6885818122882,1055.4574604640597,745.3972802613306,0.85614274577661,,
1,,,,,,,,,,,,9.146439832119556e-08,72891171.0,0.6542329788208008,75555531.0,0.6411516666412354,101824507.0,0.9252965450286865,109978723.0,1.0073115825653076,131174407.0,1.2001409530639648,175990028.0,1.964371681213379,138318188.0,1.2899231910705566,178939727.0,2.0453085899353027,,,178374543.0,2.0640459060668945,1421.2564465455705,1178.0612200243654,1325.876108430276,1430.0443151133693,1085.2962638475713,1411.7120148362328,1306.8977900455602,1360.381129909488,1316.0652629295794,1479.670457875627,1227.6155528109405,0.2997483245351098,166905457.0,1.8276512622833252
2,,,,,,,,,,,,3.7748208104483594e-08,74582389.0,0.6703109741210938,100085742.0,0.8448340892791748,96704648.0,0.8785383701324463,104817663.0,0.9568459987640381,,,139941720.0,1.3056132793426514,134351706.0,1.2203845977783203,143171569.0,1.3522346019744873,234722300.0,4.9123854637146,156603909.0,1.871549367904663,2078.9171224951474,1690.5086426830885,1762.004288894151,1853.4711817104508,1695.8328920815845,1929.2215907406876,1582.8129090216723,1840.2437602533923,1794.6859152454354,1801.077068409763,1577.2238920101693,0.23981514302167026,,
3,,,,,,,,,,,,3.526098371118927e-08,82637789.0,0.7576456069946289,79631327.0,0.6914663314819336,111974262.0,1.0316474437713623,117851139.0,1.0903058052062988,,,176510169.0,1.9209856986999512,153435520.0,1.4025793075561523,156500149.0,1.4481723308563232,167490232.0,1.6863362789154053,149856733.0,1.3577938079833984,2526.016045437601,1901.6344951118404,2123.539230036376,2141.1731204940015,1941.8162834774423,2237.6772119822604,1884.981539171808,2287.2746609311935,2311.0382061627606,2091.2004824811106,1731.8479038548137,0.3300730829889124,170898733.0,1.8579840660095215
4,,,,,,,,,,,,3.682528030098846e-08,74391777.0,0.6921803951263428,76763597.0,0.6746609210968018,153529453.0,1.4230716228485107,113438674.0,1.0578947067260742,,,182129050.0,1.9000658988952637,170369925.0,1.6269168853759766,168830561.0,1.5878732204437256,156329983.0,1.438114881515503,153936191.0,1.3759679794311523,2796.9489894368207,2309.447376440473,2559.2730555583435,2544.3465549615344,2407.9139695863205,2566.4564772077283,2285.6284585459603,2570.912632073258,2502.1843437164534,2425.783945779264,2044.9777818583864,0.3715767724947496,174996439.0,1.8248448371887207
5,,,,,,,,,,,,3.720663745190315e-08,74782157.0,0.697974681854248,75868153.0,0.6663963794708252,98928885.0,0.9149730205535889,142040897.0,1.3758554458618164,,,138759959.0,1.3087615966796875,136709367.0,1.2653148174285889,,,151386698.0,1.5317213535308838,165103459.0,2.026170253753662,3206.6909126382807,2721.6774284998305,2979.592211210327,2795.0840713258767,2853.5589597186954,2946.6309724805906,2558.9160030537255,2748.0504955176007,2912.9751060470608,2703.363944145414,2454.9629444534744,0.5299350998618386,149450301.0,1.5295417308807373
6,,,,,,,,,,,,6.124144244701084e-08,74635918.0,0.7401347160339355,67226513.0,0.6311812400817871,139657358.0,1.4898648262023926,101455367.0,1.0323514938354492,117512272.0,1.1398825645446777,159177693.0,1.9484813213348389,148385851.0,1.6611113548278809,159626178.0,1.9726336002349854,149064072.0,1.6749529838562012,130537813.0,1.3132708072662354,3598.242174447619,3034.0674469510377,3224.5804926870587,3182.30745170491,3277.055199557295,3334.6256297154678,2713.6735346247733,3111.124757353265,3156.973768983176,2926.1129963243216,2706.5816562400405,0.7884756299582395,,
7,,,,,,,,,,,,1.0190202993705863e-07,81534337.0,0.7181153297424316,78050704.0,0.6538114547729492,98576835.0,0.8910033702850342,106428011.0,0.9720108509063721,,,162928599.0,1.809460163116455,,,164721747.0,1.900540828704834,141427983.0,1.3412582874298096,133584558.0,1.2226216793060303,4024.692930991316,3246.7226135986148,3619.7301695957126,3606.9954079445592,3534.378516458903,3666.4776117064885,2950.0147207686846,3400.5662327988653,3467.3200384372008,3186.0860983129865,3067.3160419237697,0.7647018920291554,147399098.0,1.5037448406219482
8,,,,,,,,,,,,8.170146513643196e-08,77965620.0,0.7460289001464844,76995897.0,0.7084033489227295,102072370.0,0.9832515716552734,113673232.0,1.093811273574829,149282333.0,1.3541545867919922,151221903.0,1.4085490703582764,151922096.0,1.3944547176361084,177562656.0,2.026578187942505,159983965.0,1.50801420211792,155169037.0,1.4281213283538818,4285.555224697511,3575.9679983385,4127.245057443922,3893.8629937057285,4005.5568716958983,3861.306810080008,3342.622705853682,3595.8383326307526,3649.972629727515,3517.5635264006087,3234.0810699177055,0.8862481821667064,,
9,,,,,,,,,,,,1.1182364175985735e-07,76360828.0,0.8224787712097168,70883119.0,0.735853910446167,86533103.0,0.9571044445037842,92901373.0,1.0394682884216309,109913659.0,1.2965126037597656,140810796.0,1.9519703388214111,136774858.0,1.8629138469696045,146307120.0,2.142152786254883,128822547.0,1.6523473262786865,144406247.0,2.111477851867676,4672.755054772928,4013.8474606785408,4576.532504318492,4284.293621487155,4416.082604867335,4299.086264593859,3592.907784597534,3859.1931725501067,4005.987179839155,3794.1247235360743,3640.3476724278466,0.8988986882296476,,
