,sta0_datasz,sta1_datasz,sta2_datasz,sta6_datasz,sta5_datasz,sta3_datasz,sta4_datasz,sta8_datasz,sta7_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta0,training_time_sta0,host_consumption_sta1,training_time_sta1,host_consumption_sta10,training_time_sta10,host_consumption_sta4,training_time_sta4,host_consumption_sta7,training_time_sta7,host_consumption_sta6,training_time_sta6,host_consumption_sta8,training_time_sta8,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta5,training_time_sta5,consumption_sta4,consumption_sta8,consumption_sta2,consumption_sta9,consumption_sta0,consumption_sta6,consumption_sta5,consumption_sta7,consumption_sta3,consumption_sta1,consumption_sta10,mean_acc,host_consumption_sta9,training_time_sta9
0,747441792.0,683362368.0,1127121216.0,996387072.0,1134796608.0,1047892992.0,436739904.0,352007616.0,1025018304.0,748451712.0,1101267264.0,4.177210012357939e-08,146999135.0,1.413024663925171,146404471.0,1.384326696395874,166044192.0,1.5208418369293213,107362457.0,1.0383591651916504,175405984.0,1.6378207206726074,179708951.0,1.6915805339813232,112241045.0,1.0416312217712402,185664014.0,1.7791311740875244,189184940.0,1.836449146270752,189545474.0,1.8392791748046875,910.6499720317514,727.6301482912168,850.6216033873216,805.143994916524,1042.6453498241965,794.2356429268028,835.8920692841994,843.1113569617022,910.3011606584698,1030.3490737518277,734.0555946419494,0.8539754924449053,,
1,,,,,,,,,,,,7.259553125961436e-08,101784346.0,0.9935424327850342,138951914.0,1.435793399810791,,,75224783.0,0.7072787284851074,129593906.0,1.2446296215057373,131088043.0,1.265568494796753,69828739.0,0.6217002868652344,154858552.0,1.8621737957000732,146945059.0,1.6113109588623047,157665795.0,1.966012954711914,1586.4476774805262,1390.4025481026003,1516.5074680408254,1210.7134535214263,1365.8489072951345,1375.9594224715638,1419.9481085888165,1462.4388657419747,1496.7147792117532,1338.6760088467734,1191.4234089780523,0.32252468168735504,,
2,,,,,,,,,,,,2.8812403656462505e-08,141684085.0,1.4636666774749756,92676460.0,0.9400539398193359,,,75116934.0,0.7516372203826904,165566166.0,2.05283784866333,134650229.0,1.3316192626953125,83582062.0,0.7905292510986328,162258191.0,1.9566895961761475,141232915.0,1.4423301219940186,166718445.0,2.0665171146392822,2001.7483520232568,1767.2688489642085,1899.1680967915345,1678.027362357698,1737.2456371672968,1703.457543865061,1728.2003183190545,1754.7663043414532,1781.853415130931,1556.610730935875,1577.8472261936145,0.34345055710185657,169865532.0,2.2456090450286865
3,,,,,,,,,,,,6.6458124779686e-08,163156442.0,1.7696940898895264,160113359.0,1.7026712894439697,129934787.0,1.1728017330169678,70144718.0,0.691601037979126,139591134.0,1.2967674732208252,134618308.0,1.2577424049377441,67924631.0,0.6261336803436279,179522429.0,2.2442660331726074,,,148775498.0,1.4351749420166016,2383.2371532285883,2156.165213561163,2342.354620720839,2064.6009180248075,1984.507977383549,2004.611727542254,1996.055855990892,2064.1960072859924,2045.071514071836,1892.8713361221323,1950.6658209217842,0.3979467370293357,161207595.0,1.7309975624084473
4,,,,,,,,,,,,4.303964510568331e-08,114780651.0,1.0466821193695068,107194427.0,0.9719374179840088,140770453.0,1.2881519794464111,77511947.0,0.6930773258209229,171584522.0,2.025312662124634,143119812.0,1.2936909198760986,78418989.0,0.6645879745483398,146789114.0,1.3528461456298828,160539689.0,1.6177434921264648,178929352.0,2.1894965171813965,2788.6576566108997,2421.002878341848,2664.306090686314,2456.078252104554,2222.9805792836464,2377.5247395921197,2384.6448986010814,2423.01314844775,2305.5301962110534,2109.3646202353057,2372.56032211349,0.5618705505674536,,
5,,,,,,,,,,,,3.6376165331950866e-08,111414753.0,1.0402321815490723,162203442.0,1.4948492050170898,146660757.0,1.284235954284668,77516769.0,0.720550537109375,179969693.0,2.042653799057007,151409830.0,1.3574910163879395,77247056.0,0.6763086318969727,177052342.0,1.888441801071167,163877876.0,1.5157780647277832,161789991.0,1.4789562225341797,3104.637017087308,2855.54699963458,3055.7620278376426,2900.225094849982,2566.396593072356,2660.540975554906,2576.85353461774,2602.1469704340248,2726.610429662583,2433.8118841354617,2729.292130318071,0.7798844413323835,,
6,,,,,,,,,,,,8.183062675709959e-08,114009718.0,1.0353271961212158,162511730.0,1.4859051704406738,140935492.0,1.1945676803588867,88019123.0,0.7761199474334717,179198882.0,2.00683856010437,149812605.0,1.3032655715942383,81243383.0,0.6827781200408936,178882355.0,1.9326066970825195,163032908.0,1.4850201606750488,161145522.0,1.438704252243042,3643.1613529951883,3277.402024532931,3346.1958422799526,3274.5501189195365,2908.006475519674,3116.0056703387686,2991.513242058702,2913.2294574142993,2926.140703375804,2679.4780374127536,3158.6224227841317,0.8518394042145122,,
7,,,,,,,,,,,,8.347712186200166e-08,112963944.0,1.0460662841796875,104364051.0,0.964923620223999,,,78942119.0,0.7231218814849854,179891263.0,2.0145692825317383,146582450.0,1.3186264038085938,73071407.0,0.6400489807128906,178223604.0,1.9105350971221924,162955759.0,1.5325706005096436,159607989.0,1.468886375427246,4110.959477518551,3595.368668378335,3704.5647954295405,3646.169656577222,3231.0024415274597,3568.9987627233227,3405.387739915363,3216.894766456936,3178.6421626638157,2840.9930684197716,3615.054631207785,0.8308608575131405,172504746.0,1.8731153011322021
8,,,,,,,,,,,,1.1406026049921228e-07,108900905.0,0.9954991340637207,105039709.0,0.9517788887023926,132071683.0,1.2237176895141602,81947666.0,0.7225699424743652,167595701.0,1.9895823001861572,157599145.0,1.663304090499878,72786191.0,0.6108450889587402,167380736.0,1.909834861755371,157849388.0,1.6544034481048584,144686397.0,1.3833098411560059,4529.05537573039,3991.170195299099,4201.972562277038,3949.695004752554,3467.398583702628,4012.9881576249254,3767.0997861438727,3501.560642248276,3487.6964423151144,3229.5713317737823,3903.067186574193,0.9082681157372214,,
9,,,,,,,,,,,,8.539331486435372e-08,146450431.0,1.4142582416534424,98232475.0,0.9116573333740234,,,76429065.0,0.6924283504486084,170188407.0,2.062546730041504,,,71052126.0,0.609144926071167,136495561.0,1.272533893585205,158218101.0,1.5880980491638184,148402452.0,1.399467945098877,4898.312708191027,4221.789695337186,4660.282963810033,4353.4476450202665,3847.877817925768,4323.301662603584,4135.708116852901,3739.0635104750677,3781.074356510047,3605.3419943059102,4333.405028163711,0.8481006310744719,155230559.0,1.5753834247589111
