,time_sta2,time_sta4,time_sta5,round_time,consumption_sta0,consumption_sta1,consumption_sta3,consumption_sta4,consumption_sta5,consumption_sta2,mean_acc,time_sta0,time_sta1,time_sta3
0,22.890114068984985,17.072669982910156,10.552013635635376,22.890114068984985,0.0,0.03720128551608326,0.0,0.24179683551038889,0.15198582682512796,0.6119028960804833,0.517046386996905,,,
1,,,10.9688138961792,26.307912826538086,0.20454244911582764,0.5402560501834217,0.560563028775261,0.24179683551038889,0.27246782407692227,0.6436091785151721,0.8744643231232961,11.35711121559143,17.491047143936157,26.307912826538086
2,,18.8403902053833,9.402954578399658,18.8403902053833,0.4129423020756007,0.5402560501834217,0.5914059808314778,0.47835579057603284,0.3898594427137667,0.6436091785151721,0.9214014609654745,12.029388666152954,,
3,,21.5027596950531,10.813849449157715,21.5027596950531,0.5795639206367391,0.5402560501834217,0.5914059808314778,0.7539962451076009,0.5077904836823504,0.6766782107651501,0.9320325056711832,11.322108030319214,,
4,,,12.39929986000061,24.01232933998108,0.7895483959412517,1.015880256288947,1.1001394732325553,0.7539962451076009,0.6663772221198283,0.6766782107651501,0.9440526167551676,11.043687105178833,20.260178089141846,24.01232933998108
5,22.786524534225464,16.967996835708618,10.367387771606445,22.786524534225464,0.9539677777252966,1.015880256288947,1.1001394732325553,0.9954451288698892,0.7822852350205463,1.2672427383477274,0.9551030894120535,10.75720500946045,,
6,,18.281156539916992,12.798570156097412,18.281156539916992,1.1581801433494765,1.535387592026876,1.1001394732325553,1.2338318010401164,0.8987004482597183,1.2672427383477274,0.9630294740200043,12.529839754104614,16.206946849822998,
7,,,12.294552087783813,23.476019144058228,1.3273041793557394,1.535387592026876,1.7023119075312851,1.2338318010401164,1.0589285865752605,1.3001474322326718,0.9670861264069875,10.25534725189209,,23.476019144058228
8,23.69577121734619,19.345024585723877,11.70669436454773,23.69577121734619,1.5402177866065299,1.5694539244553316,1.74152276389087,1.4715300613156597,1.2585161845499837,1.8489058159026275,0.9725232919057211,10.566725730895996,,
9,,20.207099437713623,13.553649663925171,20.207099437713623,1.7828704036696768,2.0280122956866724,1.74152276389087,1.7535941309923597,1.4172235055037892,1.8489058159026275,0.9761803448200226,11.485851049423218,16.183276653289795,
10,,16.82343316078186,12.252485752105713,24.7355318069458,1.7828704036696768,2.0280122956866724,2.299324820389795,2.069799412552781,1.5323247620955354,1.8878551719742607,0.976734588543574,,,24.7355318069458
