,sta0_datasz,sta1_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta2_datasz,sta6_datasz,sta10_datasz,sta8_datasz,sta7_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta0,consumption_sta6,consumption_sta5,consumption_sta1,consumption_sta3,consumption_sta7,mean_acc,host_consumption_sta8,training_time_sta8,host_consumption_sta2,training_time_sta2,host_consumption_sta3,training_time_sta3,host_consumption_sta7,training_time_sta7,host_consumption_sta9,training_time_sta9,host_consumption_sta10,training_time_sta10
10,,,,,,,,,,,,6.493296570555259e-08,,,54348371.0,0.7067501544952393,58947420.0,0.7761523723602295,,,101474105.0,1.9756450653076172,4622.200749224209,3813.4640719451754,4097.858231733708,4375.213461311134,4033.597642732906,3707.9063402225133,3840.6702796776253,3693.1124733451243,3237.5153282368083,3476.711231597117,3392.733651609705,0.8372334241867065,,,76570117.0,1.1020159721374512,,,100922411.0,1.988337516784668,,,,
11,,,,,,,,,,,,6.855423942129334e-08,39993855.0,0.47383737564086914,98046807.0,1.3607585430145264,99156606.0,1.3845093250274658,83083772.0,1.0124526023864746,,,5021.457264420727,4195.756810764305,4456.002791644298,4632.20729399257,4397.221557210518,3937.804185729569,4147.521560937,3959.0060822192236,3377.034113832325,3648.9828415857005,3660.7021410373304,0.8494723005728289,,,101946822.0,1.4641399383544922,,,84328153.0,1.0228700637817383,,,,
12,,,,,,,,,,,,1.0724410602596425e-07,,,103235148.0,1.3958232402801514,68824897.0,0.8137600421905518,89485794.0,1.0451915264129639,114548595.0,1.781963586807251,5470.798191536634,4425.477519186442,4739.461500051369,5030.153474456017,4659.383787854392,4212.892072606442,4523.719454512354,4200.957848177501,3596.122424202241,3917.0962033273527,3892.6357916543384,0.8648686734112826,,,,,115918710.0,1.8136324882507324,89868118.0,1.0468261241912842,,,,
13,,,,,,,,,,,,1.563825685547474e-07,46760379.0,0.5577602386474609,91219737.0,1.4242942333221436,63965107.0,0.8144469261169434,90168165.0,1.4213595390319824,,,5767.385451200044,4795.200630937356,5149.481741691812,5396.364706193096,5076.866465069633,4556.070361612017,4742.81719431294,4393.806617798207,3844.9804640487496,4118.958791446863,4169.951530826643,0.8007239130410281,44201791.0,0.5059030055999756,,,,,78740643.0,1.0702052116394043,,,,
14,,,,,,,,,,,,4.102537581492559e-08,44466744.0,0.5647571086883545,,,,,79745401.0,0.9877574443817139,,,6130.145809054401,5101.831756864202,5395.378369329595,5665.734721365935,5309.42130424126,4787.230383178215,5023.119642464307,4691.363417511858,4007.8966291863776,4381.908090136557,4439.003684340076,0.8411369784311815,,,91564584.0,1.3065941333770752,83286042.0,1.0589118003845215,,,104640662.0,1.9054064750671387,,
15,,,,,,,,,,,,8.218270247082987e-08,,,77129990.0,1.357121229171753,,,,,91448557.0,1.802525520324707,6373.418151487178,5447.276278304026,5637.7393062541105,5931.234748789229,5678.8200378532665,4955.215316446311,5341.1247098641725,4877.308599219218,4150.500363241704,4554.152387549652,4727.439824450832,0.8353464874354276,,,82679537.0,1.494537353515625,91000072.0,1.7745084762573242,63901387.0,1.02420973777771,,,,
16,,,,,,,,,,,,1.0870959650362777e-07,57984959.0,0.6189167499542236,69491827.0,0.7649879455566406,107581756.0,1.2780776023864746,,,102358198.0,1.1535446643829346,6667.654638000321,5661.968921000361,6044.982523892367,6317.644192515196,5947.133736786816,5176.630125974462,5593.880986761536,5144.18366963178,4394.921674722677,4823.53955698194,4945.825355038318,0.9060731367631392,,,110948264.0,1.3936119079589844,99758534.0,1.1218273639678955,,,,,,
17,,,,,,,,,,,,6.510229582774334e-08,24004211.0,0.4497373104095459,63447164.0,1.5457804203033447,65158036.0,1.6019458770751953,,,,,6905.643960116369,6004.687824401536,6405.8545734164045,6544.315316894957,6282.902179285793,5423.335398564133,5807.59897526386,5345.47166307923,4606.689164158969,5028.844718006465,5209.129900039161,0.9215418967333707,,,,,,,72323668.0,1.97322678565979,,,55154278.0,1.3115167617797852
18,,,,,,,,,,,,7.982119610347927e-08,,,105923862.0,1.4040882587432861,,,90299756.0,1.0462298393249512,97472895.0,1.1671104431152344,7369.476185407513,6218.595176730873,6634.370900450002,6900.038640355333,6510.047813482418,5596.774336122966,6090.938859796611,5608.455272060149,4860.656148730751,5299.336576203114,5367.697574285766,0.9184748692946001,63939839.0,0.7355339527130127,,,107269013.0,1.442824363708496,90202955.0,1.0358822345733643,,,,
19,,,,,,,,,,,,7.549940540308929e-08,,,78765728.0,1.2837035655975342,79570842.0,1.311802864074707,89877821.0,1.6666820049285889,,,7640.074214475897,6570.810101164796,6993.686477291496,7203.91892313526,6843.584736863006,5846.158560292798,6291.174593522429,5791.429996499701,5089.592533643995,5628.42667624786,5619.59150174954,0.833132882009853,35742645.0,0.5003890991210938,,,70075382.0,1.0633082389831543,97566522.0,2.0108418464660645,,,,
20,,,,,,,,,,,,9.327461324838606e-08,34609713.0,0.46147942543029785,,,91921762.0,1.5486135482788086,,,77926741.0,1.091031551361084,7965.435511269526,6925.883756874864,7226.786938729153,7446.735624562913,7163.827554819122,6008.279841608275,6599.1283662527985,6049.080445893401,5230.280741548848,5878.481391205087,5881.640298988109,0.8689308166503906,,,,,103993447.0,2.004823923110962,73482966.0,1.004187822341919,,,,
21,,,,,,,,,,,,1.0258055666602169e-07,,,58223972.0,0.7024283409118652,,,85508753.0,1.0206685066223145,109807824.0,1.7914538383483887,8257.28575267543,7136.689126708938,7632.644585614769,7740.280906096338,7432.305087821968,6251.061011890355,6774.1466189197545,6299.119350219898,5435.431104600144,6149.096069156044,6108.090446172931,0.872184769673781,,,91363841.0,1.1271247863769531,107501129.0,1.665539264678955,,,,,,
22,,,,,,,,,,,,1.1998834133846478e-07,40411457.0,0.6030430793762207,80488685.0,1.2996373176574707,80563880.0,1.3042075634002686,87306539.0,1.5620687007904053,,,8646.302540464882,7427.543699344786,7867.479675187801,7964.676075163409,7799.132916433585,6407.054302032324,7158.677436748593,6617.908363202294,5582.435742548005,6346.757227879254,6420.795227623619,0.9051924239505421,,,75327566.0,1.1743874549865723,,,94204592.0,1.8896188735961914,,,,
23,,,,,,,,,,,,8.338275718853907e-08,40143025.0,0.49955081939697266,55226177.0,0.7453913688659668,78859661.0,1.3019795417785645,85788537.0,1.5446383953094482,,,9023.477423421511,7626.630026720679,8271.012533315645,8392.27672216094,8061.962562737209,6700.807250682862,7382.085054594763,6878.397904274708,5842.496078141539,6644.031299992213,6586.366745921398,0.9007554650306702,,,83344757.0,1.403947114944458,,,93912724.0,1.897411823272705,,,,
24,,,,,,,,,,,,1.2125169384793234e-07,,,90135206.0,1.4635488986968994,57876012.0,0.7958648204803467,90183485.0,1.4794139862060547,98255669.0,1.786745548248291,9262.474546885654,7940.2388511714735,8629.650959182913,8620.706312920103,8423.308498994144,6869.225187660574,7700.05950617081,7064.57132209364,6055.8440671697,6816.826198462277,6884.051525602409,0.9062170603058555,56762550.0,0.7384264469146729,,,,,75585133.0,1.0608065128326416,,,,
25,,,,,,,,,,,,1.0203839689655692e-07,39716878.0,0.5511970520019531,,,92140023.0,1.5767149925231934,,,78280317.0,1.105855941772461,9669.31822818771,8151.757189948903,8887.881556576313,9003.725856165815,8666.263346503158,7107.426476037698,8057.329381757146,7370.956240014158,6308.57400136277,7122.926478869326,7131.5211572523285,0.8785878880457445,54245589.0,0.7195720672607422,,,102306379.0,1.987680196762085,73291622.0,1.0086445808410645,,,,
26,,,,,,,,,,,,9.966905105235467e-08,49285702.0,0.6024520397186279,,,62189904.0,0.7871782779693604,98638420.0,1.4881651401519775,88144733.0,1.1819393634796143,9926.206401588563,8483.319460342338,9278.54655723084,9232.81077181739,9035.086883765442,7346.330803560892,8258.328714932908,7551.20884203942,6527.855735512718,7289.5982223118535,7398.006774064956,0.8755101073871959,,,,,109605493.0,1.8160171508789062,107632354.0,1.8020670413970947,,,,
27,,,,,,,,,,,,9.752357577842912e-08,57959569.0,0.5765905380249023,76177783.0,0.77390456199646,89134110.0,0.9264481067657471,,,107311615.0,1.1653873920440674,10374.3028516488,8804.546602743274,9653.933302312722,9599.289053769586,9412.285348068399,7505.996235197592,8644.928763010172,7973.432504097501,6688.13787004947,7548.083073394917,7692.949224402854,0.8959805829958483,,,105954807.0,1.1444358825683594,,,124544420.0,1.8194339275360107,,,,
28,,,,,,,,,,,,6.298435111612564e-08,,,41259660.0,0.6923120021820068,66437940.0,1.3077380657196045,,,,,10837.368968067312,9030.275688741,9944.708832202277,10099.6382029858,9640.98459402956,7754.520095970666,8866.472801631178,8334.718472891785,7068.641992104053,7857.711504181282,7876.724304685164,0.9261468052864075,,,,,76907030.0,1.7170026302337646,,,62706932.0,1.2320470809936523,,
29,,,,,,,,,,,,9.747350053239987e-08,54091292.0,0.5357952117919922,109287684.0,1.281266212463379,80234902.0,0.8419651985168457,100662584.0,1.0664310455322266,,,11105.32421668537,9326.293012516622,10401.825403992263,10294.094188993338,10035.839656317394,8003.199556504363,9167.205538570415,8536.19466313348,7388.946478727087,8030.99662942776,8122.2608160728205,0.9057713909582659,73224544.0,0.7099997997283936,,,102775921.0,1.1053733825683594,122356743.0,1.897385835647583,,,,
30,,,,,,,,,,,,7.581749599534446e-08,43682078.0,0.502962589263916,,,62608909.0,0.7770655155181885,,,104316932.0,1.8666102886199951,11606.828562336514,9642.061784089317,10822.128249275644,10641.660747259064,10395.752841798789,8183.475444220132,9598.961287431173,8889.541657426336,7537.790571580271,8306.113896978915,8385.457299296328,0.9189869707280939,,,88339801.0,1.2807791233062744,79775431.0,1.0448853969573975,,,,,,
31,,,,,,,,,,,,1.1286274926749389e-07,,,66474745.0,0.7166271209716797,71995116.0,0.7930574417114258,,,91094981.0,1.1254301071166992,12113.866586692042,9875.277649004547,11078.42324325874,11090.376366485563,10682.780224954631,8595.070890016592,9883.049098892861,9190.935736506377,7816.527948373312,8727.022644429539,8639.402086457318,0.9382950988682833,50679618.0,0.5057954788208008,,,110619529.0,1.750981092453003,111315694.0,1.8558316230773926,,,,
32,,,,,,,,,,,,5.962301947597667e-08,,,65467606.0,1.2559547424316406,,,,,,,12350.503834242667,10183.45906536016,11580.817048857327,11451.624712898867,11124.94951913716,8964.822748852259,10084.283336958564,9377.456131241424,8146.808245535887,8921.206943520792,8807.739063534036,0.8979592756791548,28463123.0,0.44013547897338867,59510834.0,1.0463457107543945,,,,,67908274.0,1.447615385055542,,
33,,,,,,,,,,,,1.3338275620198844e-07,,,,,,,75657521.0,1.018028974533081,97852777.0,1.7899549007415771,12715.354454748605,10556.142987359664,11980.72082914469,11694.483012197132,11511.956496587532,9201.328701936212,10338.974393619674,9657.987390072507,8283.854410836864,9179.467990086621,9032.57541245215,0.8759944222190164,53114366.0,0.7102501392364502,78487531.0,1.0875952243804932,,,97088313.0,1.7989306449890137,,,,
34,,,,,,,,,,,,1.1479044602011562e-07,47719360.0,0.48580288887023926,,,109598658.0,1.2817566394805908,,,103947732.0,1.1233913898468018,13052.936525773357,10772.558307242598,12231.72929629922,12143.476189501433,11752.702644169673,9378.406206616435,10734.203383857177,9929.753797435209,8546.447770298488,9469.542886093885,9196.554636091003,0.9418460835110057,69203436.0,0.6980788707733154,102283002.0,1.111870527267456,101925032.0,1.097339153289795,,,,,,
35,,,,,,,,,,,,1.2682527053508625e-07,32035440.0,0.4821815490722656,70392520.0,1.3463575839996338,72398252.0,1.4018630981445312,,,86908652.0,1.9139900207519531,13322.282870648234,11100.78171927232,12589.85743402186,12538.884198753834,12126.901070255162,9673.998952126785,10955.286589969182,10118.109502595014,8746.319561157607,9814.04886733395,9428.702594208282,0.951176870952953,,,75259450.0,1.4528439044952393,,,85647913.0,1.9046289920806885,,,,
36,,,,,,,,,,,,1.1456084212904982e-07,,,72135558.0,0.7526571750640869,74706535.0,0.8034389019012451,115194652.0,1.618598222732544,,,13714.132509295669,11458.336028397089,12826.867465964253,12768.741176135343,12480.708453073406,9831.80741248456,11277.420480259572,10412.10624272023,8880.025257875881,9985.424622093553,9675.878735473341,0.9436768130822615,,,101267747.0,1.159872055053711,97914606.0,1.1025662422180176,123940539.0,1.9681897163391113,,,,
37,,,,,,,,,,,,1.0176912614054453e-07,42410719.0,0.4854164123535156,100508654.0,1.2701339721679688,101275376.0,1.3023138046264648,,,94581972.0,1.1231627464294434,14085.315670264723,11686.352037482486,13221.966379848027,13279.450238701842,12705.605328026513,10064.276742865011,11505.017733070028,10710.95782409456,9240.073439861913,10398.710031471981,9850.374541190702,0.9369654709642584,,,97874567.0,1.187359094619751,,,110958639.0,1.8268635272979736,,,,
38,,,,,,,,,,,,9.214121627448125e-08,50382867.0,0.5107574462890625,70821291.0,0.7592308521270752,104633582.0,1.2700035572052002,,,119940428.0,1.9102942943572998,14349.636760243447,11992.125268239919,13587.575328587698,13558.860997342164,13060.53290438582,10306.792987243294,11816.846641734592,10911.86785605224,9381.243246996968,10571.067068236247,10087.470917029914,0.9493969516320662,,,100233080.0,1.1494598388671875,97778437.0,1.1042544841766357,,,,,,
39,,,,,,,,,,,,1.0584394966918339e-07,,,56319985.0,0.7196011543273926,59823943.0,0.7732927799224854,92547797.0,1.5937435626983643,,,14784.863794290344,12184.149617639772,13863.900155924814,13936.317019730208,13279.934987738143,10480.487223087695,12096.40566596829,11201.351319572908,9603.777717815181,10945.604585852558,10250.4086992689,0.9443815729834817,,,76624193.0,1.0786893367767334,,,99983814.0,1.930330753326416,,,,
40,,,,,,,,,,,,1.2405814886750808e-07,,,75589895.0,0.7633898258209229,81905186.0,0.8396291732788086,99423390.0,1.0509564876556396,123627430.0,1.8041579723358154,15025.616833179554,12495.151231249794,14327.841611627018,14170.214947260727,13651.804457938691,10886.604746763136,12301.31217802318,11414.987095386978,9940.94802546406,11124.953596984544,10479.907311576082,0.9318750500679016,54635603.0,0.5075178146362305,104503028.0,1.1459863185882568,,,,,,,,
41,,,,,,,,,,,,1.0152122486204936e-07,33089820.0,0.4728834629058838,71053773.0,1.3356194496154785,73208492.0,1.3908414840698242,77167588.0,1.5085251331329346,,,15393.468918096245,12874.058235556757,14692.166824300986,14551.069251206387,13987.465084075231,11039.325794029499,12754.906360431429,11752.599808217285,10096.085788690274,11456.723289763671,10731.325058416212,0.9313135634769093,35447480.0,0.49134159088134766,76059803.0,1.4466609954833984,,,,,,,,
42,,,,,,,,,,,,1.2083696283808117e-07,,,,,65607986.0,0.7541608810424805,,,90887340.0,1.1033446788787842,15804.802791137516,13112.463786513354,14972.429150817135,14938.89633890756,14252.102494543798,11309.09120937851,12957.57182205992,11997.736743274,10353.209695493848,11729.355444537076,10880.225892109647,0.9435949433933605,46460757.0,0.4861123561859131,,,85704554.0,1.010984182357788,108307218.0,1.8185043334960938,,,,
43,,,,,,,,,,,,1.0266800175315476e-07,56409584.0,0.5987017154693604,70013004.0,0.7679080963134766,73572016.0,0.8169138431549072,102363935.0,1.4560282230377197,,,16074.263395771637,13531.313573170706,15378.025195632072,15173.523736778085,14648.295037611964,11656.438788979709,13266.377808985784,12187.995159770036,10591.170564556398,11920.225175941396,11138.108897193342,0.9145793210376393,,,100767869.0,1.359539270401001,,,87556111.0,1.0317304134368896,,,,
44,,,,,,,,,,,,1.5765724838979688e-07,,,122855581.0,1.301589012145996,122857413.0,1.303457260131836,108031096.0,1.032209873199463,,,16543.222761532837,13838.545759364837,15625.560742971158,15508.267893443235,14902.63246508819,11817.493750672693,13641.739438529481,12516.042341430297,10745.58989872936,12248.365294907699,11499.96644507357,0.9313599413091486,,,119555785.0,1.2116916179656982,112485857.0,1.1068992614746094,111935810.0,1.0710687637329102,,,,
45,,,,,,,,,,,,1.457407291358579e-07,,,93583501.0,1.3205912113189697,62854820.0,0.7809014320373535,97727411.0,1.4655487537384033,86400353.0,1.1372463703155518,16753.66566313555,14061.655532928695,16006.977987696544,15812.067433072581,15234.497782426562,12109.634559594955,13854.780075813793,12677.996144684224,11028.346951081307,12472.823950241725,11668.958054652625,0.9328997026790272,44253610.0,0.5058712959289551,,,,,105659276.0,1.789062261581421,,,,
46,,,,,,,,,,,,1.0003224526976833e-07,,,83539703.0,1.512812614440918,85603113.0,1.5769364833831787,60555570.0,0.9625954627990723,,,17121.798559762527,14369.946588706427,16278.54913572124,16200.73495269759,15490.147416880924,12293.823761398893,14230.036199331305,13096.001568996378,11173.22526825683,12764.01076011528,11994.054777543335,0.8993156335570596,,,,,94922425.0,1.9822568893432617,,,76855272.0,1.3167493343353271,,
47,,,,,,,,,,,,1.202441522437965e-07,,,,,,,95404907.0,1.4436640739440918,,,17332.290546143755,14730.447763383996,16653.780498446606,16495.12547033882,15830.348830883862,12530.327441836243,14460.297706227984,13265.31184949392,11392.170087802195,13039.532707217804,12148.963739054263,0.8686342293565924,,,,,76928758.0,1.0155613422393799,78673749.0,1.0155034065246582,91052440.0,1.3259315490722656,,
48,,,,,,,,,,,,6.591393703873003e-08,,,66923229.0,1.3570876121520996,66570020.0,1.3675332069396973,76779100.0,1.6331677436828613,,,17681.540387973833,15103.739399879076,17102.493081302342,16718.878575092986,16205.80407882956,12667.034474528888,14790.055056846548,13548.502577643307,11536.151023098893,13212.712783650763,12506.544206867908,0.8845352909781716,27233145.0,0.48723268508911133,73959710.0,1.5341198444366455,81250158.0,1.8052802085876465,,,,,,
49,,,,,,,,,,,,1.1985402079698868e-07,53712936.0,0.6381661891937256,60393583.0,0.751849889755249,85227504.0,1.2610182762145996,,,100953172.0,1.880098819732666,18021.196005145266,15334.283636523942,17383.63307966242,17085.677932566687,16430.261956785358,12892.304616641066,15080.307205457577,13817.366344380798,11754.450207235603,13486.244059132963,12726.262719318041,0.9590671225027605,44023569.0,0.49796295166015625,81242956.0,1.1479403972625732,,,,,,,,
50,,,,,,,,,,,,1.1015341713222657e-07,,,111405354.0,1.2692272663116455,112999588.0,1.3128700256347656,116173408.0,1.4884991645812988,,,18285.04978092966,15683.058029756456,17786.919770725883,17321.08362423789,16828.021058352566,13182.802111568211,15284.975896021055,14001.354612307552,11978.020434338532,13638.056820143102,12891.541239734835,0.9615646221420981,,,109510523.0,1.2162034511566162,102441144.0,1.1173181533813477,102545758.0,1.088409423828125,,,,
51,,,,,,,,,,,,6.27617759101724e-08,,,62229760.0,1.7179644107818604,,,58281650.0,1.5555434226989746,,,18653.509342884285,15890.178077947128,18050.503842352795,17698.918213548735,17037.779544520825,13344.216949063726,15607.524189478718,14306.88035140048,12248.100777034684,13997.422347032212,13131.660194945933,0.9197343262759122,20916084.0,0.43817830085754395,,,,,,,,,37903223.0,0.8570206165313721
52,,,,,,,,,,,,8.938193605885492e-08,45181220.0,0.5859377384185791,,,90601147.0,1.3093962669372559,,,101779219.0,1.8075952529907227,18932.485856021653,16191.257917183611,18506.709483250255,17893.411830241606,17426.642156921956,13559.026671407379,15839.79230795676,14486.675203383238,12463.845079183822,14145.995528616397,13420.374040200511,0.9657534144141457,59702972.0,0.7422819137573242,,,81358617.0,1.062636137008667,81534887.0,1.0467252731323242,,,,
53,,,,,,,,,,,,9.832060621590752e-08,,,83294891.0,1.2555406093597412,58399082.0,0.799292802810669,,,,,19349.13781369666,16504.437559621416,18751.85599114783,18226.560515508183,17652.19014887151,13713.824066125726,16166.88331938362,14803.378224136524,12621.8397914616,14404.19841660331,13744.229303950482,0.9351220781152899,,,87617452.0,1.3883206844329834,93975040.0,1.6540436744689941,72194212.0,0.9963881969451904,,,,
54,,,,,,,,,,,,1.3405405479319246e-07,,,,,68792487.0,0.7726576328277588,115962166.0,1.4770152568817139,107132905.0,1.16896390914917,19588.272993065246,16744.797214447113,19118.735628717583,18672.341290637756,17990.804523377537,14096.479169351269,16356.688309537178,14998.803403192553,12933.191763587723,14734.088988444642,13896.874403433394,0.9525888345458291,,,107852202.0,1.184558391571045,101985091.0,1.1066350936889648,,,,,,
55,,,,,,,,,,,,1.3716773450884132e-07,33886815.0,0.5537660121917725,73259579.0,1.3357501029968262,,,,,,,19948.440483557184,17089.539626088434,19416.8339505217,18923.19970733409,18268.414416072337,14363.810786581325,16692.403039432953,15257.342551637264,13095.025400335988,14912.524521941945,14212.061432861708,0.955413590778004,,,77453964.0,1.4519023895263672,84011992.0,1.7348198890686035,60176543.0,0.9729263782501221,,,,
56,,,,,,,,,,,,1.3136972949954098e-07,61602808.0,0.5414514541625977,84725919.0,0.771061897277832,91378978.0,0.8427689075469971,111957416.0,1.046332597732544,119547790.0,1.19173264503479,20217.68590934641,17312.701243619184,19801.645517519682,19310.453449276993,18626.880103347838,14656.560942272567,16872.286440034888,15417.199013933363,13340.5133976225,15202.364536035418,14379.322027830603,0.9608972018415277,,,,,115595590.0,1.1050982475280762,,,,,,
57,,,,,,,,,,,,9.964561718404896e-08,44004465.0,0.5704023838043213,92237251.0,1.3434572219848633,,,93877567.0,1.448408603668213,,,20633.209597737372,17649.166327355037,20147.82453608948,19583.245258814914,19022.508864033083,14987.002255770547,17233.834812636393,15694.64019740014,13555.512024301406,15378.723069255013,14693.275687373922,0.9215284856882963,58048374.0,0.722576379776001,,,82705232.0,1.0797443389892578,82285556.0,1.0513951778411865,,,,
58,,,,,,,,,,,,9.170813275096757e-08,,,80961218.0,1.3042285442352295,57186499.0,0.8140478134155273,,,92402596.0,1.7123901844024658,21041.634899910445,17842.609729179334,20411.531251783144,19950.874656156127,19262.417060801505,15162.495505912502,17549.664327149196,16005.190459804553,13794.054795683433,15751.621727393896,14889.020487340324,0.9140511155128479,,,,,94955689.0,1.7863218784332275,70119083.0,1.0110602378845215,,,,
59,,,,,,,,,,,,1.0013846517132009e-07,48635862.0,0.6250157356262207,84165800.0,1.2954416275024414,58785127.0,0.7841839790344238,,,102939495.0,1.9356715679168701,21259.153892746963,18147.062217509734,20806.041491859716,20213.763713559565,19651.811040702203,15560.628791621457,17758.050177862453,16205.47423335861,13954.957286045199,15955.087370878355,15147.872308964128,0.9209674434228377,,,,,76891099.0,1.0836801528930664,102064314.0,1.9383645057678223,,,,
60,,,,,,,,,,,,9.767471738252451e-08,41700455.0,0.5632901191711426,,,,,77871687.0,1.0436608791351318,100008045.0,1.8147578239440918,21683.081551073545,18400.57108554255,21078.09206850743,20564.271231646406,19916.508429977366,15729.402857099165,18085.526016066156,16530.58280738782,14166.051857708273,16349.776760954024,15425.712231063062,0.9079228693788702,,,,,75901173.0,1.029698371887207,98003228.0,1.7618565559387207,,,,
