,sta0_datasz,sta1_datasz,sta3_datasz,sta2_datasz,sta4_datasz,sta7_datasz,sta5_datasz,sta8_datasz,sta6_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta6,training_time_sta6,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta3,consumption_sta6,consumption_sta0,consumption_sta7,consumption_sta5,consumption_sta1,mean_acc,host_consumption_sta5,training_time_sta5,host_consumption_sta8,training_time_sta8,host_consumption_sta2,training_time_sta2,host_consumption_sta10,training_time_sta10,host_consumption_sta9,training_time_sta9
10,,,,,,,,,,,,6.163426298414003e-08,50959220.0,0.5673840045928955,100162342.0,1.2771720886230469,69271734.0,0.7958896160125732,,,90254286.0,1.0483179092407227,132062406.0,2.7480812072753906,4419.598109174014,3861.6235648685456,4420.4956409901315,4690.865480356958,4301.92305160672,3629.30394849925,4112.586873051303,4085.3741008890374,3540.4685789811515,3551.0502817690276,3937.2060891105757,0.8079839701002295,,,,,96789608.0,1.1724460124969482,,,,
11,,,,,,,,,,,,6.566185247199521e-08,53698959.0,0.5881147384643555,95539551.0,1.2786052227020264,68608222.0,0.785346508026123,88527056.0,1.0488684177398682,,,87208639.0,1.0205469131469727,4871.071997882205,4179.249108032263,4822.266566914596,4975.227003513398,4672.877701203761,3957.87357008301,4348.657817981793,4417.788384845488,3789.0643584816216,3885.809668657032,4145.462149223924,0.8287090496583418,,,66457472.0,0.7130959033966064,,,,,,
12,,,,,,,,,,,,6.62126749600664e-08,47602112.0,0.5362699031829834,61197597.0,0.706671953201294,64430987.0,0.7543206214904785,,,,,79116131.0,0.9910144805908203,5272.996793457434,4518.727692128284,5224.6750078508885,5346.502711580921,5050.74590161532,4216.461797860145,4709.7760502883675,4568.277113125036,4112.826996037957,4222.164513404644,4304.924629404933,0.8401194756681268,,,,,,,83088593.0,1.1357214450836182,,
13,,,,,,,,,,,,5.677770076761171e-08,51705007.0,0.572253942489624,64804583.0,0.7396121025085449,104159401.0,1.3957855701446533,,,103696328.0,1.4273021221160889,89232194.0,1.0343658924102783,5680.742183813985,4732.017865206032,5493.811645816321,5751.141819747442,5309.058357957933,4483.87579368135,4879.757105112897,4805.012618871456,4323.927947202588,4483.409284014861,4686.686675026054,0.8574015118859031,97134211.0,1.1722407341003418,,,,,,,,
14,,,,,,,,,,,,8.736341737941044e-08,55131389.0,0.517042875289917,76715685.0,0.7484235763549805,118691896.0,1.279313564300537,110286400.0,1.098215103149414,105507481.0,1.021855115890503,,,5933.230634663043,5048.466683427682,5840.698649762893,5974.059520031916,5690.042276147712,4661.90373604535,5157.274173036863,5044.617160018261,4600.516577040635,4803.404373676804,4900.289215864493,0.8394485684958372,113939405.0,1.1611557006835938,,,,,,,,
15,,,,,,,,,,,,1.0585197483524509e-07,,,,,73374018.0,0.7680995464324951,96066770.0,1.0083529949188232,96950801.0,1.00372314453125,,,6379.645063332466,5354.858133977641,6205.621621643018,6476.533469661672,6063.16649404788,5105.751345211733,5528.286802531994,5310.771328975585,4828.5321146502,5053.808079066264,5211.928170646093,0.8061705042015422,104105446.0,1.141902208328247,53072129.0,0.5028526782989502,,,,,,
16,,,,,,,,,,,,5.189206797301181e-08,,,67841745.0,0.781461238861084,71112367.0,0.827186107635498,87360189.0,1.0625922679901123,106995271.0,1.6422131061553955,115069530.0,1.9704842567443848,6768.965892267683,5787.040771933145,6485.407466562346,6712.477320804732,6499.726366429597,5290.478750276345,5989.724868586923,5491.212822884453,5141.8080095737105,5459.625666620283,5349.688514707947,0.8189789300615137,,,,,99924793.0,1.3683066368103027,,,,
17,,,,,,,,,,,,1.0819702900835586e-07,35307832.0,0.47818470001220703,,,88789568.0,1.5679283142089844,102587628.0,2.0350899696350098,,,95541809.0,1.8085339069366455,7142.418883639568,6012.80439633819,6901.9649627275285,7168.786867989411,6766.777081195892,5712.597403064262,6223.069869813261,5731.524112863967,5305.589473643821,5722.4002244459,5709.335519086109,0.8716056265614249,74934379.0,1.1342120170593262,39200034.0,0.5055794715881348,,,,,,
18,,,,,,,,,,,,8.031203148032944e-08,49181942.0,0.5616965293884277,59695160.0,0.7176611423492432,,,,,95491393.0,1.4375615119934082,104001076.0,1.776366949081421,7383.1740769700455,6380.63207646011,7269.125065598417,7383.647152508275,7149.759935876261,5902.467808107604,6522.438560070287,5894.347399807437,5628.78930708956,5914.952137279836,5855.599744275634,0.8176808628168973,86266685.0,1.1520774364471436,47009462.0,0.510098934173584,,,,,,
19,,,,,,,,,,,,9.970291713985555e-08,47011659.0,0.5839567184448242,,,,,85317164.0,1.061330795288086,99267751.0,1.428229808807373,,,7937.473445425808,6761.498858231908,7679.851292541311,7712.272583103465,7527.369911943179,6190.674282706773,6822.223126764799,6131.7652843018195,5790.538407998202,6297.275298273458,6090.0289914186715,0.8457658643072302,89469558.0,1.1159734725952148,,,97918878.0,1.3388714790344238,,,,
20,,,,,,,,,,,,8.502891566320935e-08,25544795.0,0.46413135528564453,60864468.0,1.4847867488861084,62256982.0,1.5290277004241943,76457995.0,2.0466318130493164,,,,,8216.708916238924,7088.853778720085,8099.31632331701,8121.185315942721,7915.074879968135,6559.630923517097,7141.444650662524,6386.780647420401,6010.048720135276,6676.283852152645,6314.331092811242,0.8869974992491982,71532593.0,1.8597991466522217,,,,,,,,
21,,,,,,,,,,,,8.517712435568128e-08,49924860.0,0.5872526168823242,57836583.0,0.7109901905059814,,,101968855.0,1.8399298191070557,,,75837025.0,1.0280182361602783,8640.620235813763,7292.176080270647,8378.383369858753,8426.63074536007,8176.718993256913,6823.232629134825,7334.312064675338,6627.417193887622,6156.726914566228,6950.649079223294,6535.284607105138,0.8620162497867238,99666798.0,1.7747259140014648,45508734.0,0.5083768367767334,,,,,,
22,,,,,,,,,,,,1.0450679516322328e-07,,,,,,,106360201.0,1.750640630722046,98669120.0,1.5095665454864502,81594639.0,1.0571773052215576,8882.177464131915,7623.3805871430295,8745.175754919117,8645.509916275221,8571.381837178395,6993.812640256641,7640.728165241191,6855.644742122194,6394.663062555306,7150.053375745889,6753.416434521874,0.8573658087036826,106906647.0,1.7903282642364502,,,85253017.0,1.1466450691223145,,,,
23,,,,,,,,,,,,1.0722085496907891e-07,,,78623029.0,0.7700591087341309,114596935.0,1.2456398010253906,106570162.0,1.082615852355957,103906595.0,1.0286791324615479,,,9254.440602334025,7852.458318095908,9003.374571859471,9001.137160721208,8802.59233007371,7263.001214508902,7967.5094398942165,7016.675073743695,6607.951379994525,7470.560099890294,7008.451262059593,0.8703386891971935,110782248.0,1.148831844329834,56759498.0,0.5183365345001221,,,,,,
24,,,,,,,,,,,,1.0122848411342329e-07,,,44311043.0,0.7324991226196289,70605715.0,1.3729591369628906,88663042.0,1.8728888034820557,82524691.0,1.6932737827301025,90120253.0,1.9829566478729248,9506.073530156924,8232.089428968247,9383.241087918635,9219.606807214323,9209.59857397681,7465.417564639757,8186.494147080008,7279.601709685237,6878.619688805984,7646.162100846717,7326.706139796231,0.8525519452311776,90480054.0,1.9587080478668213,,,,,,,,
25,,,,,,,,,,,,7.636636405543682e-08,,,44568429.0,0.6921405792236328,69990788.0,1.2034380435943604,,,,,,,9852.97910365957,8447.355783198886,9621.909543312497,9567.213683694727,9439.283634645764,7758.833172086845,8506.607523983244,7437.7030188377,7129.931304252406,7937.997069210412,7497.598830881319,0.858841828324578,,,,,65835647.0,1.0789604187011719,,,83184662.0,1.847285270690918
26,,,,,,,,,,,,8.731687423425807e-08,44382211.0,0.6083984375,78438886.0,1.267341136932373,79830301.0,1.30997896194458,70253177.0,1.044670820236206,,,,,10070.193884926071,8792.826980880618,10001.101791661225,10013.705200805705,9798.727769124995,8015.708031862664,8704.230074509798,7725.514618481313,7290.949344812238,8094.047476117763,7849.194225876443,0.919899734583768,93935673.0,1.9322564601898193,38033044.0,0.4978642463684082,,,,,,
27,,,,,,,,,,,,6.644191813086303e-08,57477086.0,0.571763277053833,72744198.0,0.7458157539367676,73391353.0,0.7616152763366699,,,,,,,10446.116739524296,9183.977798559681,10248.083776631376,10273.148233724593,10160.748984341972,8185.67091040165,8977.54014625437,7881.705701665043,7559.805705719489,8351.619805687145,7991.742444972714,0.8986699256029996,97083309.0,1.0963389873504639,,,98625968.0,1.1233749389648438,,,,
28,,,,,,,,,,,,1.3947433481110196e-07,,,,,73888117.0,0.7911615371704102,123465749.0,1.716259241104126,99038565.0,1.0246808528900146,,,10763.129706704984,9385.072349917324,10655.744607438402,10768.273447763953,10425.629674099793,8505.559907665554,9178.138663966882,8117.894480880355,7718.513041056725,8639.08596622556,8356.055351195493,0.9320305369117043,108076566.0,1.171562910079956,,,106360873.0,1.1458320617675781,,,,
29,,,,,,,,,,,,1.0463214639801252e-07,56131204.0,0.5349826812744141,79492656.0,0.7623908519744873,80872901.0,0.8024990558624268,104219094.0,1.0916006565093994,,,124604966.0,1.7878432273864746,11172.367530296668,9732.961355636293,10944.415484744959,11011.423430987385,10813.520186210404,8678.251540175741,9615.594558885869,8300.39469932584,8026.764668597163,9044.403247243237,8492.56875854951,0.9183360392397101,108966029.0,1.1802423000335693,,,,,,,,
30,,,,,,,,,,,,9.570697074864703e-08,45204291.0,0.47595810890197754,64402300.0,0.7168383598327637,,,106552339.0,1.6721744537353516,84577176.0,0.9690248966217041,,,11448.184715755562,9937.083828453151,11345.41048224366,11434.351127821521,11081.100226117762,8911.326536326664,9787.285022177188,8685.824598463876,8186.574044100308,9261.736753411948,8869.229488572995,0.8899561383507468,,,,,92426216.0,1.1245243549346924,,,,
31,,,,,,,,,,,,1.5803470238526084e-07,,,48396727.0,1.296147108078003,,,,,,,65647109.0,1.9783129692077637,11848.77112015333,10254.355195884218,11571.999465325605,11699.133833142125,11433.988033185375,9193.18113268575,10172.727605998552,8839.811725882635,8469.472972471654,9542.666074636283,9002.501374334151,0.9007034951990301,66342542.0,1.9920892715454102,27368887.0,0.7184903621673584,52637805.0,1.406592607498169,,,,
32,,,,,,,,,,,,6.781466129863964e-08,40422015.0,0.5985682010650635,78266767.0,1.3184332847595215,78807476.0,1.3389291763305664,68087899.0,1.0389268398284912,84332853.0,1.5687391757965088,91925607.0,1.9343171119689941,12166.84757157799,10466.320872117909,11972.136988326365,12091.483132103465,11698.984825404417,9433.06554062017,10337.791034868804,9088.923150847882,8629.848991699448,9721.272085222825,9240.737614166637,0.916896175254475,,,,,,,,,,
33,,,,,,,,,,,,1.0235267642435993e-07,,,59402619.0,0.7000725269317627,,,,,104231056.0,1.4093809127807617,87058799.0,1.008819341659546,12425.684099683993,10778.677949155266,12348.187907958216,12321.543248653456,12033.481979927708,9606.742491306557,10626.250180335532,9258.196575022304,8903.004429533925,9987.761422005244,9454.980152513082,0.8706344745375894,95112550.0,1.1373710632324219,,,104655799.0,1.377012014389038,,,,
34,,,,,,,,,,,,1.1854840501423158e-07,37442836.0,0.4817390441894531,,,54116255.0,0.7595641613006592,89051713.0,1.7193207740783691,81995273.0,1.4986772537231445,,,12790.742544908475,11079.483323536766,12748.650852909881,12702.009888205745,12425.075366456293,9904.530445361775,10941.19368921976,9577.020589156482,9207.377824303256,10356.410389842584,9663.352669768445,0.9136445684866472,,,,,78606610.0,1.35591721534729,,,,
35,,,,,,,,,,,,1.5063898641393296e-07,,,,,55492106.0,0.7684707641601562,100002430.0,1.797360897064209,89062699.0,1.438905954360962,98211663.0,1.7814960479736328,13306.879235032855,11291.281796681646,13007.453890196599,13095.857092391914,12649.774483509544,10239.088683332962,11177.91947207548,9735.539601014456,9368.467889969212,10647.64244360506,9809.255487082908,0.9328030510382219,78202497.0,1.1222467422485352,,,,,,,,
36,,,,,,,,,,,,8.708027200799949e-08,44097422.0,0.5095398426055908,98210015.0,1.2599306106567383,97717462.0,1.255744218826294,87447713.0,1.0668683052062988,,,,,13581.610696156027,11704.904416272324,13434.674586508057,13294.194676214676,13033.140459485921,10409.181516183055,11497.279402111657,10078.028050731617,9614.299253538262,10854.149983760799,10022.174664183205,0.9074509929526936,114532300.0,1.9282140731811523,,,96713680.0,1.2242636680603027,,,,
37,,,,,,,,,,,,9.866711225971996e-08,56733375.0,0.5275328159332275,81565709.0,0.7858448028564453,83209992.0,0.8110296726226807,124877427.0,1.750098466873169,99776844.0,1.012369155883789,,,14027.6014151113,12023.751236530192,13684.1997202813,13631.923603145624,13348.733421502666,10716.164885503518,11753.613987854365,10227.632414095919,9849.909104642176,11134.550986689796,10169.402560774874,0.9482576521960172,,,,,109620752.0,1.1898481845855713,,,,
38,,,,,,,,,,,,1.1388607173281573e-07,43366222.0,0.48845410346984863,,,110546531.0,1.5464673042297363,124133227.0,2.0639970302581787,90781811.0,1.0126640796661377,94022342.0,1.0533907413482666,14515.778875696067,12266.004494143037,14069.461106602694,14103.908866977488,13595.325305470997,11069.016681222705,12009.600406650614,10460.185881735866,10038.611721484614,11301.64451908237,10535.645876101054,0.9457310221411965,98892081.0,1.1458497047424316,,,,,,,,
39,,,,,,,,,,,,9.051952448471198e-08,32737404.0,0.4776630401611328,81706700.0,1.5351171493530273,,,95959654.0,2.030839443206787,63924702.0,0.9978218078613281,88724077.0,1.790531873703003,14774.574919984523,12623.812257266305,14313.449257030175,14356.00206028268,13958.582832541268,11236.76115241536,12334.015043765376,10621.507595394018,10334.086748229973,11569.825598624808,10674.015559598658,0.8737119111147794,,,49355953.0,0.73282790184021,,,,,,
40,,,,,,,,,,,,5.672356852324492e-08,36879666.0,0.5775227546691895,,,,,60366483.0,0.9699516296386719,,,,,15041.839243728204,12839.133576439894,14727.606431955726,14692.076686810658,14223.45832600536,11491.762215956152,12585.605898518883,10859.285245101164,10491.408706006447,11765.17856027389,10890.488747950314,0.9094420346346769,,,,,69869694.0,1.2736668586730957,60728422.0,1.0115966796875,,
41,,,,,,,,,,,,9.528108465696865e-08,42664258.0,0.5619006156921387,57721348.0,0.7576162815093994,,,,,74703300.0,1.0483906269073486,96479428.0,1.7769391536712646,15426.423203476279,13186.042246770403,15009.753508170688,14967.25633117036,14462.625648220559,11662.389949564345,12914.592236154433,11018.157795208652,10714.49002592516,12045.158689661162,11028.92800969799,0.9482649727301165,98253532.0,1.8120770454406738,57547826.0,0.7374002933502197,,,,,,
42,,,,,,,,,,,,1.210430108820781e-07,37783045.0,0.4999871253967285,51360892.0,0.730236291885376,76387622.0,1.3843488693237305,,,86678855.0,1.7061772346496582,91333323.0,1.8861339092254639,15685.535584098137,13417.278459682833,15421.425904119862,15187.812878016952,14828.871122005175,11810.948480697607,13174.279818372337,11269.81473971734,10879.39002025038,12230.709721776277,11367.207809408912,0.8941111402078108,91656015.0,1.862701416015625,,,,,,,,
43,,,,,,,,,,,,9.682241082340188e-08,44610238.0,0.5173840522766113,103572855.0,1.2755281925201416,,,93666203.0,1.1065421104431152,,,117432256.0,1.7899219989776611,16092.677285887576,13751.18495078648,15670.924970623564,15530.628925923565,15047.210708314526,12058.984961437065,13558.0578313657,11426.623385333005,11138.831078271087,12526.226209481028,11518.644902917427,0.912329457022927,101148179.0,1.2048420906066895,,,109437159.0,1.4237582683563232,,,,
44,,,,,,,,,,,,9.570758552932857e-08,45306708.0,0.5198938846588135,89268509.0,1.2500700950622559,64318683.0,0.7959940433502197,,,,,107792571.0,1.936201810836792,16507.53914947978,14107.479017356782,16197.407758061152,15945.50453473565,15495.705660164505,12427.766820397945,13820.840094229043,11777.2077341632,11373.995410504047,12878.847168433618,11758.698947363826,0.9461635893041437,109193263.0,1.9443137645721436,,,86338952.0,1.1620728969573975,,,,
45,,,,,,,,,,,,1.45638234946396e-07,43487438.0,0.4696469306945801,62218286.0,0.7178497314453125,65716873.0,0.7738528251647949,,,,,102210432.0,1.9807548522949219,16969.76750905948,14361.334009232707,16484.867202581765,16361.530765279711,15771.055233706038,12750.751989464929,14032.852285531153,11945.301067124989,11533.797994918137,13104.968013816771,11970.533718855346,0.9382516579194502,,,,,81380895.0,1.0911157131195068,,,,
46,,,,,,,,,,,,1.5859109388876087e-07,,,54242964.0,0.70058274269104,58770784.0,0.7682011127471924,,,,,,,17238.824451016728,14703.48328469384,16879.001464863937,16642.957520981745,16166.873043688058,12919.839187799953,14335.559090555847,12350.883393851938,11846.786045104976,13388.51009635702,12293.77633652991,0.945121250369332,99845142.0,1.9932594299316406,,,83160431.0,1.326673984527588,65224198.0,0.9019749164581299,,
47,,,,,,,,,,,,1.2552136009213565e-07,,,79905191.0,0.7724649906158447,82480746.0,0.8237390518188477,105632542.0,1.0684611797332764,106088656.0,1.0594019889831543,106348361.0,1.0656626224517822,17609.521340082145,15036.070143399063,17200.36548883516,17014.26575909508,16443.978046634526,13179.052491470431,14650.088151506512,12532.360279228933,12115.86653949498,13701.6759167624,12440.768863847787,0.9603335369716991,,,58924410.0,0.5402817726135254,,,,,,
48,,,,,,,,,,,,1.3085578569053456e-07,47949157.0,0.5780806541442871,97898492.0,1.3386831283569336,98946097.0,1.3728327751159668,88113056.0,1.079754114151001,89021989.0,1.0766501426696777,109073696.0,1.8917274475097656,17860.375522027898,15274.379314700198,17604.239063414345,17435.809951759056,16840.635371286626,13526.383992479748,14901.457943785721,12906.035649481273,12272.797908589428,13882.54994944447,12812.496426856698,0.8916957432573492,,,62391747.0,0.7225403785705566,,,,,,
49,,,,,,,,,,,,1.1416166053210596e-07,41671402.0,0.6022469997406006,81539220.0,1.2754926681518555,,,95275757.0,1.7335264682769775,,,,,18226.568420285515,15605.875003766605,17969.95776971712,17700.823618516584,17194.14107761988,13695.2533691135,15299.206604637966,13139.23372457227,12563.241463392813,14149.16025619665,12947.393329663251,0.9046989625150507,,,,,74605644.0,1.1132006645202637,,,81704015.0,1.2856080532073975
50,,,,,,,,,,,,6.932403231312672e-08,,,65636429.0,0.735731840133667,70592044.0,0.7976751327514648,110221581.0,1.7381165027618408,82502108.0,0.965386152267456,,,18630.244496651994,15913.77277916059,18216.428019815277,18080.376785910765,17562.581312369697,13958.58790940998,15560.241198855876,13306.13933115255,12778.929021374814,14401.44567989187,13148.446242374002,0.9151717641136863,,,,,,,,,95428223.0,1.3064262866973877
51,,,,,,,,,,,,1.1514156704915476e-07,,,54585126.0,0.7127139568328857,,,76739977.0,1.0095832347869873,,,107241059.0,2.1526176929473877,18994.885136031517,16146.27778285745,18615.22842236493,18494.429533565304,17843.171173064977,14267.02816261211,15914.87989046585,13546.868314573358,13008.48362505777,14678.646392210325,13521.967259790743,0.9114453846758063,,,,,87821857.0,1.2970657348632812,73555049.0,0.9505822658538818,,
52,,,,,,,,,,,,5.6057223593342945e-08,32516824.0,0.5225334167480469,82664400.0,1.5344295501708984,84719204.0,1.6106789112091064,,,,,61824976.0,0.981797456741333,19194.588564577472,16526.834594103588,19016.919786520433,18746.950203196557,18263.95834667373,14495.971631028533,16117.861522828305,13760.178347984027,13174.168388110062,14860.448337006423,13711.97771375532,0.93140709400177,,,,,,,,,75246390.0,1.3034577369689941
53,,,,,,,,,,,,9.481563670682051e-08,62300744.0,0.6108219623565674,119027161.0,1.3343122005462646,78607892.0,0.7995784282684326,106148593.0,1.0746941566467285,,,,,19601.566020551505,16722.109200445924,19298.654679747844,19130.290191919892,18548.597332299232,14768.646890357179,16391.440335458643,13933.088369783327,13509.637335018739,15157.020407188527,13949.765289050654,0.9514238780195062,113341629.0,1.166968822479248,,,113611099.0,1.1771306991577148,,,,
54,,,,,,,,,,,,7.82130722541348e-08,,,47980407.0,0.6937253475189209,74146722.0,1.2250125408172607,,,,,,,19968.485758017545,17131.9764613517,19804.31049491737,19567.35065354744,19127.306852849764,15171.51923847131,16691.67056304758,14417.308181704811,13756.61408497042,15436.099764034105,14264.815002729123,0.9604286768219688,,,44083322.0,0.6022248268127441,69208319.0,1.0728435516357422,,,79394267.0,1.5817959308624268
55,,,,,,,,,,,,1.0228047569463677e-07,,,,,75332815.0,1.4490139484405518,59033357.0,0.9747416973114014,79087932.0,1.5712509155273438,88567278.0,1.9841346740722656,20335.25171506241,17352.237622525554,20025.5659676883,19921.023576725824,19362.381473595527,15429.349756761694,16953.916011575267,14576.236396422599,13992.182025507549,15679.192532407482,14418.129815583618,0.9386482997374102,,,30239791.0,0.4600975513458252,,,,,,
56,,,,,,,,,,,,1.2698076827839273e-07,,,98886587.0,1.291518211364746,66246534.0,0.7910819053649902,88479937.0,1.0615646839141846,108820156.0,1.6500639915466309,116803473.0,1.9944713115692139,20549.326815497836,17681.011402576896,20419.246043203828,20235.25664532834,19690.55085165071,15664.178929966656,17297.575315132595,14865.199954650414,14172.952599758904,15856.069234792452,14690.865942946173,0.9003283869136464,,,,,94031864.0,1.1589250564575195,,,,
57,,,,,,,,,,,,1.1742716619915659e-07,49520197.0,0.5295076370239258,,,73444576.0,0.8132202625274658,123667346.0,1.822798490524292,113044572.0,1.461690902709961,98005487.0,1.0959100723266602,20929.809455675626,17999.476350416746,20782.131531694067,20606.822705185823,20024.89152950792,15942.73050755891,17503.150977475954,15102.132900950575,14466.687141958952,16134.030645344455,14905.52287144353,0.9473769827322527,104032570.0,1.1955218315124512,,,,,,,,
58,,,,,,,,,,,,1.0498490653649626e-07,56427956.0,0.5341529846191406,79125347.0,0.7778325080871582,,,107634857.0,1.07759690284729,,,132645778.0,1.8254408836364746,21317.47288431304,18324.689694424418,21069.18695307845,20866.406892796564,20368.729204276682,16197.35661703114,17888.138565827812,15295.196623087537,14862.900440756219,16546.10317698279,15072.886275415543,0.9241091446443037,115377512.0,1.1725845336914062,,,115342051.0,1.1866786479949951,,,,
59,,,,,,,,,,,,1.2337130807761485e-07,,,76198291.0,0.7616991996765137,78387372.0,0.8079009056091309,101924727.0,1.079786777496338,117992557.0,1.4952845573425293,125527632.0,1.8031365871429443,21738.76347236079,18537.946340264418,21479.13381792253,21312.68336113954,20634.652973301876,16562.762059333374,18050.823493855874,15568.733078151417,15017.523875005898,16886.716001879617,15407.79470546901,0.9403302073478699,108599575.0,1.1852715015411377,,,,,,,,
60,,,,,,,,,,,,1.0237920600765347e-07,,,,,79872843.0,0.787123441696167,109798120.0,1.0541737079620361,,,109214808.0,1.0242323875427246,21985.261283457538,18925.087904948938,21878.38312897099,21557.19819616981,21041.599928867992,16754.990616925174,18325.7799548301,15896.142728938145,15247.698928849595,17073.06076927002,15731.290504566308,0.9258719791065563,118225527.0,1.1628832817077637,,,117659305.0,1.1579139232635498,,,,
