,sta0_datasz,sta2_datasz,sta4_datasz,sta1_datasz,sta5_datasz,sta3_datasz,sta7_datasz,sta8_datasz,sta6_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,host_consumption_sta7,training_time_sta7,host_consumption_sta5,training_time_sta5,host_consumption_sta1,training_time_sta1,consumption_sta4,consumption_sta8,consumption_sta2,consumption_sta10,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta5,consumption_sta3,consumption_sta1,consumption_sta7,mean_acc,host_consumption_sta3,training_time_sta3,host_consumption_sta8,training_time_sta8,host_consumption_sta6,training_time_sta6,host_consumption_sta10,training_time_sta10,host_consumption_sta9,training_time_sta9
40,,,,,,,,,,,,1.3320890096007798e-07,51588124.0,0.5022013187408447,78215437.0,0.8144242763519287,110599509.0,1.4384064674377441,,,99376881.0,1.1507749557495117,75414602.0,0.7745418548583984,15081.81279295387,12995.564114367098,14071.42430539852,14866.558309253174,14121.300982912302,12326.505334421363,11234.475634811599,11918.150037439244,11077.231773099693,10388.736439743252,10414.837618774656,0.9422530586069281,117565617.0,1.6996076107025146,,,,,,,,
41,,,,,,,,,,,,9.051124872695514e-08,,,103601847.0,1.2699942588806152,96621884.0,1.129009485244751,93338812.0,1.0569586753845215,100084094.0,1.1716010570526123,,,15568.708049574345,13247.239462677053,14470.915740069739,15146.104751092955,14382.349505402999,12659.245019037746,11395.791323050344,12336.625526102687,11320.605800412848,10550.948661339777,10726.828545039527,0.9486035433682528,,,,,107383636.0,1.4346873760223389,,,,
42,,,,,,,,,,,,1.0606961816786531e-07,47203615.0,0.5800738334655762,,,88458026.0,1.3442590236663818,76926134.0,1.035447597503662,98937918.0,1.764953851699829,57493628.0,0.7285628318786621,15762.953014482173,13588.370097604464,14758.462308821176,15547.324737192497,14752.676055802996,12864.662358944217,11681.651809076993,12568.616815401325,11474.449175500085,10730.488092215459,10885.102877046134,0.9266704429279674,,,57882909.0,0.706571102142334,,,,,,
43,,,,,,,,,,,,1.1547889736843988e-07,43105785.0,0.5157222747802734,,,92622504.0,1.1659719944000244,88428485.0,1.0696971416473389,112651689.0,1.7965850830078125,97619928.0,1.3041050434112549,16148.57578735456,13919.982270686656,15156.973089333918,15818.09732226506,15114.715367386036,13147.208247087538,11842.983137362722,12911.95904991917,11754.103270012087,10955.505629383471,11213.219456640714,0.933184872974049,113866408.0,1.8197007179260254,,,,,,,,
44,,,,,,,,,,,,1.202381016135211e-07,44663520.0,0.49364256858825684,98471000.0,1.258110761642456,95119934.0,1.1523241996765137,,,,,98483086.0,1.257730484008789,16428.1280710905,14141.01401453434,15590.457989278617,16185.360473315179,15365.648633823552,13321.638552412263,12104.333001744406,13102.203144205201,12012.902244636609,11170.486881335144,11441.391317097767,0.9346033334732056,91371043.0,1.0878005027770996,,,105132787.0,1.5575454235076904,,,,
45,,,,,,,,,,,,1.2360770663671315e-07,,,52727221.0,0.7707867622375488,,,65286515.0,0.9831366539001465,,,79486246.0,1.4151313304901123,16823.50390424824,14462.451286506193,15852.990707657897,16434.473049604396,15700.468044255776,13619.644584523976,12265.757644777621,13420.291931059537,12184.425137041904,11307.509600922716,11712.731506040076,0.9307525103742426,,,51097037.0,0.7077233791351318,78109480.0,1.4077537059783936,,,,
46,,,,,,,,,,,,6.166874730815771e-08,32228555.0,0.5157444477081299,87232320.0,1.6230659484863281,,,,,,,84013517.0,1.5351731777191162,17054.39167945263,14689.23746827333,16261.846907630912,16809.493028328565,15947.206524298985,13816.302411600447,12507.498823194202,13579.356810961259,12452.583205818139,11585.546706445832,11941.930685758598,0.8873053409836509,,,,,59601288.0,0.9415531158447266,,,83096528.0,1.510674238204956
47,,,,,,,,,,,,6.576226527958956e-08,51403433.0,0.5742218494415283,,,95709777.0,1.3677608966827393,,,106482333.0,1.7930564880371094,63087118.0,0.7417392730712891,17441.52510055218,15046.062647081086,16502.477710412208,17220.257403294025,16365.574376869326,14141.60437750388,12755.348140784105,13850.681751785212,12651.41559312634,11830.254283997238,12249.999698837413,0.927126640623266,,,48437864.0,0.5091266632080078,82918672.0,1.0414612293243408,,,,
48,,,,,,,,,,,,1.6055171098829475e-07,,,,,,,88310381.0,1.0367627143859863,95213807.0,1.1583435535430908,64223713.0,0.7430419921875,17831.09288765807,15270.234828216546,16888.457300805294,17469.168178541855,16577.42646142511,14396.059134846384,12936.56246418666,14133.020681691338,12932.692044396304,12056.654292026251,12418.441658090029,0.9398047436367382,115084178.0,1.8334434032440186,67763804.0,0.7490231990814209,103334147.0,1.4149274826049805,,,,
49,,,,,,,,,,,,7.268227079931798e-08,39877156.0,0.4673187732696533,58178989.0,0.7330155372619629,,,,,,,,,18081.99523118448,15601.84579263115,17090.338116866802,17847.63207330989,16925.912971337642,14724.44417315775,13082.692529395086,14334.78917889306,13106.872468486694,12265.658481505145,12659.447626923735,0.8887627775018866,71493286.0,0.9664914608001709,51282157.0,0.6054248809814453,,,,,85634424.0,1.6005668640136719
50,,,,,,,,,,,,8.816535500426203e-08,52593859.0,0.5072968006134033,,,98763480.0,1.1074705123901367,116612739.0,1.7988348007202148,100992906.0,1.135831594467163,70856447.0,0.727046012878418,18418.348545744248,15819.376027370623,17477.8865813021,18141.486434089213,17186.084147076137,14931.651006275146,13318.795488381567,14547.64615239298,13503.67190769048,12518.830135238319,12801.546711137691,0.9327790899710222,,,55142436.0,0.5055124759674072,,,,,,
51,,,,,,,,,,,,1.0365501318711538e-07,23180971.0,0.5800707340240479,,,,,61279262.0,1.8657748699188232,,,,,18804.33951574765,16218.98416269511,17731.77615575553,18520.17872945489,17549.432417054362,15237.59833571729,13460.233498471,14806.8412459044,13673.091066596951,12659.489515100793,13079.910872372886,0.9328646443106912,65110612.0,2.0167174339294434,26883476.0,0.6961190700531006,53170152.0,1.5427968502044678,,,,
52,,,,,,,,,,,,8.09594718496244e-08,,,,,85498316.0,1.1495468616485596,104627174.0,1.7996187210083008,86495689.0,1.1427810192108154,90680004.0,1.2422237396240234,19200.310118397585,16433.127509180154,18057.26453726534,18811.11446725518,17810.826793997378,15536.748686614854,13698.349326528853,15073.146056002272,13929.490033068367,12888.732629098413,13245.959774932866,0.893351674079895,104611610.0,1.7494120597839355,,,,,,,,
53,,,,,,,,,,,,1.0447806894949901e-07,43727428.0,0.554642915725708,98535454.0,1.387359380722046,101251206.0,1.4655790328979492,,,88799089.0,1.1386628150939941,97200618.0,1.3468589782714844,19475.807404621148,16767.264812822126,18350.9836047007,19181.24946979697,18138.685568422243,15748.393960822465,13973.767366429824,15260.094628228322,14099.827939893956,13111.528540697498,13489.899136590402,0.952070111578161,,,,,80748511.0,1.0056519508361816,,,,
54,,,,,,,,,,,,1.194369827781107e-07,,,40855914.0,0.7297604084014893,61512233.0,1.281947135925293,76539477.0,1.9159932136535645,,,,,19875.149903006375,17070.343409298133,18753.26652636989,19439.16603810259,18349.93780959997,16159.79187354033,14135.417920047566,15635.211847411949,14337.85838520688,13260.171417563273,13766.752823688317,0.9440135847438466,,,,,68352181.0,1.5452392101287842,,,,
55,,,,,,,,,,,,9.394033949602665e-08,51558279.0,0.5043504238128662,73963556.0,0.7785518169403076,99522938.0,1.1186237335205078,117015509.0,1.8381097316741943,,,,,20106.94420705174,17309.582389693147,19187.7919175877,19844.989291763137,18713.682326960094,16367.176781597664,14518.487002385784,15815.471240044293,14631.24999495238,13540.395911041624,13933.592740673455,0.9351437362757596,,,56132912.0,0.5227773189544678,94771913.0,1.0286362171173096,,,,
56,,,,,,,,,,,,9.704371772446196e-08,37086697.0,0.45862245559692383,,,,,71051576.0,1.0057435035705566,,,53916427.0,0.7055559158325195,20488.67263910726,17734.15317161095,19472.431773949593,20285.985512253224,19127.490380367737,16704.268417969855,14782.8761687739,16081.633636670955,14798.26073481314,13697.187218009396,14246.001721745504,0.9357640851627697,97741632.0,1.8117449283599854,,,,,,,89364517.0,1.605823278427124
