,sta0_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta7_datasz,sta8_datasz,sta10_datasz,sta9_datasz,T,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta2,training_time_sta2,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta1,consumption_sta5,consumption_sta3,consumption_sta7,consumption_sta2,mean_acc,host_consumption_sta3,training_time_sta3,host_consumption_sta9,training_time_sta9,host_consumption_sta7,training_time_sta7,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta10,training_time_sta10
40,,,,,,,,,,,,1.0367761121379493e-07,,,47347107.0,0.5108902454376221,112015033.0,1.3327248096466064,111418660.0,1.3083300590515137,107562164.0,1.1977462768554688,15189.862804881295,13027.965711399465,14613.696372216615,14079.795437317198,12259.392496950652,11139.411175801108,10799.22278844379,11497.398345397334,11585.34243749409,10768.057132241212,14625.478401933478,0.9091519821773876,,,,,101266342.0,1.0793356895446777,97620661.0,1.037290334701538,,,,
41,,,,,,,,,,,,1.2089026377076043e-07,,,44422128.0,0.5012733936309814,95062928.0,1.2915563583374023,67238536.0,0.8047990798950195,98820670.0,1.3944804668426514,15723.982845569926,13343.922593820305,14976.618844883691,14411.267713471329,12763.176045269094,11380.841519613681,11011.217641376319,11875.524569062336,11841.557541955037,11201.82758542126,14996.684389676097,0.9342416850003329,,,,,106815523.0,1.7973322868347168,84261076.0,1.0506706237792969,,,,
42,,,,,,,,,,,,1.5216998405698622e-07,,,,,,,,,101828902.0,1.654345989227295,15971.910324942783,13710.342888644143,15391.385661565459,14800.390472778032,12981.690826366299,11738.202559536085,11219.311067850085,12054.427434365885,11991.641734376886,11361.779825882475,15368.819836865436,0.9319739016619596,105096045.0,1.780344009399414,,,80319679.0,1.087538480758667,95487854.0,1.4586999416351318,84015044.0,1.1577506065368652,,
43,,,,,,,,,,,,1.2627825102648497e-07,,,,,69789189.0,0.7829248905181885,73063595.0,0.8251657485961914,106618623.0,1.4324452877044678,16345.645267417498,14014.88250459191,15619.303715124377,15131.978662695123,13329.276313866734,11898.198698658956,11360.823041085043,12324.068228548258,12245.135213173988,11717.2310537638,15634.524941536916,0.9366547952998768,114759899.0,1.7110595703125,,,90928844.0,1.079399824142456,,,117195622.0,1.8371038436889648,,
44,,,,,,,,,,,,1.1278074247567819e-07,,,52339222.0,0.5146071910858154,77220323.0,0.7827417850494385,115210032.0,1.2609870433807373,113103226.0,1.2048909664154053,16583.075378674206,14222.579545936784,16037.462722959403,15394.271083019667,13501.416147809352,12136.517090071033,11722.866872745102,12504.458356244162,12560.60633256411,11944.446717899793,16113.677674155426,0.9444106004454873,107605132.0,1.112485647201538,,,105674656.0,1.065753698348999,,,,,,
45,,,,,,,,,,,,1.7032519513893535e-07,69013801.0,0.7126736640930176,48068480.0,0.5092427730560303,,,72046934.0,0.8016035556793213,,,16971.14436632351,14549.750326019821,16294.202525005534,15634.260294014402,13792.485611332144,12287.537580177237,11922.039546099539,12796.459886977773,12738.327709881396,12337.03733382393,16372.71026677657,0.9607274423946034,114146864.0,1.7993535995483398,,,,,89716690.0,1.0154333114624023,95443298.0,1.122265100479126,,
46,,,,,,,,,,,,1.2170293991826871e-07,,,,,94795351.0,1.250734567642212,,,100057178.0,1.3928017616271973,17268.223369746564,14790.37747527852,16675.251672604732,16032.515541922776,14045.04037184136,12666.955343988444,12262.237707340382,13037.979250829501,12938.739825574208,12497.49607810783,16642.25261631389,0.9177670641378923,86265160.0,1.0910007953643799,,,,,101476363.0,1.4752922058105469,91157604.0,1.1494419574737549,,
47,,,,,,,,,,,,8.58855196186158e-08,,,,,,,93290716.0,1.2904925346374512,88268695.0,1.175335168838501,17669.87620362827,15118.594205708125,16878.696363025752,16393.2565551525,14425.369159401,12839.258397153417,12401.54767927922,13439.868311656031,13203.895769760897,12771.39606347578,17013.4242243528,0.9463771744207903,104665808.0,1.7195079326629639,,,106029514.0,1.8339438438415527,,,88386736.0,1.1606409549713135,,
48,,,,,,,,,,,,1.0251725555421759e-07,,,53628464.0,0.5112268924713135,75479177.0,0.7451586723327637,80833777.0,0.8095989227294922,,,17873.438422801788,15342.966475963593,17243.44813329462,16662.63853386583,14599.441219054164,13132.323971477366,12633.56082700499,13677.37373892347,13501.30378382694,12926.171748889901,17460.51071563403,0.9466868097131903,,,,,101073777.0,1.0817854404449463,99137503.0,1.0385055541992188,121172175.0,1.7370948791503906,,
49,,,,,,,,,,,,1.324197180900357e-07,35744232.0,0.49714016914367676,,,84905728.0,1.362011432647705,,,88054462.0,1.4425535202026367,18220.25020142059,15692.14161063939,17602.10763874269,17050.524660653526,15016.669938282448,13495.012572419715,12796.68579547438,13979.176316924284,13667.83852032291,13324.53772427288,17771.271136346568,0.9203882976011797,98002312.0,1.7855262756347656,,,100321521.0,1.8999075889587402,70780581.0,1.0258183479309082,,,,
50,,,,,,,,,,,,9.03347651674583e-08,,,35560211.0,0.46560025215148926,76182971.0,1.3165156841278076,54334150.0,0.7808055877685547,,,18569.343481481563,15946.124539033219,17874.870636988,17276.944630346963,15401.250483496458,13661.749659825173,13031.27286574835,14256.043364741028,13944.988398770218,13563.214779800825,18149.531895939013,0.9439942565831271,90270032.0,1.7763645648956299,,,93670109.0,1.986703872680664,,,,,74882255.0,1.3549797534942627
51,,,,,,,,,,,,9.029061720939959e-08,61759669.0,0.7306876182556152,43584361.0,0.508307933807373,59960113.0,0.7319133281707764,,,92527167.0,1.3666746616363525,18872.502759201663,16317.738662050879,18340.76254275894,17666.745503302907,15621.414915573763,14016.907219174303,13295.474534751967,14442.050381009354,14142.629310371169,13730.231740731226,18404.078796777714,0.954887715252963,,,,,80762550.0,1.0618672370910645,,,102893963.0,1.7587134838104248,,
52,,,,,,,,,,,,1.0167671519015355e-07,,,,,54479291.0,1.5138282775878906,55572001.0,1.5473191738128662,,,19323.313168899665,16635.59336819828,18710.525960976152,17988.62056721322,15925.780833836694,14173.687565446962,13453.261592991832,14760.508123099424,14450.22399280738,14083.502084690663,18761.300998660965,0.9404395601966165,68674323.0,2.049222707748413,,,67041881.0,1.9944064617156982,58244236.0,1.62892484664917,,,,
53,,,,,,,,,,,,8.685355162788958e-08,,,,,110410973.0,1.276841402053833,110268212.0,1.2775647640228271,107532318.0,1.196864128112793,19649.711944653693,16854.32480864465,18995.50299803635,18240.05438027698,16110.541728872211,14409.79696096397,13676.998947358583,15009.572246572212,14711.805069578144,14245.491727157727,19087.076092460666,0.92630474133925,102048018.0,1.1163012981414795,,,,,101076706.0,1.0799572467803955,124501329.0,1.8446369171142578,,
54,,,,,,,,,,,,1.333485207575717e-07,,,52843675.0,0.6316542625427246,91161815.0,1.2413849830627441,65138993.0,0.8130660057067871,96180662.0,1.3776633739471436,19881.969098807476,17173.891352132014,19396.502391017733,18580.950617547373,16409.986040652395,14670.251386510474,13817.424584950957,15191.39236954089,14885.15247216985,14482.90276678557,19379.382452749418,0.9531944231553511,85297511.0,1.103607416152954,,,,,99873890.0,1.5599830150604248,,,,
