,sta10_datasz,sta0_datasz,sta11_datasz,sta1_datasz,sta12_datasz,sta13_datasz,sta14_datasz,sta16_datasz,sta17_datasz,sta19_datasz,sta3_datasz,sta2_datasz,sta18_datasz,sta5_datasz,sta8_datasz,sta9_datasz,sta4_datasz,sta15_datasz,sta6_datasz,sta7_datasz,round_time,host_consumption_sta18,training_time_sta18,host_consumption_sta16,training_time_sta16,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta14,training_time_sta14,host_consumption_sta10,training_time_sta10,host_consumption_sta11,training_time_sta11,host_consumption_sta12,training_time_sta12,host_consumption_sta13,training_time_sta13,host_consumption_sta15,training_time_sta15,host_consumption_sta0,training_time_sta0,host_consumption_sta19,training_time_sta19,host_consumption_sta1,training_time_sta1,host_consumption_sta2,training_time_sta2,host_consumption_sta5,training_time_sta5,host_consumption_sta17,training_time_sta17,host_consumption_sta9,training_time_sta9,host_consumption_sta7,training_time_sta7,host_consumption_sta3,training_time_sta3,host_consumption_sta6,training_time_sta6,consumption_sta18,consumption_sta8,consumption_sta16,consumption_sta15,consumption_sta10,consumption_sta12,consumption_sta7,consumption_sta9,consumption_sta17,consumption_sta11,consumption_sta13,consumption_sta14,consumption_sta19,consumption_sta4,consumption_sta1,consumption_sta2,consumption_sta6,consumption_sta0,consumption_sta5,consumption_sta3,mean_acc
0,748350720.0,747088320.0,763953984.0,684321792.0,737999040.0,811571712.0,710731200.0,380032896.0,1076473728.0,761378688.0,1047438528.0,1128383616.0,338929152.0,1135301568.0,352361088.0,1102428672.0,436285440.0,786475200.0,995528640.0,1026684672.0,0.4337019920349121,388305708,8.541113376617432,486731604,11.029188632965088,481134815,10.89017653465271,505066090,11.483890056610107,681949731,16.305166006088257,803796893,21.298537015914917,803887530,21.302364587783813,804996413,21.34214472770691,805236647,21.35590386390686,804757705,21.346052646636963,808805120,21.4627947807312,802588887,21.297006845474243,807874946,21.432381868362427,875991409,25.391671657562256,875134112,25.525465726852417,1021369456,41.857954025268555,1010219276,41.64763569831848,1014048064,41.80172324180603,1019484939,41.94598388671875,1016488303,41.90370464324951,,,,,,,,,,,,,,,,,,,,,0.9142037004232406
1,,,,,,,,,,,,,,,,,,,,,0.47416138648986816,373689107,8.00609803199768,408924002,8.895810604095459,460716899,10.35059404373169,463952791,10.403102159500122,775866971,20.703099489212036,773610202,20.619478225708008,774162202,20.63469433784485,673515121,16.3175630569458,776281399,20.714067459106445,699785073,17.2851779460907,774445710,20.652912378311157,775720548,20.756092309951782,773942232,20.632436275482178,984071638,41.21818971633911,981723439,41.21680498123169,986945777,41.291804790496826,976924013,41.17853784561157,979096310,41.17815089225769,983483628,41.22438049316406,980445489,41.20015001296997,,,,,,,,,,,,,,,,,,,,,0.5071548346430064
2,,,,,,,,,,,,,,,,,,,,,0.4893057346343994,472635814,10.372152328491211,399377335,8.48112154006958,471739271,10.37060284614563,447014786,9.697113513946533,788929804,20.67068123817444,662168593,15.523907661437988,672882066,15.828296661376953,687845529,16.333653450012207,789444817,20.680906534194946,713419438,17.289135456085205,788097409,20.60893750190735,789354791,20.741161108016968,678189181,15.99637508392334,993283163,41.46090030670166,990261686,41.419801473617554,996151380,41.53750801086426,984806194,41.34477734565735,987072913,41.35838508605957,847696622,24.613706588745117,988785799,41.38913154602051,,,,,,,,,,,,,,,,,,,,,0.880918237566948
3,,,,,,,,,,,,,,,,,,,,,0.4876675605773926,482124864,10.38483715057373,480226432,10.347435474395752,481164906,10.376078367233276,481832995,10.38005256652832,801819297,20.646524667739868,800878382,20.601033449172974,801070642,20.61026906967163,801925193,20.638654470443726,802465475,20.66519284248352,702565218,16.389094829559326,741416865,17.939695119857788,802521078,20.730453968048096,681308864,15.652795791625977,998919562,41.184860944747925,996424207,41.17731547355652,1001986265,41.261791944503784,811803342,21.459552526474,993738423,41.15498638153076,998978644,41.22127032279968,825183617,22.073833227157593,,,,,,,,,,,,,,,,,,,,,0.9192902892827988
4,,,,,,,,,,,,,,,,,,,,,0.4854166507720947,489897183,10.409937858581543,487320652,10.360058307647705,488324922,10.379269361495972,488723114,10.380910634994507,808884770,20.668998956680298,807491341,20.617032766342163,807584114,20.6209397315979,808842778,20.66367506980896,809515811,20.689432621002197,711580576,16.449212789535522,807039193,20.60197401046753,809551761,20.74840998649597,690099857,15.72523808479309,1001952757,41.18318271636963,999272284,41.18294429779053,1005216482,41.29447841644287,817135177,21.47443127632141,996414807,41.15171265602112,847435453,23.387919187545776,997730234,41.157434940338135,,,,,,,,,,,,,,,,,,,,,0.9385151565074921
5,,,,,,,,,,,,,,,,,,,,,0.48697423934936523,486392676,10.384774446487427,484715556,10.35417127609253,485494912,10.394416809082031,485784035,10.379277229309082,806147106,20.63806962966919,805418592,20.59941530227661,805367262,20.600460290908813,681626551,15.557003498077393,806863108,20.65838599205017,708572832,16.44737195968628,805573682,20.6087486743927,806685984,20.74027681350708,691943907,15.865038633346558,807020517,20.763073921203613,994265522,41.23932242393494,819932044,21.329320430755615,988243869,41.20678734779358,815451403,21.445799112319946,996001417,41.18303442001343,993357381,41.26953482627869,,,,,,,,,,,,,,,,,,,,,0.9499097764492035
6,,,,,,,,,,,,,,,,,,,,,0.49318861961364746,494447526,10.397075653076172,492655538,10.360970735549927,492536764,10.376081943511963,493540728,10.375214338302612,815046803,20.64040780067444,813808463,20.598815202713013,703482757,15.974324226379395,814246512,20.6096134185791,815878283,20.667022705078125,816013536,20.68444848060608,813710319,20.59740686416626,699321818,15.866547584533691,814598012,20.623425483703613,814468069,20.698614358901978,999197394,41.17319655418396,830308177,21.403964281082153,993576985,41.169516801834106,825113428,21.468488693237305,1001417053,41.182228088378906,997786020,41.15723180770874,,,,,,,,,,,,,,,,,,,,,0.9607409685850143
7,,,,,,,,,,,,,,,,,,,,,0.49248838424682617,379091375,7.603012800216675,489434721,10.363224983215332,490258511,10.384018659591675,490383144,10.375179767608643,671879139,15.049635410308838,680389615,15.280832290649414,812002926,20.60933566093445,692399412,15.617083549499512,728716518,16.893584966659546,717259578,16.481656312942505,811816708,20.597808361053467,686130446,15.439219236373901,812447322,20.6247718334198,810972961,20.7049720287323,832931767,22.366267681121826,1000698427,41.27067708969116,812230953,21.12106418609619,992104882,41.15621209144592,996866893,41.18714475631714,807523507,20.676145315170288,,,,,,,,,,,,,,,,,,,,,0.9668268322944641
8,,,,,,,,,,,,,,,,,,,,,0.48384857177734375,493435626,10.386481285095215,491969017,10.35976505279541,491938376,10.360981941223145,493112507,10.37124490737915,809917238,20.63383412361145,809355227,20.599214553833008,809514468,20.60679817199707,809497196,20.606669902801514,810645385,20.655386209487915,810714233,20.676217317581177,809553713,20.601757526397705,686673291,15.430246591567993,696253466,15.714558839797974,809222721,20.700282335281372,990917691,41.18187975883484,816265794,20.987961530685425,810035218,21.105271577835083,817076766,21.41010570526123,992894004,41.18738007545471,789341241,19.89027190208435,,,,,,,,,,,,,,,,,,,,,0.9711521953344345
9,,,,,,,,,,,,,,,,,,,,,0.4871644973754883,507781842,10.374443054199219,506188340,10.344340562820435,507031112,10.370422601699829,507564008,10.36866807937622,821768526,20.631258964538574,821154698,20.586021661758423,821336032,20.592796802520752,698580182,15.225393056869507,822354523,20.645914793014526,822523407,20.68283486366272,821556552,20.598730087280273,821282139,20.738262176513672,821582125,20.602068662643433,819946387,20.693315029144287,825922263,21.343213081359863,823125151,20.78509497642517,812848078,20.6905255317688,814921071,20.667189836502075,998657112,41.18115043640137,816321275,20.676496744155884,,,,,,,,,,,,,,,,,,,,,0.9734093517065048
