,sta0_datasz,sta2_datasz,sta3_datasz,sta1_datasz,sta4_datasz,sta5_datasz,sta7_datasz,sta10_datasz,sta8_datasz,sta6_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta8,training_time_sta8,host_consumption_sta0,training_time_sta0,host_consumption_sta1,training_time_sta1,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta7,training_time_sta7,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta5,training_time_sta5,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta1,consumption_sta3,consumption_sta7,consumption_sta5,mean_acc,host_consumption_sta9,training_time_sta9
0,747441792.0,1127121216.0,1047892992.0,683362368.0,436739904.0,1134796608.0,1025018304.0,748451712.0,352007616.0,996387072.0,1101267264.0,3.9094277970083275e-08,117055730.0,1.13079833984375,115552500.0,1.0802807807922363,133495630.0,1.2952296733856201,151980141.0,1.4342634677886963,170770315.0,1.5600802898406982,178223238.0,1.6672406196594238,178303071.0,1.659745693206787,184090898.0,1.7433130741119385,192972711.0,1.8916208744049072,193108453.0,1.8971927165985107,824.9236267865273,928.0931892482793,786.5093508756125,836.9264648804149,800.8022749572099,872.3235521232257,998.0981821196915,826.316397168401,811.3833202662071,947.2317081116055,838.2153398882493,0.8497611731290817,,
1,,,,,,,,,,,,1.3908821548833558e-07,66678967.0,0.7004127502441406,62891623.0,0.6173384189605713,146469962.0,1.6003355979919434,146080803.0,1.5876891613006592,,,128758703.0,1.289341926574707,126815044.0,1.259291648864746,167588133.0,2.026369333267212,155583220.0,1.7478556632995605,166162050.0,1.983797550201416,1299.45697533872,1423.0806146612279,1224.5194520925172,1386.2746780474515,1238.3939286858574,1396.148183464359,1254.1213396089452,1289.923872627597,1299.5632651227957,1442.3330557291608,1330.8648775796476,0.35865260525183246,158181053.0,1.797628402709961
2,,,,,,,,,,,,3.453229884352989e-08,58763826.0,0.6065795421600342,66139967.0,0.6351945400238037,150282574.0,1.7355034351348877,149809309.0,1.719231367111206,127159220.0,1.2765491008758545,147592456.0,1.6509816646575928,125952681.0,1.2751951217651367,167329955.0,2.2407169342041016,,,134382590.0,1.3905696868896484,1666.3353462740154,1762.8837663617878,1670.272186962498,1772.9943459533383,1604.433753173627,1783.017091896748,1524.732480902847,1538.8216967194871,1566.0522848630765,1790.7020495002912,1625.0862286729398,0.3728057498281652,151381265.0,1.7874093055725098
3,,,,,,,,,,,,392.3148723599951,216207089.0,1.8261613845825195,164027290.0,1.361271619796753,360010431.0,4.117017030715942,226204499.0,1.9417171478271484,280633620.0,2.363511323928833,297727082.0,2.544066905975342,301660055.0,2.586289882659912,306946846.0,2.681744337081909,329665660.0,3.163264513015747,348749595.0,3.769824743270874,2084.221157973769,2078.967939003886,2087.2846079576275,2086.860972449219,2007.4377124373175,2099.687374252734,1766.4127337028701,1756.8628153167804,1814.0186911148512,2177.1423967934334,1964.0088662318099,0.667301971804012,,
4,,,,,,,,,,,,4.550684578888042e-08,72332640.0,0.6720924377441406,86025170.0,0.7482445240020752,106327487.0,0.9933140277862549,157286524.0,1.4552037715911865,151039957.0,1.3422939777374268,149440657.0,1.3378901481628418,153778049.0,1.3743245601654053,176568213.0,1.926084041595459,160294267.0,1.4769396781921387,182164450.0,2.1456000804901123,2484.9965274338756,2407.4846756925062,2376.686190879557,2510.5275613596323,2447.234665478595,2472.0462879032693,2055.0011213759467,2077.5184539152287,2162.4827672697434,2573.13279256258,2249.2599896803467,0.8065375929529016,,
5,,,,,,,,,,,,6.453664197127079e-08,60960721.0,0.6578083038330078,68603706.0,0.7051916122436523,80306741.0,0.8905673027038574,123236562.0,1.5151920318603516,,,126651348.0,1.598125696182251,136994644.0,1.923875093460083,140371894.0,1.9747753143310547,,,113164261.0,1.3052308559417725,2842.801323517104,2597.6121435982627,2860.3614263777554,2981.117332352019,2718.379365285508,2765.6355909863782,2430.1129557025456,2358.278979550484,2457.5435582425903,2839.762736967532,2497.5001360576593,0.750255137131634,132554043.0,1.812894582748413
6,,,,,,,,,,,,6.396320243484881e-08,71602295.0,0.7168161869049072,68990790.0,0.6504299640655518,144013730.0,1.4629254341125488,144116391.0,1.4557185173034668,132100431.0,1.242539882659912,136717179.0,1.3250386714935303,163753059.0,2.00740647315979,142533143.0,1.4129109382629395,151414408.0,1.600203037261963,165358219.0,2.032256841659546,3272.235770445947,2966.8205191144916,3246.663843908266,3390.6731440975836,3121.122449693049,3177.6444848674573,2780.1820109224345,2565.5631041026263,2642.796712719158,3197.6433968101524,2822.931982554812,0.8874995600093495,,
7,,,,,,,,,,,,1.1224131477940803e-07,70590578.0,0.6589498519897461,74714287.0,0.6491439342498779,163156198.0,1.4924366474151611,166050966.0,1.5139429569244385,140334358.0,1.1881005764007568,153347630.0,1.336486577987671,156937037.0,1.3600683212280273,164488776.0,1.4740440845489502,176128089.0,1.7340612411499023,164819708.0,1.4593279361724854,3703.97801206323,3300.850651181311,3499.5447665622496,3675.377379418058,3446.1465309475184,3575.1088426260285,2934.4707920192177,2707.7742367943447,3033.518541530009,3442.814984970114,3142.609844123927,0.905635037205436,,
8,,,,,,,,,,,,8.966107905461251e-08,64345599.0,0.5974881649017334,66990918.0,0.5926363468170166,93068426.0,0.9247126579284668,88887040.0,0.8683149814605713,100289477.0,1.043461561203003,133679284.0,1.7017822265625,142424501.0,1.995007038116455,,,126666058.0,1.5152599811553955,143990964.0,2.002110004425049,4014.15902035061,3527.579303990086,3891.5378518819416,4095.284992462759,3700.7496792684733,3844.0837813431112,3175.658977789734,2955.640176043502,3407.086156308485,3599.3158756891726,3363.5241887906527,0.8966318531469866,,
9,,,,,,,,,,,,1.1400215728082532e-07,70648135.0,0.6567504405975342,74274468.0,0.6442520618438721,113431411.0,1.061267614364624,154992645.0,1.5061144828796387,140447150.0,1.272721529006958,144517636.0,1.3263602256774902,143627135.0,1.3117291927337646,170939077.0,1.934086799621582,161628248.0,1.6627864837646484,173612898.0,2.0220959186553955,4401.957105476846,3960.0363398810905,4353.1904690293695,4514.548353623897,4125.944682263451,4272.343457467909,3565.778799994525,3186.575517847931,3669.71331148125,3876.434534561026,3699.5853849547916,0.9209404316815463,,
