,sta0_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta7_datasz,sta8_datasz,sta9_datasz,sta10_datasz,round_time,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta5,training_time_sta5,host_consumption_sta1,training_time_sta1,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4,host_consumption_sta7,training_time_sta7,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta8,training_time_sta8,host_consumption_sta9,training_time_sta9,consumption_sta5,consumption_sta3,consumption_sta4,consumption_sta2,consumption_sta1,consumption_sta6,consumption_sta7,consumption_sta0,consumption_sta9,consumption_sta8,consumption_sta10,mean_acc
0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,0.02218770980834961,325902730,15.418805599212646,389356120,21.722007513046265,389475749,21.73267102241516,389963907,21.77407145500183,390008157,21.77750039100647,390141580,21.788761377334595,390343849,21.80396604537964,390719398,21.82866406440735,390604958,21.821285724639893,391323888,21.872130632400513,391461888,21.880181312561035,,,,,,,,,,,,0.89604022286155
1,,,,,,,,,,,,0.049813270568847656,369583099,20.736442804336548,369526397,20.73245644569397,369306671,20.718355178833008,368772127,20.66520047187805,369149262,20.704662561416626,369046052,20.69696068763733,369352448,20.721194982528687,369161713,20.705584287643433,369103730,20.700905084609985,369444794,20.728067874908447,369121186,20.703601598739624,,,,,,,,,,,,0.5307486653327942
2,,,,,,,,,,,,0.051653385162353516,290234120,12.93091082572937,369442902,20.660619497299194,369401276,20.656895637512207,369787444,20.684383153915405,369377656,20.654841423034668,369442902,20.660412311553955,369413789,20.65809392929077,331335272,16.281258583068848,369413789,20.657801389694214,331221809,16.271947622299194,332716373,16.403557777404785,,,,,,,,,,,,0.7951362512328408
3,,,,,,,,,,,,0.04653310775756836,279788835,11.917638778686523,280025162,11.919166326522827,366559425,20.660605669021606,279721330,11.901694536209106,366766517,20.677937269210815,278775348,11.850361347198486,281777354,12.028082132339478,317831034,14.935699462890625,366416787,20.642440795898438,318030435,14.954004764556885,319867894,15.11404299736023,,,,,,,,,,,,0.879106196490201
4,,,,,,,,,,,,0.043320417404174805,363410202,20.674262523651123,268406661,10.98727798461914,266844349,10.919931888580322,269558453,11.04386305809021,268108200,10.974619150161743,265282218,10.854899644851685,270654702,11.112955808639526,304662428,13.85184645652771,267651658,10.953983783721924,304625990,13.849453926086426,305235241,13.900690078735352,,,,,,,,,,,,0.9003692323511298
5,,,,,,,,,,,,0.03983592987060547,265263603,10.74074912071228,270027812,10.934393167495728,269848186,10.924443244934082,267026599,10.796315431594849,267026599,10.796231269836426,270069865,10.935451984405518,270198161,10.942082166671753,306813363,13.918655157089233,268114182,10.843523979187012,305983958,13.855777502059937,307878728,14.005786180496216,,,,,,,,,,,,0.9159027229655873
6,,,,,,,,,,,,0.03973054885864258,254470052,9.650293350219727,252484889,9.560390949249268,251096648,9.505303144454956,255044330,9.677100896835327,255391131,9.69554615020752,251268156,9.51144814491272,256006120,9.727490901947021,-261859763475,11.81318736076355,250080720,9.466926574707031,-261860800581,11.732837438583374,-261858627187,11.912298917770386,,,,,,,,,,,,0.9266615780917081
7,,,,,,,,,,,,0.03441977500915527,253246117,9.570967197418213,253710654,9.592008113861084,251124113,9.484925985336304,254913715,9.64447832107544,265331474,10.422843933105469,250881438,9.475310564041138,255850480,9.695919275283813,281906016,11.697725534439087,249920991,9.436533451080322,357754760,20.648102045059204,284936709,11.974247694015503,,,,,,,,,,,,0.9361471858891574
8,,,,,,,,,,,,0.03302597999572754,243753832,8.951074361801147,242818654,8.895747661590576,243497668,8.919908046722412,246265239,9.038524389266968,245695599,9.010031938552856,243846361,8.933263778686523,247094582,9.081356287002563,271022073,10.865201473236084,243626329,8.925747156143188,354265450,20.641769409179688,272712925,11.01505732536316,,,,,,,,,,,,0.9425770206884905
9,,,,,,,,,,,,0.03293585777282715,239500974,8.446437120437622,239822872,8.45833158493042,239262693,8.436750650405884,240544672,8.486530065536499,240610834,8.490034341812134,239711483,8.454567432403564,242102407,8.5615234375,264508783,10.171758890151978,267231676,10.415739297866821,263927974,10.129003524780273,266021597,10.29672122001648,,,,,,,,,,,,0.9481792666695334
