,sta0_datasz,sta10_datasz,sta11_datasz,sta12_datasz,sta13_datasz,sta14_datasz,sta16_datasz,sta15_datasz,sta18_datasz,sta4_datasz,sta19_datasz,sta3_datasz,sta5_datasz,sta2_datasz,sta9_datasz,sta8_datasz,sta1_datasz,sta6_datasz,sta17_datasz,sta7_datasz,round_time,host_consumption_sta16,training_time_sta16,host_consumption_sta18,training_time_sta18,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta14,training_time_sta14,host_consumption_sta12,training_time_sta12,host_consumption_sta19,training_time_sta19,host_consumption_sta13,training_time_sta13,host_consumption_sta10,training_time_sta10,host_consumption_sta11,training_time_sta11,host_consumption_sta15,training_time_sta15,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta7,training_time_sta7,host_consumption_sta2,training_time_sta2,host_consumption_sta17,training_time_sta17,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta3,training_time_sta3,host_consumption_sta6,training_time_sta6,consumption_sta8,consumption_sta11,consumption_sta16,consumption_sta18,consumption_sta13,consumption_sta9,consumption_sta19,consumption_sta12,consumption_sta17,consumption_sta10,consumption_sta4,consumption_sta14,consumption_sta1,consumption_sta15,consumption_sta7,consumption_sta6,consumption_sta0,consumption_sta3,consumption_sta5,consumption_sta2,mean_acc
0,747088320.0,748350720.0,763953984.0,737999040.0,811571712.0,710731200.0,380032896.0,786475200.0,338929152.0,436285440.0,761378688.0,1047438528.0,1135301568.0,1128383616.0,1102428672.0,352361088.0,684321792.0,995528640.0,1076473728.0,1026684672.0,0.43053770065307617,431104304,9.416686296463013,493691851,11.013147830963135,488829193,10.892419576644897,509578285,11.402402639389038,688911139,16.285018920898438,706382652,16.805075645446777,713665165,17.06907844543457,746772198,18.24530029296875,812773798,21.307976722717285,812976129,21.3152072429657,813155145,21.344472646713257,815709154,21.419838905334473,817104048,21.468108415603638,824272914,22.06959104537964,882989560,25.32510018348694,1027593866,41.85050439834595,1016344506,41.63928484916687,1023446843,41.86925220489502,1026023802,41.95209622383118,1022947088,41.8988561630249,,,,,,,,,,,,,,,,,,,,,0.9144103169441223
1,,,,,,,,,,,,,,,,,,,,,0.4864826202392578,466897975,10.377720832824707,468392355,10.401259899139404,466985743,10.383135318756104,468339134,10.40219759941101,662015151,15.777399778366089,678648775,16.277686595916748,686861278,16.58082890510559,782982493,20.706697463989258,682723655,16.40850830078125,781238723,20.63939380645752,706792319,17.28914761543274,781345778,20.642123460769653,781524122,20.65245509147644,794558696,21.56677269935608,987995030,41.22093868255615,820027686,22.59089422225952,980118951,41.1832971572876,844822361,24.721853733062744,987261999,41.226566553115845,984046004,41.198734998703,,,,,,,,,,,,,,,,,,,,,0.3888772580772638
2,,,,,,,,,,,,,,,,,,,,,0.49256134033203125,471258559,10.353295803070068,365631083,7.655749559402466,472147228,10.378498315811157,473051768,10.390389204025269,791270985,20.65526819229126,791139210,20.640900373458862,791506579,20.72969937324524,727882352,17.749050617218018,665821172,15.607961893081665,790341727,20.608487606048584,716447385,17.324665069580078,681360072,16.046717643737793,790228934,20.60355305671692,990696072,41.36765265464783,996258375,41.46340799331665,998705818,41.508208990097046,813675529,22.064422130584717,993505208,41.42193102836609,995761550,41.467726707458496,992465171,41.410433292388916,,,,,,,,,,,,,,,,,,,,,0.8495634645223618
3,,,,,,,,,,,,,,,,,,,,,0.48981595039367676,479693352,10.352202892303467,480176444,10.35470962524414,480465261,10.378319501876831,481572070,10.387688875198364,798480622,20.64008641242981,797587069,20.6086208820343,799310148,20.729164123535156,798416291,20.63735270500183,796714879,20.587718963623047,796708470,20.587048053741455,799430326,20.67926597595215,797192112,20.60716724395752,797396091,20.6136212348938,812463923,21.50742769241333,996239271,41.18550944328308,813100092,21.300015449523926,988429659,41.15973949432373,993604390,41.17826819419861,995523696,41.193575382232666,992399682,41.16458797454834,,,,,,,,,,,,,,,,,,,,,0.9113133162260055
4,,,,,,,,,,,,,,,,,,,,,0.48934245109558105,483021346,10.363536596298218,484416179,10.390900373458862,482558885,10.378225564956665,423408279,8.838514804840088,802834736,20.690995454788208,802427023,20.670701503753662,685084916,15.801719188690186,803041401,20.695313215255737,800770350,20.61510443687439,800965235,20.62391972541809,803342243,20.712815046310425,801355736,20.636370182037354,800325466,20.597318410873413,989776458,41.156707763671875,995194351,41.18227458000183,998311775,41.275227308273315,987160131,41.16598200798035,992511497,41.1794810295105,994488360,41.19268560409546,804026872,20.943400144577026,,,,,,,,,,,,,,,,,,,,,0.9360538631677627
5,,,,,,,,,,,,,,,,,,,,,0.47568368911743164,415536229,8.521342277526855,487848849,10.388025999069214,486118140,10.38137149810791,427587956,8.815359830856323,665043890,14.98972201347351,683461447,15.496977806091309,808689764,20.727675437927246,721923140,16.81624150276184,687164745,15.598948955535889,807813240,20.604243278503418,809214054,20.692460536956787,688332100,15.6375572681427,808058173,20.606098890304565,818874368,21.482177734375,808335272,20.728994846343994,1004343071,41.30075526237488,815710436,21.439357042312622,998873114,41.21372842788696,1000634523,41.220887184143066,996901379,41.15482139587402,,,,,,,,,,,,,,,,,,,,,0.9494033813476562
6,,,,,,,,,,,,,,,,,,,,,0.4800117015838623,486712439,10.365060567855835,488151826,10.387931108474731,487068577,10.37802267074585,487389744,10.36522912979126,664756782,15.025632858276367,809845827,20.66211700439453,809784792,20.723318338394165,810230958,20.681137561798096,808884404,20.62618660926819,808935368,20.628756284713745,810873168,20.71775531768799,687945200,15.672731637954712,808501165,20.60718321800232,988831758,41.15005540847778,808679510,20.69812798500061,823789822,21.349114418029785,986311562,41.16089606285095,991584192,41.172278881073,993665547,41.18251895904541,990387540,41.163095474243164,,,,,,,,,,,,,,,,,,,,,0.9589328825473785
7,,,,,,,,,,,,,,,,,,,,,0.4861922264099121,490061978,10.35523509979248,490704310,10.361754417419434,490518458,10.377681732177734,491018030,10.364556074142456,810370606,20.660512924194336,688935370,15.511070728302002,810086122,20.72808003425598,811030395,20.665863752365112,680432523,15.280797481536865,689047430,15.519402980804443,810948791,20.69451093673706,810523132,20.614237546920776,810437073,20.609936952590942,988229953,41.150246143341064,808964665,20.6978976726532,996558301,41.274269819259644,809492313,21.09263253211975,991099757,41.17831754684448,992808494,41.18412899971008,805729505,20.675477027893066,,,,,,,,,,,,,,,,,,,,,0.9661932528018952
8,,,,,,,,,,,,,,,,,,,,,0.46852779388427734,495707593,10.374484539031982,495756055,10.370070695877075,496658152,10.378621578216553,496298412,10.363284587860107,678513705,15.044106245040894,818171001,20.67759919166565,817913555,20.74192762374878,734118177,16.877959966659546,816720871,20.62452983856201,816893965,20.631561756134033,819010171,20.740474700927734,817001143,20.636563777923584,816183518,20.599799633026123,996702649,41.15461730957031,816717574,20.70246720314026,1005053335,41.29184627532959,994236102,41.17417001724243,836910638,22.292293787002563,1001335693,41.189125299453735,797184360,19.945525884628296,,,,,,,,,,,,,,,,,,,,,0.9701158493757248
9,,,,,,,,,,,,,,,,,,,,,0.4904205799102783,510549779,10.354332447052002,512233369,10.380802154541016,396944052,7.614380836486816,511083042,10.353257417678833,829285536,20.647714853286743,708158832,15.362882614135742,828328812,20.719261646270752,743325001,16.603257656097412,828753494,20.581299781799316,828742385,20.584903955459595,733314163,16.229708433151245,694457877,14.95717191696167,829298231,20.596571445465088,819129983,20.48570156097412,827170245,20.68866753578186,830479503,20.784326314926147,820102209,20.68998646736145,1006409350,41.17743229866028,1008376081,41.181302309036255,823707242,20.673473119735718,,,,,,,,,,,,,,,,,,,,,0.9724498689174652
