,sta0_datasz,sta1_datasz,sta2_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta7_datasz,sta10_datasz,sta8_datasz,sta3_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta8,training_time_sta8,host_consumption_sta0,training_time_sta0,host_consumption_sta10,training_time_sta10,host_consumption_sta7,training_time_sta7,host_consumption_sta1,training_time_sta1,host_consumption_sta3,training_time_sta3,host_consumption_sta6,training_time_sta6,host_consumption_sta2,training_time_sta2,host_consumption_sta5,training_time_sta5,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta0,consumption_sta2,consumption_sta1,consumption_sta9,consumption_sta6,consumption_sta3,consumption_sta5,consumption_sta7,mean_acc,host_consumption_sta9,training_time_sta9
20,,,,,,,,,,,,7.91349396793093e-08,78714947.0,0.7145390510559082,79135112.0,0.6802327632904053,161348525.0,1.4663887023925781,,,158119163.0,1.370917797088623,107171051.0,0.9815959930419922,181633446.0,1.894852638244629,151979591.0,1.32072114944458,166448976.0,1.4954898357391357,164716314.0,1.4516541957855225,8813.84919399319,7668.858527808397,8507.239167436106,6753.950116237038,8526.270934296694,6315.91046673334,8297.902723659816,7608.621950405121,7187.028154246836,7146.624090320645,6502.807565140766,0.925634357062253,174147565.0,1.8183908462524414
21,,,,,,,,,,,,1.2905925842710427e-07,70455569.0,0.654334545135498,80174965.0,0.6929299831390381,158934590.0,1.5010831356048584,,,150552349.0,1.3422539234161377,108901150.0,1.010772705078125,181453820.0,1.9499435424804688,148565171.0,1.3302607536315918,164512824.0,1.5662798881530762,182502218.0,1.9925682544708252,9303.923985178886,8153.799888697895,8937.143638214455,6987.593705785038,8868.306862911028,6628.534096348937,8714.171288046171,8047.7763276355445,7443.882185839315,7535.595791559115,6822.937621015945,0.9290452762083574,173837629.0,1.823484182357788
22,,,,,,,,,,,,1.6109975944417966e-07,68689643.0,0.649411678314209,86274804.0,0.7681922912597656,118641420.0,1.1102712154388428,141964176.0,1.265367031097412,155315764.0,1.4087574481964111,112674821.0,1.049680233001709,158659445.0,1.4612789154052734,169849724.0,1.719895839691162,170344840.0,1.6529500484466553,162462414.0,1.506040334701538,9597.156668590898,8368.904286858071,9352.948675222988,7271.88645290562,9311.96388326058,6953.657487944932,9080.761939638047,8300.277872623992,7750.70772370437,7722.07646932879,6976.702670626132,0.9311789003285494,,
23,,,,,,,,,,,,1.0518729850067671e-07,83573394.0,0.7970669269561768,73202328.0,0.6652600765228271,104053994.0,1.0278387069702148,,,170660513.0,2.124203681945801,143361876.0,1.457179307937622,136972916.0,1.36472749710083,162937632.0,1.8840947151184082,140583685.0,1.4073998928070068,172781601.0,2.150625228881836,10012.046330407105,8726.668445006868,9827.164854764364,7598.018033940275,9783.958855502311,7224.366691191491,9535.54580613125,8703.296160717155,7936.594958525629,8005.202413181194,7363.8356090450225,0.9341891841454939,158693929.0,1.8283920288085938
24,,,,,,,,,,,,7.815849134384555e-08,58091587.0,0.5759978294372559,66260755.0,0.6189758777618408,130214449.0,1.387434482574463,,,155911588.0,2.113023042678833,129775668.0,1.3726956844329834,125454269.0,1.3041701316833496,,,129665684.0,1.3620212078094482,155081085.0,2.060863494873047,10446.094586548454,9088.57096554336,10252.841082356077,7834.278510668834,10244.289958325411,7477.56899294018,9960.187118955782,9062.06553515861,8458.499267196026,8318.264066598203,7626.3306269115465,0.9360809597102079,140601080.0,1.7010509967803955
25,,,,,,,,,,,,1.1636293138170903e-07,69508917.0,0.6483545303344727,88806779.0,0.7710936069488525,112362688.0,1.058861255645752,,,141931461.0,1.3083109855651855,152423804.0,1.5032410621643066,172145250.0,1.9103810787200928,140221077.0,1.2964158058166504,163070932.0,1.7034800052642822,173866620.0,1.966202735900879,10893.643113948983,9471.691659780025,10517.374704013491,7991.351679555988,10554.400765651691,7614.258937931862,10349.357899701627,9340.490595976062,8705.798649923065,8603.068898785024,7870.816363567035,0.938589952208779,169089899.0,1.9046108722686768
26,,,,,,,,,,,,8.491098177064606e-08,66929455.0,0.6710424423217773,77533126.0,0.7315011024475098,142138735.0,1.530642032623291,130247836.0,1.317084550857544,160864639.0,2.045940637588501,95332703.0,0.9664132595062256,160871781.0,1.9488215446472168,152107459.0,1.7184052467346191,150837871.0,1.6666827201843262,141361088.0,1.4829885959625244,11372.895807243722,9686.668664499986,10899.316728778254,8377.900706473774,11022.354733578015,7898.817228493523,10608.442076418089,9711.74533779604,9012.901585693377,8971.353907236138,8072.1493021865135,0.9408811439167369,,
27,,,,,,,,,,,,1.074648945117882e-07,72485654.0,0.650104284286499,80118142.0,0.6798062324523926,106978120.0,0.982487678527832,141275761.0,1.2341203689575195,148454088.0,1.3176703453063965,159490620.0,1.5025238990783691,147565479.0,1.3338992595672607,169826714.0,1.7090198993682861,,,180769618.0,2.017828941345215,11745.21041418972,10155.112350426802,11442.906177737083,8613.618722752592,11386.40076669627,8224.033630644857,11105.486302206536,10034.121253960531,9421.292440460678,9328.935171020268,8445.248643537374,0.9439827095378529,163430917.0,1.6192569732666016
28,,,,,,,,,,,,9.161267185227554e-08,52034168.0,0.7607264518737793,50687980.0,0.6988434791564941,103028911.0,1.5670504570007324,83165192.0,1.1520884037017822,125574995.0,2.089592218399048,103347026.0,1.5522255897521973,125504195.0,2.0695595741271973,117651127.0,1.8490993976593018,114175306.0,1.7722365856170654,128088600.0,2.1674184799194336,12238.491456759853,10482.765903401327,11856.118869537495,8922.310564656515,11917.895235868202,8574.178257305524,11481.54958467916,10374.782758312822,9749.99764097819,9651.985642905722,8827.182643519798,0.9456026716665789,,
29,,,,,,,,,,,,9.955980168798217e-08,68155160.0,0.709975004196167,62901756.0,0.6171574592590332,146994924.0,1.5942986011505127,120102598.0,1.1585102081298828,133853539.0,1.32958984375,144283322.0,1.5341486930847168,164111518.0,2.0300376415252686,152989110.0,1.701002597808838,155589018.0,1.76676344871521,137410171.0,1.3889095783233643,12645.94303813026,10795.977759188934,12133.064419789374,9078.779173341245,12164.42507428572,8720.637686473287,11714.211510097859,10690.328350591804,9947.797147863539,9938.668092569327,9081.701603485759,0.9494229500943964,,
