,sta0_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta7_datasz,sta8_datasz,sta9_datasz,sta10_datasz,round_time,host_consumption_sta5,training_time_sta5,cpu_voltage_sta5,cpus_freqs_sta5,host_consumption_sta1,training_time_sta1,cpu_voltage_sta1,cpus_freqs_sta1,host_consumption_sta0,training_time_sta0,cpu_voltage_sta0,cpus_freqs_sta0,host_consumption_sta4,training_time_sta4,cpu_voltage_sta4,cpus_freqs_sta4,host_consumption_sta2,training_time_sta2,cpu_voltage_sta2,cpus_freqs_sta2,host_consumption_sta7,training_time_sta7,cpu_voltage_sta7,cpus_freqs_sta7,host_consumption_sta3,training_time_sta3,cpu_voltage_sta3,cpus_freqs_sta3,host_consumption_sta6,training_time_sta6,cpu_voltage_sta6,cpus_freqs_sta6,host_consumption_sta10,training_time_sta10,cpu_voltage_sta10,cpus_freqs_sta10,host_consumption_sta8,training_time_sta8,cpu_voltage_sta8,cpus_freqs_sta8,host_consumption_sta9,training_time_sta9,cpu_voltage_sta9,cpus_freqs_sta9,consumption_sta5,consumption_sta0,consumption_sta4,consumption_sta2,consumption_sta1,consumption_sta3,consumption_sta6,consumption_sta7,consumption_sta8,consumption_sta10,consumption_sta9,mean_acc
0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,432851712.0,0.017433881759643555,359509394,16.44947338104248,0.6833333333333332,"[2.094, 2.133]",359614253,16.453930854797363,0.6866666666666666,"[3.361, 3.115]",360482292,16.509021997451782,0.6866666666666666,"[3.319, 1.946]",360699089,16.506648063659668,0.68,"[2.115, 2.134]",427290654,21.75091242790222,0.6866666666666666,"[2.132, 1.219]",427424687,21.761934518814087,0.69,"[2.133, 2.134]",427798038,21.790199041366577,0.6833333333333332,"[2.124, 2.133]",428036441,21.806538343429565,0.68,"[0.899, 0.9]",429089722,21.880537748336792,0.6866666666666666,"[2.134, 1.818]",429522948,21.91208815574646,0.69,"[2.134, 2.134]",429552855,21.914568185806274,0.69,"[2.134, 2.133]",2.604518947176848,3.2827755257793996,2.8246779144353047,2.8975634595794206,2.7741246006079185,3.267505917706466,2.743677904952745,2.3949298524278744,2.649650960291048,2.9837793880730454,2.705609465881395,0.8971861492503773
1,,,,,,,,,,,,0.04704642295837402,338877856,15.524405241012573,0.69,"[0.881, 0.9]",403862491,20.706332206726074,0.6833333333333332,"[0.893, 0.9]",403810673,20.701615810394287,0.68,"[0.897, 0.9]",335833796,15.350980043411255,0.69,"[0.9, 0.9]",336561944,15.388218879699707,0.69,"[0.867, 0.866]",404251163,20.734976053237915,0.69,"[0.885, 0.894]",404126651,20.725955486297607,0.69,"[0.871, 0.9]",404233279,20.734112977981567,0.69,"[0.886, 0.9]",372959434,18.001253843307495,0.6833333333333332,"[0.902, 0.898]",372314111,17.9517560005188,0.69,"[0.9, 0.9]",404056522,20.72314763069153,0.6866666666666666,"[0.9, 0.872]",2.8979198789739593,3.4781342893564036,3.118372975351673,3.273923773105108,3.1994978615765004,3.693125513055906,3.0385342649972267,2.6888223108004112,2.9453305371872514,3.1797578166088414,2.9959961566778315,0.4402852031317624
2,,,,,,,,,,,,0.04517388343811035,404405580,20.702590942382812,0.69,"[0.935, 0.967]",404159915,20.688525676727295,0.69,"[0.977, 1.0]",404179508,20.688387393951416,0.69,"[0.96, 1.0]",319152137,13.872640371322632,0.69,"[0.957, 0.967]",403824039,20.66384768486023,0.69,"[0.969, 1.0]",403804447,20.66320538520813,0.6866666666666666,"[0.936, 0.967]",404159915,20.688313484191895,0.69,"[0.994, 1.0]",403804447,20.662710666656494,0.6866666666666666,"[0.967, 0.967]",404073123,20.683444261550903,0.69,"[0.963, 0.967]",353372630,16.248061656951904,0.6866666666666666,"[0.958, 0.966]",404086246,20.684050798416138,0.69,"[0.952, 0.949]",3.2010503164556257,3.779817129568266,3.4269861328233397,3.5753599416028012,3.5043726511021873,4.000034759676073,3.3455407621105104,2.9895421131334583,3.250491331588496,3.478123393179247,3.301634178553537,0.8108607151291587
3,,,,,,,,,,,,0.0443267822265625,403799260,20.688884735107422,0.69,"[1.035, 1.0]",403380620,20.662086248397827,0.69,"[0.996, 0.986]",403496892,20.668631076812744,0.69,"[1.0, 0.992]",403345769,20.660250663757324,0.69,"[0.992, 0.993]",322272185,14.07595944404602,0.69,"[0.98, 1.0]",319372046,13.909583330154419,0.69,"[0.96, 1.0]",403783512,20.687982082366943,0.69,"[0.969, 1.0]",403409734,20.66412329673767,0.69,"[0.959, 1.0]",403903934,20.69521450996399,0.69,"[0.99, 1.0]",354243173,16.35547637939453,0.69,"[1.0, 1.0]",403921817,20.69724941253662,0.69,"[0.996, 1.0]",3.538295658792459,4.107773486794932,3.7556725427598394,3.9031315513984675,3.8334712140198537,4.330716943077239,3.6710533527005103,3.3144835087437916,3.5821843189321627,3.8055986073607473,3.62919448785137,0.8827985687689348
4,,,,,,,,,,,,0.0422060489654541,406306821,20.67748999595642,0.69,"[1.081, 1.1]",308599796,12.785377502441406,0.69,"[1.049, 1.067]",308700382,12.790473699569702,0.69,"[1.033, 1.066]",405934935,20.649032592773438,0.69,"[1.1, 1.1]",308201542,12.765087127685547,0.69,"[1.032, 1.067]",405975950,20.65177583694458,0.69,"[1.1, 1.1]",308577945,12.783589363098145,0.69,"[0.996, 1.067]",406323850,20.678480863571167,0.69,"[1.086, 1.1]",339609726,14.889069557189941,0.69,"[1.023, 1.033]",406319577,20.679239749908447,0.6866666666666666,"[1.067, 1.059]",339461411,14.877795934677124,0.69,"[1.033, 1.033]",3.8801313095809586,4.445292406480286,4.09744854588884,4.2412618239793005,4.171202416502181,4.66638069188224,4.011271735607844,3.652969084869024,3.9231281318043316,4.256117537204002,3.9707924216274604,0.9026610634543679
5,,,,,,,,,,,,0.03996396064758301,405935850,20.64693593978882,0.69,"[1.1, 1.1]",303616166,12.542465448379517,0.69,"[1.077, 1.097]",307828009,12.7522554397583,0.69,"[1.025, 1.1]",309123110,12.804569959640503,0.69,"[1.092, 1.1]",405997313,20.65144944190979,0.69,"[1.1, 1.1]",305456066,12.623159885406494,0.69,"[1.094, 1.1]",308336796,12.763794422149658,0.69,"[1.095, 1.1]",307670965,12.730087041854858,0.69,"[1.096, 1.061]",339098741,14.876700639724731,0.69,"[1.1, 1.1]",339259568,14.889267921447754,0.69,"[1.075, 1.098]",339246202,14.889181852340698,0.69,"[1.1, 1.037]",4.242851491025458,4.91755119350412,4.461674494446006,4.604947073965967,4.530957646756015,5.025943140605739,4.372252976790677,4.017118285665357,4.285676906845165,4.621000605064668,4.33213915904946,0.9164756753227927
6,,,,,,,,,,,,0.037621259689331055,296208287,11.714629888534546,0.69,"[1.155, 1.163]",297074313,11.750454187393188,0.69,"[1.133, 1.133]",297569123,11.772655725479126,0.69,"[1.133, 1.133]",299111905,11.845420122146606,0.69,"[1.129, 1.163]",294738015,11.654364109039307,0.69,"[1.161, 1.167]",297711091,11.778419494628906,0.69,"[1.133, 1.133]",294126078,11.628338813781738,0.69,"[1.153, 1.167]",296448765,11.72452449798584,0.69,"[1.167, 1.155]",327008135,13.717764854431152,0.69,"[1.118, 1.133]",327617203,13.763191223144531,0.69,"[1.167, 1.166]",327410478,13.746642827987671,0.69,"[1.165, 1.144]",4.489774429802625,5.164480765941287,4.707169832737506,4.851878802342633,4.899271201324681,5.2715165533900725,4.614413021395177,4.263741548852024,4.529866132763164,4.8662324212126675,4.572207205265626,0.9286987564780496
7,,,,,,,,,,,,0.03515744209289551,296561557,11.724272966384888,0.69,"[1.178, 1.196]",298403166,11.803514957427979,0.69,"[1.191, 1.2]",299616359,11.863082647323608,0.69,"[1.158, 1.2]",293508281,11.60097336769104,0.69,"[1.171, 1.2]",296587497,11.725639581680298,0.69,"[1.16, 1.2]",408835440,20.674004554748535,0.69,"[1.195, 1.2]",296850558,11.73636269569397,0.69,"[1.199, 1.2]",297743500,11.772286176681519,0.69,"[1.196, 1.189]",325922139,13.640196800231934,0.69,"[1.198, 1.192]",408757437,20.669780492782593,0.69,"[1.199, 1.172]",328061110,13.791566610336304,0.69,"[1.199, 1.177]",4.880415409784625,5.554902794245082,5.226460996062845,5.371966103043358,5.293866685376614,5.795639573452667,5.006405314772843,4.65810432535019,4.9240255323018305,5.259923492651688,4.962558625988627,0.936019854112105
8,,,,,,,,,,,,0.037503957748413086,408086480,20.666943788528442,0.6933333333333334,"[1.252, 1.168]",408115959,20.669403314590454,0.6933333333333334,"[1.286, 1.199]",407223689,20.593739986419678,0.6933333333333334,"[1.276, 1.154]",293974956,11.56433892250061,0.69,"[1.224, 1.2]",292507124,11.499281644821167,0.69,"[1.233, 1.2]",293623822,11.547190189361572,0.6866666666666666,"[1.249, 1.194]",295455055,11.63718843460083,0.69,"[1.217, 1.215]",293883586,11.558246612548828,0.69,"[1.224, 1.2]",327104387,13.76016116142273,0.6866666666666666,"[1.2, 1.034]",327955460,13.818662881851196,0.6866666666666666,"[1.198, 1.169]",327782975,13.807456731796265,0.6866666666666666,"[1.199, 1.2]",5.41566348291693,5.950051032940916,5.6283597208820115,5.77588190311636,5.692571818857114,6.198899451596501,5.544149161550932,5.05776862816896,5.3157577630183885,5.636104750536695,5.359275379115845,0.9432773102413524
9,,,,,,,,,,,,0.034302711486816406,272301244,10.070680618286133,0.6999999999999998,"[1.288, 1.263]",276899682,10.255109071731567,0.6999999999999998,"[1.362, 1.331]",275642727,10.200003385543823,0.6999999999999998,"[1.367, 1.334]",271162330,10.028367042541504,0.6999999999999998,"[1.317, 1.266]",276304102,10.229316473007202,0.6999999999999998,"[1.333, 1.257]",274086639,10.137892961502075,0.6999999999999998,"[1.276, 1.266]",274960355,10.171924829483032,0.6999999999999998,"[1.333, 1.254]",275777553,10.206514835357666,0.6999999999999998,"[1.333, 1.265]",302699299,11.888014316558838,0.6999999999999998,"[1.333, 1.332]",303219621,11.923913717269897,0.6999999999999998,"[1.333, 1.336]",302086140,11.850085973739624,0.6999999999999998,"[1.332, 1.329]",5.695527057667696,6.230260904510093,5.913855475646011,6.062758166567734,5.978171603242101,6.485649309004443,5.8295320720768,5.475015677979041,5.741461090593872,5.905261247075394,5.785589544086158,0.9486248980868947
