,T,freq_sta0,tgt_acc_sta0,n_epochssta0,time_sta0,freq_sta2,tgt_acc_sta2,n_epochssta2,time_sta2,freq_sta3,tgt_acc_sta3,n_epochssta3,time_sta3,round_time,consumption_sta1,consumption_sta0,consumption_sta4,consumption_sta5,consumption_sta3,consumption_sta2,mean_acc,freq_sta1,tgt_acc_sta1,n_epochssta1,time_sta1,freq_sta5,tgt_acc_sta5,n_epochssta5,time_sta5,freq_sta4,tgt_acc_sta4,n_epochssta4,time_sta4
0,6.81347426341842,1.3869153320740164,0.8554670909696882,3.0,8.627935409545898,1.3609640408093528,0.7465882494056073,2.0,8.392858505249023,1.3037313792463006,0.8721884538733633,3.0,11.34988784790039,11.34988784790039,0.026708497247972307,0.09348389468586682,0.0,0.0,0.13352195546855006,0.05340716147091096,0.5124350022524595,,,,,,,,,,,,
1,12.122418403827986,1.3795079768039622,0.7480782702686417,2.0,6.715928554534912,,,,,1.3110352503151503,0.7426967821995003,2.0,8.924642324447632,8.924642324447632,0.026708497247972307,0.14690871777028336,0.0,0.0,0.16022589703437795,0.05340716147091096,0.4744155978163083,,,,,,,,,,,,
2,9.03135843639706,,,,,1.3173750725544375,0.7495500436067641,2.0,8.233689308166504,1.3201955521070976,0.8702700000189106,3.0,10.13166618347168,11.5993492603302,0.1068246280665055,0.17360828486393343,0.02670446453143338,0.0,0.24034987233699434,0.10682010417558285,0.6125461931029955,1.309637876338138,0.8441274155641094,3.0,11.5993492603302,,,,,,,,
3,58.40544228049178,1.3567077090918562,0.9328238521940219,4.0,10.925760984420776,1.3177896477937336,0.6873628459642148,2.0,7.073645830154419,1.3355550298397392,0.9215402292465131,4.0,8.653343200683594,10.925760984420776,0.13352898291822202,0.25372777760421694,0.02670446453143338,0.0,0.320462088066511,0.1602324825860607,0.597928449511528,,,,,,,,,,,,
4,33.016680997882794,1.3058796697323671,0.43202219134190795,1.0,6.77119517326355,1.496309658650214,0.8513051222614152,3.0,6.666205167770386,,,,,7.394511461257935,0.13352898291822202,0.2804315029897334,0.02670446453143338,0.028612664294194623,0.3471660646026833,0.21364401217090567,0.6818413672347864,,,,,1.319921003252321,0.8368398377884612,3.0,7.394511461257935,,,,
5,114.82808068594244,1.3206426350389064,0.9347603744605874,5.0,7.968224763870239,1.307537046132308,0.9669701383279438,5.0,20.737526893615723,,,,,20.737526893615723,0.13352898291822202,0.3414753849589499,0.08774783148284993,0.028612664294194623,0.3815139257890885,0.43492345252693376,0.6969597513477007,,,,,,,,,1.700913568282961,0.8622472292608595,3.0,8.349919319152832
6,54.44867329480356,,,,,1.3062004279084822,0.8054248422921894,3.0,7.297602415084839,1.3078082977151988,0.9507434171415917,5.0,10.053919553756714,10.053919553756714,0.22128405167281118,0.3414753849589499,0.08774783148284993,0.028612664294194623,0.43492294863606107,0.46162771995278906,0.676759605606397,1.3122344692651107,0.8553516504212051,3.0,7.319793939590454,,,,,,,,
7,42.658678915970896,1.5463202518264136,0.8669902186719427,4.0,6.421677589416504,1.3594672009938018,0.9220946774771769,5.0,6.965276718139648,,,,,6.965276718139648,0.25181137093743944,0.3987034285177157,0.11826731421119963,0.08583533195728332,0.46544523535021165,0.5493708320287,0.7443644354740778,,,,,1.5980652432362368,0.6923014444622697,2.0,4.67068886756897,,,,
8,15.149107061019595,,,,,1.386453509065144,0.9008176739282302,4.0,7.386260032653809,,,,,7.934412479400635,0.3109457306290513,0.4273164329779878,0.11826731421119963,0.08583533195728332,0.46544523535021165,0.5760774106764118,0.7810673117637634,1.3125306639037952,0.7159383230096477,2.0,7.934412479400635,1.429063333267457,0.7026627840610963,2.0,6.387938499450684,,,,
9,28.809278364505182,,,,,1.3373303977046551,0.8492163795559972,3.0,8.64580488204956,,,,,8.64580488204956,0.33955158842256816,0.4273164329779878,0.11826731421119963,0.12019189916989514,0.46544523535021165,0.6638230962517612,0.768775870402654,1.3100636834535622,0.8492894482413065,3.0,7.337449550628662,1.7347052079030294,0.7462183006267602,2.0,6.611354112625122,,,,
10,18.206375561029276,,,,,2.0177453580638405,0.8541987352970681,3.0,6.938139915466309,,,,,6.938139915466309,0.40249050540942344,0.4273164329779878,0.11826731421119963,0.12019189916989514,0.46544523535021165,0.7191389359433292,0.7656645774841309,1.3024653092702845,0.8551504606112311,3.0,6.285617828369141,1.4876978864915873,0.8586117262729913,3.0,5.727978944778442,,,,
11,15.831189432175231,,,,,1.410247056026512,0.8558752835875282,3.0,8.478315830230713,,,,,8.478315830230713,0.4311026848874797,0.4540201837964827,0.11826731421119963,0.12019189916989514,0.46544523535021165,0.7458450138792899,0.7630791515111923,1.3185595930243519,0.8621839341760087,3.0,7.087215900421143,1.3000273612408462,0.8667441601989858,3.0,6.404141426086426,,,,
12,51.17948423785669,1.3664066892367552,0.9309730450520989,5.0,6.84619402885437,1.3289074136604495,0.9671432783822842,5.0,11.976042747497559,,,,,11.976042747497559,0.45971644438927983,0.480725336607878,0.17359212379611666,0.12019189916989514,0.46544523535021165,0.8259576333573283,0.8205875058968862,,,,,,,,,1.4956237148308762,0.9083304878941566,4.0,8.208042621612549
13,42.783478831453245,1.394393124415574,0.8478528389062733,3.0,5.455301284790039,,,,,1.54960427079067,0.9662570426182858,5.0,7.395125389099121,7.963955640792847,0.45971644438927983,0.543698837675829,0.17359212379611666,0.15071313995283386,0.5570047199291079,0.860229076393317,0.7925099184115728,,,,,1.7797817145545476,0.9493403525957637,5.0,7.963955640792847,,,,
14,31.07803824465826,1.317783235910836,0.7493452315944917,2.0,5.798372030258179,1.4313872394633829,0.7819173629318525,3.0,7.188329696655273,,,,,16.940048217773438,0.45971644438927983,0.6104661442476694,0.3643409767498733,0.15071313995283386,0.5570047199291079,0.919358559311439,0.8066819409529368,,,,,,,,,1.6242600342825482,0.9836391833501925,7.0,16.940048217773438
