,round_time,host_consumption_sta1,training_time_sta1,host_consumption_sta19,training_time_sta19,host_consumption_sta13,training_time_sta13,host_consumption_sta12,training_time_sta12,host_consumption_sta11,training_time_sta11,host_consumption_sta5,training_time_sta5,host_consumption_sta10,training_time_sta10,host_consumption_sta2,training_time_sta2,host_consumption_sta3,training_time_sta3,host_consumption_sta15,training_time_sta15,host_consumption_sta4,training_time_sta4,host_consumption_sta14,training_time_sta14,host_consumption_sta16,training_time_sta16,host_consumption_sta9,training_time_sta9,host_consumption_sta0,training_time_sta0,host_consumption_sta17,training_time_sta17,host_consumption_sta7,training_time_sta7,host_consumption_sta8,training_time_sta8,host_consumption_sta6,training_time_sta6,host_consumption_sta18,training_time_sta18,consumption_sta16,consumption_sta19,consumption_sta15,consumption_sta18,consumption_sta7,consumption_sta2,consumption_sta17,consumption_sta13,consumption_sta12,consumption_sta14,consumption_sta4,consumption_sta10,consumption_sta1,consumption_sta9,consumption_sta0,consumption_sta11,consumption_sta5,consumption_sta3,consumption_sta6,consumption_sta8,mean_acc
0,0.3327162265777588,821598971,21.67827272415161,821237216,21.789361715316772,824707118,21.833327770233154,824829004,21.81767177581787,821797152,21.685062408447266,815811510,21.633712768554688,821797152,21.685630083084106,817643659,21.64808702468872,817169112,21.646137475967407,824130398,21.8338520526886,816542771,21.641622066497803,824307155,21.8261878490448,822986235,21.802315950393677,816167528,21.73876404762268,822640655,21.69219422340393,822697906,21.81163239479065,814903126,21.622193574905396,816860519,21.73708939552307,815915514,21.644452333450317,1190212590,42.29192638397217,2.8208994296291108,2.7803718189945505,2.8110793738248825,2.7537796728512283,2.824995367782073,2.7393047701326383,2.8159624197219166,2.812838458449373,2.748133095580523,2.7365483948670395,2.9415643122449837,2.713609595839145,2.9010603669962443,2.8543268713497394,2.9542855046452,2.802549814335639,2.862474359161634,2.8346440959210617,2.845925238149156,2.7446149994513567,0.8956232488155365
1,0.38568973541259766,778010642,20.64067244529724,776293423,20.647170066833496,776925318,20.617510318756104,777740074,20.647615671157837,777766380,20.637416124343872,772577795,20.607551336288452,777844505,20.635414361953735,774916718,20.60993719100952,774812103,20.620407581329346,739140563,18.606924533843994,557398598,12.737941980361938,776576992,20.616844177246094,777101709,20.64911460876465,772156227,20.662620067596436,777722924,20.628469705581665,776289395,20.62570810317993,556556986,12.728930234909058,732965591,18.624967336654663,772296363,20.63208293914795,776474758,20.645296096801758,5.143521472823495,4.971965923335035,5.031900585717502,5.0059452352404605,5.187999616508377,5.058647019430949,5.035670137697955,5.107554704048745,5.118213485415007,5.046950227636595,5.229912195843439,5.011826938801161,5.232527309992218,5.0854548451736346,5.262101771617471,5.152287118697645,5.273535565757313,5.220141324239112,5.136012155648245,5.067950707897796,0.11740196235477925
2,0.4004206657409668,775381988,20.590264797210693,774332613,20.626365900039673,711318614,17.231093883514404,775608000,20.614662885665894,775364714,20.60153079032898,534194494,11.730655908584595,711362070,17.214020490646362,773101292,20.588143348693848,773310398,20.60516357421875,711055919,17.232922315597534,773108861,20.61184048652649,775714445,20.64237070083618,711674448,17.25983953475952,707322469,17.230814456939697,775558012,20.591115951538086,774801972,20.62961983680725,771798867,20.60591769218445,771705361,20.623637676239014,538090541,11.843380689620972,715520019,17.41485619544983,7.783576245541373,7.648520096554336,7.669618077314968,7.549662649203767,7.818196716458335,7.778875938768793,7.592905475008514,7.684616244476598,7.687964702643991,7.553301885785211,7.882925283740285,7.637196107706494,7.89086182725537,7.709916910366609,7.900195000491259,7.701211043117168,7.883554144317505,7.800116064442232,7.821875301035525,7.687184476109966,0.28690476566553114
3,0.42018771171569824,778555013,20.584664821624756,776717067,20.633786916732788,777970115,20.61474895477295,716225156,17.269972324371338,778470969,20.610249519348145,509642800,10.939969301223755,778698263,20.602381944656372,775457427,20.59236764907837,510748753,10.963781356811523,715232666,17.251959800720215,775018341,20.60559844970703,777569054,20.612860918045044,716244993,17.29548144340515,774247042,20.659650564193726,507289290,10.963276863098145,777321497,20.6326584815979,773689303,20.59230375289917,773736544,20.619776964187622,510813146,10.967553853988647,719385487,17.426854372024536,10.495323424156876,10.423452202171621,10.403416812812099,10.380315816557987,10.57751991851256,10.55900545460493,10.36311077269037,10.449555159293432,10.548764610183374,10.399051258072156,10.633142395669385,10.446052205323419,10.576384041985975,10.51390419660625,10.808262238701579,10.434796667745692,10.692538331947887,10.593202758921148,10.56633157009345,10.570393834983825,0.6743347257375717
4,0.3755772113800049,499867251,10.36086106300354,765654900,20.613203525543213,767015615,20.616385459899902,767050404,20.611000776290894,767048024,20.596664667129517,502717463,10.367676496505737,767296681,20.599915266036987,501500547,10.34758973121643,502082577,10.357396841049194,766251578,20.60162854194641,503991263,10.394236326217651,766447928,20.60161304473877,670219537,15.178024053573608,664831367,15.15173864364624,498143805,10.345808029174805,766008842,20.6130313873291,762584413,20.596975564956665,762479432,20.6118426322937,763244017,20.603187084197998,765715020,20.607427835464478,13.362609173390217,13.335567874501105,13.352069079783433,13.222409792785236,13.601039518751975,13.569698782917321,13.330677352898144,13.34970060193666,13.579315772289606,13.235764585833895,13.619610181592675,13.38119866458229,13.501315350489083,13.384695158575951,13.728828629878754,13.358515961334565,13.542883060235052,13.479902671598808,13.478411512268272,13.50530806572261,0.837044820189476
5,0.4083223342895508,491454858,9.868868589401245,773563877,20.592549085617065,775151519,20.597517728805542,660234027,14.37562346458435,775378142,20.58581018447876,493383259,9.862029075622559,775659574,20.583088636398315,513508878,10.353639841079712,494065141,9.874516010284424,659627645,14.358712196350098,513536039,10.357157230377197,659806538,14.365172863006592,661274369,14.41782283782959,655685577,14.381570100784302,490950892,9.87776803970337,774589143,20.609697341918945,494266374,9.881328582763672,770194378,20.607532024383545,513344511,10.352139234542847,774335237,20.612281560897827,16.331707089085604,16.30042742100973,16.244058873808022,16.122233716492087,16.612432610014938,16.58597427312595,16.256286699820127,16.329878607402122,16.551485409921177,16.340962675843663,16.55213091002411,16.351805522028357,16.40305799367412,16.295651686383305,16.740988342622188,16.317565224852775,16.707290092143765,16.534935972586062,16.48830529928958,16.549230967188514,0.8845938324928284
6,0.4927499294281006,520363414,10.330851554870605,778217734,20.604979991912842,651294109,13.703941822052002,651299968,13.707737684249878,780570878,20.58330988883972,521511178,10.370635509490967,649792648,13.67753267288208,520611033,10.341511249542236,520211253,10.334195375442505,650644087,13.687034606933594,520592234,10.342046022415161,652248941,13.731106281280518,652590920,13.748801231384277,771727883,20.61948585510254,519396559,10.320136070251465,778898763,20.598177433013916,520140331,10.347502946853638,646177667,13.715998649597168,520953622,10.359812021255493,778721883,20.61117672920227,19.4920495067326,19.383452165144647,19.381686838313666,19.272075822478246,19.617319554530326,19.74189459375473,19.37151901197131,19.454833390611363,19.64010671578646,19.41607637779241,19.72658902931762,19.59177535516161,19.510929431403973,19.324005879517962,19.918089307547618,19.46383626576487,19.82838112280198,19.67280987716594,19.618671390419035,19.697933421440442,0.9035013943910599
7,0.4002988338470459,530053941,10.323476076126099,779890155,20.608126878738403,638451429,13.099571943283081,638472304,13.09980583190918,781699536,20.577289581298828,478433529,8.989789247512817,781840100,20.574835300445557,530936324,10.34572696685791,531078108,10.349445581436157,638137954,13.093074083328247,531018477,10.350396871566772,781106521,20.58181619644165,780357621,20.591073036193848,633245266,13.081687211990356,528889211,10.314832210540771,780328752,20.59860634803772,530703598,10.34793210029602,776498439,20.61774182319641,531077132,10.353605031967163,779750445,20.591134548187256,22.70139226451456,22.55070892565346,22.70709863312647,22.498958821237565,22.920068518788405,22.97443910689052,22.626932699768755,22.647337727258627,22.987184328686066,22.621554999939136,22.97338620863305,22.738220503881312,22.814668898877233,22.645408737626102,23.248812350587805,22.673670232900516,23.097019033919306,22.961032006154376,22.739708668478723,22.967161333134513,0.916596645116806
8,0.38289380073547363,528426015,10.328954219818115,769907453,20.59601402282715,771148661,20.583301544189453,637051714,13.142898797988892,771889015,20.585267543792725,528363027,10.34841537475586,771945412,20.579511880874634,528486623,10.332855939865112,465568937,8.657004356384277,770820414,20.589467763900757,528625661,10.34951376914978,771026042,20.586760759353638,770900309,20.602205753326416,766608816,20.62028670310974,527215386,10.311172723770142,770909525,20.613590955734253,527972891,10.345555305480957,766755667,20.605135440826416,527877067,10.341390371322632,770259259,20.60299015045166,26.1888163544148,26.118431675674618,25.95409220748587,25.97433776543638,26.321334963014426,26.439915929424068,25.99104940635596,26.067676396490555,26.252350326782754,25.917152892767824,26.388982312610253,26.110224571373266,26.30224506049939,26.128608959905602,26.729235840092553,25.99140078678742,26.547531667749535,26.336256297150204,26.17859189836834,26.41011591384582,0.9262955129146576
9,0.4142909049987793,548181336,10.323455572128296,623843069,12.156197309494019,782851207,20.59128713607788,625834030,12.182940483093262,782865427,20.58958673477173,548651976,10.34134316444397,782538280,20.56957983970642,471024917,8.381367921829224,549961239,10.365689754486084,782103833,20.58404850959778,549121092,10.345999240875244,624746814,12.155678510665894,781994641,20.594054460525513,775811003,20.610942840576172,546964359,10.3058443069458,781941662,20.60208487510681,549271116,10.35518479347229,776786341,20.602758169174194,548923827,10.346059560775757,625873275,12.22511625289917,29.577578981901667,29.60510242646702,29.583220949445174,29.550076915343727,29.907803124277038,30.06686729534204,29.54806951107201,29.557783443007782,29.761552441888607,29.476760602688053,29.832143677736944,29.60792845789011,29.864468361436725,29.682197219667913,30.150783244974136,29.53593132517967,30.127030245722622,29.895867365813064,29.68209665290512,29.883118613602264,0.9344187647104263
