,sta0_datasz,sta10_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta8_datasz,sta6_datasz,sta7_datasz,sta9_datasz,round_time,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta9,training_time_sta9,host_consumption_sta7,training_time_sta7,host_consumption_sta6,training_time_sta6,host_consumption_sta3,training_time_sta3,host_consumption_sta5,training_time_sta5,host_consumption_sta2,training_time_sta2,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta4,consumption_sta1,consumption_sta0,consumption_sta7,consumption_sta5,consumption_sta6,consumption_sta3,consumption_sta2,mean_acc
0,747088320.0,748350720.0,684321792.0,1128383616.0,1047438528.0,436285440.0,1135301568.0,352361088.0,995528640.0,1026684672.0,1102428672.0,0.1964402198791504,216329219,5.819084882736206,333955505,9.375650644302368,393987151,11.347355604171753,482281297,14.449373722076416,518785965,15.839095115661621,530788558,16.401078701019287,599299247,19.6932430267334,603994182,19.9253888130188,632551725,21.653753995895386,638827710,22.131306648254395,648147206,22.857830047607422,,,,,,,,,,,,0.9132467291571877
1,,,,,,,,,,,,0.25996923446655273,205222619,5.323138475418091,309798950,8.388435125350952,386092457,10.824397325515747,450772039,13.097383737564087,492986775,14.724992752075195,519561536,15.909609079360962,589986710,19.150191068649292,593055794,19.289462566375732,612587726,20.3731632232666,800160916,41.21810698509216,622342950,20.98937702178955,,,,,,,,,,,,0.8041361461986195
2,,,,,,,,,,,,0.23543572425842285,201680636,5.286865711212158,305899608,8.41142988204956,380164310,10.886909008026123,444732626,13.168479204177856,482650742,14.630259037017822,511883516,15.865415573120117,582734409,19.232694387435913,582920932,19.23352313041687,600895557,20.31917977333069,614736830,21.42585253715515,798329621,41.18313717842102,,,,,,,,,,,,0.9055355516347018
3,,,,,,,,,,,,0.23169755935668945,197021163,4.967826843261719,307949712,8.180368423461914,371410488,10.175543546676636,442639248,12.658445119857788,481126027,14.117477655410767,497321542,14.81135082244873,582051184,18.916507959365845,579628155,18.76865792274475,595782716,19.657811164855957,614541029,21.34592032432556,595939209,19.654817581176758,,,,,,,,,,,,0.9276404489170421
4,,,,,,,,,,,,0.2492215633392334,199900978,4.989471912384033,298840116,7.7745137214660645,373667012,10.16184115409851,614210708,20.60754704475403,476878418,13.800037384033203,503460747,14.891619443893433,586245874,18.72749948501587,580332133,18.41507077217102,593155281,19.042203903198242,613205095,20.608834981918335,602702986,19.665446519851685,,,,,,,,,,,,0.9442788145758889
5,,,,,,,,,,,,0.24324417114257812,202899810,5.014148235321045,298602446,7.692203760147095,377001964,10.13381814956665,450913091,12.716984510421753,479583916,13.796122550964355,505650561,14.82089877128601,590974562,18.8161940574646,583784028,18.44750165939331,596474852,19.080503225326538,613975235,20.6118643283844,601672532,19.42402744293213,,,,,,,,,,,,0.9554267200556669
6,,,,,,,,,,,,0.2603757381439209,206193991,5.040428638458252,300216761,7.714524507522583,378287545,10.1661696434021,454900447,12.742347717285156,483320601,13.819456815719604,508168316,14.8466055393219,594269902,18.952818632125854,578263718,18.09666109085083,596972654,19.048900604248047,616080515,20.601562976837158,603215679,19.442403078079224,,,,,,,,,,,,0.962236919186332
7,,,,,,,,,,,,0.24497389793395996,207829363,5.009163856506348,306479012,7.7141993045806885,389002728,10.263246297836304,440596162,11.973867416381836,471778700,13.114997863769531,515213952,14.87129807472229,594400700,18.743468761444092,586111109,18.139130353927612,586333704,18.1234712600708,615887706,20.58906054496765,575287773,17.541998624801636,,,,,,,,,,,,0.963824754411524
8,,,,,,,,,,,,0.2608931064605713,211189340,5.026600360870361,277610312,6.883591413497925,387080002,10.219281196594238,441577482,12.031020879745483,469195148,13.020480871200562,515350914,14.837743759155273,586739831,18.26731514930725,580096416,17.827966690063477,584253631,18.016597747802734,610276697,20.255286693572998,574785150,17.530163288116455,,,,,,,,,,,,0.9706131274049933
9,,,,,,,,,,,,0.22923898696899414,210984873,4.906112432479858,278647785,6.687236785888672,385406240,9.865209341049194,435100448,11.466829061508179,462353858,12.457603931427002,511351779,14.415633916854858,571266054,17.256215572357178,563443687,16.761285543441772,568681832,17.025500297546387,593903326,19.164373636245728,561924220,16.66330313682556,,,,,,,,,,,,0.9729381582953713
