[2026-07-10 12:31:45] Node: sta0 | alpha: 5.128e-09 | cpu_voltage: 0.69 | freq: [3130155.6666666665, 2898499.6666666665]
[2026-07-10 12:31:45] Node: sta1 | alpha: 5.06e-09 | cpu_voltage: 0.69 | freq: [1777059.3333333333, 1888629.6666666667]
[2026-07-10 12:31:45] Node: sta2 | alpha: 5.08e-09 | cpu_voltage: 0.69 | freq: [3526662.6666666665, 3338549.0]
[2026-07-10 12:31:46] Node: sta3 | alpha: 5.185e-09 | cpu_voltage: 0.6966666666666667 | freq: [1946262.6666666667, 3003370.6666666665]
[2026-07-10 12:31:46] Node: sta4 | alpha: 5.133e-09 | cpu_voltage: 0.6966666666666667 | freq: [4233624.0, 2301759.6666666665]
[2026-07-10 12:31:46] Node: sta5 | alpha: 5.119e-09 | cpu_voltage: 0.6966666666666667 | freq: [2397608.3333333335, 2492436.3333333335]
[2026-07-10 12:31:47] Node: sta6 | alpha: 5.095e-09 | cpu_voltage: 0.69 | freq: [2700000.0, 2692749.0]
[2026-07-10 12:31:47] Node: sta7 | alpha: 5.056e-09 | cpu_voltage: 0.6966666666666667 | freq: [1813247.3333333333, 2368362.6666666665]
[2026-07-10 12:31:47] Node: sta8 | alpha: 4.879e-09 | cpu_voltage: 0.7033333333333333 | freq: [2918485.6666666665, 2689343.6666666665]
[2026-07-10 12:31:48] Node: sta9 | alpha: 4.795e-09 | cpu_voltage: 0.71 | freq: [3258507.6666666665, 3217609.3333333335]
[2026-07-10 12:31:48] Node: sta10 | alpha: 4.912e-09 | cpu_voltage: 0.71 | freq: [3403293.3333333335, 3233405.0]
[2026-07-10 12:31:49] Node: sta0 | alpha: 5.128e-09 | cpu_voltage: 0.71 | freq: [3103815.0, 2856104.3333333335]
[2026-07-10 12:31:49] Node: sta1 | alpha: 5.06e-09 | cpu_voltage: 0.71 | freq: [1745947.3333333333, 2042198.0]
[2026-07-10 12:31:49] Node: sta2 | alpha: 5.08e-09 | cpu_voltage: 0.71 | freq: [3481470.6666666665, 3350056.3333333335]
[2026-07-10 12:31:50] Node: sta3 | alpha: 5.185e-09 | cpu_voltage: 0.8833333333333333 | freq: [3333325.3333333335, 3035971.3333333335]
[2026-07-10 12:31:50] Node: sta4 | alpha: 5.133e-09 | cpu_voltage: 1.0566666666666666 | freq: [4250586.333333333, 2818793.6666666665]
[2026-07-10 12:31:50] Node: sta5 | alpha: 5.119e-09 | cpu_voltage: 1.0466666666666666 | freq: [2394389.0, 2392469.6666666665]
[2026-07-10 12:31:51] Node: sta6 | alpha: 5.095e-09 | cpu_voltage: 0.8633333333333333 | freq: [2247650.0, 2562926.6666666665]
[2026-07-10 12:31:51] Node: sta7 | alpha: 5.056e-09 | cpu_voltage: 0.68 | freq: [1813239.3333333333, 2055376.0]
[2026-07-10 12:31:51] Node: sta8 | alpha: 4.879e-09 | cpu_voltage: 0.6833333333333332 | freq: [3012378.3333333335, 2669176.6666666665]
[2026-07-10 12:31:52] Node: sta9 | alpha: 4.795e-09 | cpu_voltage: 0.6833333333333332 | freq: [3391347.6666666665, 3009055.6666666665]
[2026-07-10 12:31:52] Node: sta10 | alpha: 4.912e-09 | cpu_voltage: 0.6866666666666666 | freq: [3821145.3333333335, 2966362.6666666665]
[2026-07-10 12:31:52] Node: sta0 | alpha: 5.128e-09 | cpu_voltage: 0.6933333333333334 | freq: [1967199.0, 2276296.6666666665]
[2026-07-10 12:31:53] Node: sta1 | alpha: 5.06e-09 | cpu_voltage: 0.6933333333333334 | freq: [1745959.3333333333, 2101699.6666666665]
[2026-07-10 12:31:53] Node: sta2 | alpha: 5.08e-09 | cpu_voltage: 0.7000000000000001 | freq: [3495444.6666666665, 3125721.0]
[2026-07-10 12:31:53] Node: sta3 | alpha: 5.185e-09 | cpu_voltage: 0.7000000000000001 | freq: [3333346.6666666665, 3004737.0]
[2026-07-10 12:31:54] Node: sta4 | alpha: 5.133e-09 | cpu_voltage: 0.71 | freq: [4226082.333333333, 3151992.3333333335]
[2026-07-10 12:31:54] Node: sta5 | alpha: 5.119e-09 | cpu_voltage: 0.71 | freq: [2394378.3333333335, 2402839.6666666665]
[2026-07-10 12:31:54] Node: sta6 | alpha: 5.095e-09 | cpu_voltage: 0.71 | freq: [2239755.0, 2718366.3333333335]
[2026-07-10 12:31:55] Node: sta7 | alpha: 5.056e-09 | cpu_voltage: 0.71 | freq: [1813190.0, 2063495.6666666667]
[2026-07-10 12:31:55] Node: sta8 | alpha: 4.879e-09 | cpu_voltage: 0.71 | freq: [2977368.6666666665, 2785603.0]
[2026-07-10 12:31:55] Node: sta9 | alpha: 4.795e-09 | cpu_voltage: 0.71 | freq: [3394736.3333333335, 2961947.6666666665]
[2026-07-10 12:31:56] Node: sta10 | alpha: 4.912e-09 | cpu_voltage: 0.71 | freq: [3801119.0, 2817698.0]
[2026-07-10 12:31:56] Node: sta0 | alpha: 5.128e-09 | cpu_voltage: 0.71 | freq: [1973659.3333333333, 2152363.0]
