,sta0_datasz,sta2_datasz,sta1_datasz,sta4_datasz,sta3_datasz,sta5_datasz,sta10_datasz,sta8_datasz,sta6_datasz,sta7_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta0,training_time_sta0,host_consumption_sta8,training_time_sta8,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta1,training_time_sta1,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta1,consumption_sta3,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta7,consumption_sta5,mean_acc,host_consumption_sta6,training_time_sta6,host_consumption_sta7,training_time_sta7,host_consumption_sta5,training_time_sta5,host_consumption_sta10,training_time_sta10,host_consumption_sta9,training_time_sta9
43,,,,,,,,,,,,9.427529833733747e-08,,,,,45436652.0,0.7332258224487305,60401396.0,1.0048553943634033,70759523.0,1.3166120052337646,,,16430.162520210608,14054.458537200304,15786.329078454046,15280.280565084173,10971.424303959928,12604.345119308764,14872.91574312145,13878.01449062155,11455.351967229108,11260.692662062904,12742.146780075238,0.9665429321202365,,,87412435.0,1.9724504947662354,90221448.0,2.0606205463409424,,,,
44,,,,,,,,,,,,1.0591539680784808e-07,,,92686713.0,1.3142073154449463,46006596.0,0.5252258777618408,,,95937010.0,1.3966584205627441,60417753.0,0.7487213611602783,16625.446980077315,14406.646327871971,16172.443196591903,15531.286292653476,11167.577943498356,12825.507222161366,15237.473022300375,14085.48538670057,11693.234302903167,11421.413512770658,12929.767703177753,0.9672807563434948,,,82737215.0,1.0765023231506348,106830842.0,1.8223984241485596,,,,
45,,,,,,,,,,,,1.30558880523195e-07,,,,,40047383.0,0.486586332321167,103809122.0,1.6973507404327393,85775903.0,1.124046802520752,,,16960.526831790772,14770.809114605852,16536.30252799574,16056.645049565444,11409.009674239263,13163.706204995988,15602.755185281758,14383.69114498116,11928.442494726705,11751.489499558988,13250.328512693914,0.9672527963464911,,,106498689.0,1.8474125862121582,86591880.0,1.120326280593872,,,,
46,,,,,,,,,,,,9.575548312773826e-08,53375474.0,0.5584197044372559,,,,,96196287.0,1.0478832721710205,102195722.0,1.1536388397216797,68234018.0,0.7380392551422119,17338.010522289864,15138.723916385601,16775.53426462728,16318.374365351036,11552.0023333761,13421.15987351742,15935.082191666652,14684.858148816038,12082.086249910975,12027.493324293902,13563.724991780684,0.9682308489626105,,,96281125.0,1.0297973155975342,,,,,,
47,,,,,,,,,,,,1.2784451701997207e-07,34490451.0,0.5460426807403564,83028474.0,1.5514888763427734,46837832.0,0.7202873229980469,94015079.0,2.0598626136779785,,,,,17569.583000477436,15367.374654862879,17160.723811088435,16760.904968218547,11891.058092891415,13788.453880735293,16178.334303786503,14857.850761773332,12321.863693821646,12243.208279867189,13729.912451752716,0.9690563136881049,78786115.0,1.4154021739959717,,,69305365.0,1.1225433349609375,,,,
48,,,,,,,,,,,,9.46251928689391e-08,29988448.0,0.463578462600708,82563082.0,1.6627137660980225,,,,,,,80338295.0,1.5926251411437988,17948.905112298864,15705.98209062002,17518.78372057599,16996.99640740524,12027.662109587427,13965.247800553556,16502.55935079092,15155.234998790447,12556.967065788842,12555.625460597194,13999.916809468332,0.9695092602209612,78768170.0,1.55214524269104,86765586.0,1.8922381401062012,,,54389692.0,0.9296495914459229,,
49,,,,,,,,,,,,9.216795774196113e-08,43344921.0,0.4607412815093994,68032785.0,0.7610762119293213,,,,,102342085.0,1.343183994293213,,,18382.095674461114,15916.679243124976,17801.82895279533,17351.737372673884,12238.71629624651,14229.291792799815,16747.685564003645,15461.397963708123,12710.256307785983,12815.286969704519,14259.854903463636,0.9700665473937988,,,88760271.0,1.0132341384887695,93465764.0,1.079939365386963,,,,
50,,,,,,,,,,,,7.227296607217098e-08,34148106.0,0.4597012996673584,76393603.0,1.2770731449127197,,,66165419.0,0.9812767505645752,,,76702989.0,1.2876074314117432,18683.700417644315,16271.288045177875,18271.092079541744,17630.37945274126,12505.77764100536,14373.124071032262,17121.06418811272,15697.324089669231,13102.023532558138,12981.066903466779,14515.347871216518,0.9706629893996499,,,,,,,67048168.0,1.0585615634918213,,
51,,,,,,,,,,,,1.1738204210603213e-07,32121073.0,0.5298702716827393,,,,,99712208.0,2.093862771987915,,,84756863.0,1.5285966396331787,19160.01370904509,16594.71756079961,18661.280365597544,18121.292589567594,12718.933000483627,14616.86047775991,17455.34707000436,15964.941299031609,13341.685953680266,13197.011632291335,14837.18445024678,0.9708865935152228,83409577.0,1.4785211086273193,68251962.0,1.0889146327972412,93725895.0,1.8498921394348145,,,,
52,,,,,,,,,,,,9.390247676717998e-08,,,69731999.0,0.7923545837402344,49944636.0,0.515749454498291,,,96186033.0,1.1275568008422852,101940779.0,1.2492003440856934,19574.308620502594,16884.803855279668,18996.037174478653,18340.588112662208,12923.585543376395,14876.243941837067,17778.95874807374,16289.569264601303,13570.306735990194,13502.375460993184,15154.413801897845,0.9712755571712147,,,94774476.0,1.093726396560669,117906681.0,1.8674414157867432,,,,
