,sta0_datasz,sta1_datasz,sta2_datasz,sta5_datasz,sta4_datasz,sta3_datasz,sta10_datasz,sta6_datasz,sta8_datasz,sta7_datasz,sta9_datasz,T,host_consumption_sta4,training_time_sta4,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta6,training_time_sta6,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta0,consumption_sta1,consumption_sta5,consumption_sta3,consumption_sta7,mean_acc,host_consumption_sta8,training_time_sta8,host_consumption_sta2,training_time_sta2,host_consumption_sta3,training_time_sta3,host_consumption_sta5,training_time_sta5,host_consumption_sta9,training_time_sta9,host_consumption_sta10,training_time_sta10
33,,,,,,,,,,,,9.138733514277335e-08,30310652.0,0.5929365158081055,,,,,59346833.0,1.519801378250122,68928656.0,1.8719024658203125,13569.193384968044,11504.155273752891,12817.7276460607,12636.706294170192,12196.795355070633,11061.140834880574,9308.120044400344,9572.269866502596,10667.689197416266,10540.853479702926,9337.405396233438,0.9587779261849143,25461666.0,0.4707939624786377,,,71571472.0,1.9624512195587158,,,,,,
34,,,,,,,,,,,,8.4495406327896e-08,60214750.0,0.5779526233673096,,,80072854.0,0.8037319183349609,104073098.0,1.034226417541504,,,13833.225499857752,11836.92452597418,13169.199110427555,12817.599514523923,12594.393561142653,11381.411027953869,9528.663097787916,9779.926596285928,10857.293373794319,10719.83671477062,9571.199832176664,0.9604691971432079,59295197.0,0.5346488952636719,,,105193884.0,1.0659589767456055,110823507.0,1.1625926494598389,,,,
35,,,,,,,,,,,,9.640176957846651e-08,43604014.0,0.4970264434814453,59961150.0,0.7269482612609863,,,97389827.0,1.5422008037567139,106376803.0,1.8607559204101562,14229.917927915983,12246.146601869601,13525.900501764265,13150.820886083833,12961.668272786761,11838.945172881327,9766.440878638925,10045.494177819994,11279.362667868072,10969.702035635228,9877.491170822483,0.9617104747078635,,,,,80698646.0,1.0613713264465332,108003996.0,1.8734033107757568,,,,
36,,,,,,,,,,,,9.277741781759904e-08,61575526.0,0.591137170791626,78201826.0,0.7804396152496338,80790565.0,0.8155117034912109,,,,,14655.165307930296,12445.30617509357,13764.580023465685,13521.496086225447,13195.674046892067,12136.31982709026,9922.945812495498,10276.928151254462,11569.731918776437,11334.505919576533,10128.72191607305,0.9624730998819525,,,106866182.0,1.1533184051513672,121979973.0,1.6548140048980713,105853489.0,1.1338496208190918,,,,
37,,,,,,,,,,,,1.0650958077776699e-07,,,,,,,79725931.0,1.0167078971862793,,,14982.768666850072,12771.277618339474,14121.00617967001,13999.489398729675,13567.678744831068,12375.743031800954,10318.416618243165,10652.046347985735,11842.01112946091,11631.543742263544,10301.976275100405,0.9638736031272195,57600255.0,0.722498893737793,90742382.0,1.3332819938659668,79292156.0,1.0326831340789795,100894273.0,1.7940173149108887,,,,
38,,,,,,,,,,,,8.559152566741902e-08,,,111629170.0,1.2791061401367188,111547810.0,1.2810561656951904,,,,,15495.674131679418,13089.43879340371,14458.77646474239,14381.639768531822,13923.833537429358,12688.814824397161,10557.225099095853,10859.289812394729,12228.64497474001,11921.375703491387,10571.249687957446,0.9650870019739325,68134103.0,0.7091696262359619,107008393.0,1.1763927936553955,101546616.0,1.0989725589752197,106538668.0,1.1549272537231445,,,,
39,,,,,,,,,,,,1.116645201849026e-07,43390208.0,0.4798762798309326,64486773.0,0.7366142272949219,94911500.0,1.2947635650634766,83677459.0,1.0201094150543213,107478729.0,1.8148906230926514,15757.532992896238,13395.596596224008,14849.39678943142,14661.741176067919,14270.312931224833,12990.928726855913,10748.849253370898,11007.9307214062,12426.526003950812,12155.789925648833,10806.305584202248,0.965708689256148,,,98872977.0,1.3920671939849854,,,,,,,,
40,,,,,,,,,,,,1.273042204880633e-07,,,56285379.0,0.6983764171600342,61166530.0,0.7673497200012207,93650456.0,1.566082239151001,,,16062.555240853668,13594.776516182621,15129.000910107752,15092.355678620477,14507.881176748877,13234.942084184357,11005.566089161575,11256.979658390685,12603.371248023386,12467.654937147561,10975.242081713845,0.9671711217273365,,,,,75065481.0,0.9911818504333496,,,100644701.0,1.8957219123840332,,
41,,,,,,,,,,,,9.611808814507815e-08,58634066.0,0.6133904457092285,106520113.0,1.2880892753601074,75826160.0,0.8218810558319092,97028133.0,1.0580711364746094,,,16474.313110237777,13948.556641424266,15579.24144377834,15349.773421656908,14934.577867754555,13575.642454691984,11402.676286951668,11630.097013293189,12889.535352743686,12645.653443998543,11234.309146689948,0.9680254080078818,73925470.0,0.7533464431762695,,,100330370.0,1.1140203475952148,120510983.0,1.853008508682251,,,,
42,,,,,,,,,,,,1.3112141179648846e-07,,,,,,,,,94463503.0,1.9735701084136963,16929.43959044076,14293.265255930772,15929.221439915682,15741.35271351035,15259.92748933247,14020.851300584909,11638.798928845283,11891.280379723798,13238.537649600825,12905.650636047087,11507.328442406322,0.9683214642784812,,,70257510.0,1.085083246231079,65730422.0,0.9990353584289551,96238584.0,2.012261390686035,,,,
43,,,,,,,,,,,,9.765220820393003e-08,,,86095360.0,1.300809621810913,57019752.0,0.781684398651123,88949601.0,1.4186053276062012,,,17275.284007956743,14599.311919807085,16284.966262480753,16178.42824171372,15610.202745247532,14288.699534468888,11876.990666452784,12087.762436775349,13514.30475387959,13258.17750726079,11732.366684187195,0.970055574720556,,,,,100297717.0,1.8026342391967773,78598127.0,1.118178367614746,,,,
44,,,,,,,,,,,,1.0244740045535413e-07,47773620.0,0.5445504188537598,63131248.0,0.7258837223052979,,,,,108160246.0,1.7708179950714111,17666.3972758605,14923.090965218918,16543.903794865004,16538.536663602583,15988.33522118672,14620.40427435679,12048.266197325242,12313.621155871597,13926.935525274708,13592.553758539747,11972.65910213738,0.9701451713388617,,,90800000.0,1.1183559894561768,,,93879765.0,1.1694233417510986,,,,
45,,,,,,,,,,,,1.0061081407537558e-07,48038452.0,0.5369274616241455,64086811.0,0.7352328300476074,103028911.0,1.422694206237793,85753869.0,0.9972085952758789,88380817.0,1.0372579097747803,18045.018559211294,15140.303557946476,16940.299939947166,16973.317582946027,16239.115213837089,14899.096064625624,12295.312074456007,12649.978520331722,14291.72919628352,13873.442647699623,12134.207272906757,0.9708950573747809,,,,,,,,,,,97310420.0,1.3457672595977783
46,,,,,,,,,,,,1.2476103170479464e-07,,,71592896.0,0.7538321018218994,,,117718083.0,1.4714114665985107,,,18312.94241893913,15466.961348692766,17354.214536139065,17262.943242210134,16634.967144505346,15109.929643210031,12553.168184535958,12943.253708565246,14473.97831152313,14125.797440486585,12379.967162396257,0.9710263176397844,54366988.0,0.5216171741485596,115910043.0,1.3752288818359375,100549548.0,1.0760505199432373,107699675.0,1.1760191917419434,,,,
47,,,,,,,,,,,,9.107534278831432e-08,53739487.0,0.6213333606719971,62500633.0,0.747154712677002,66293409.0,0.8049848079681396,94586489.0,1.5552895069122314,,,18711.910595650406,15807.403269203141,17581.19093960448,17509.28905870619,17022.656346455853,15448.907138529103,12698.428786537137,13138.287617152944,14755.363696287948,14322.028132962045,12657.191974293028,0.9719002897089178,77084275.0,1.0113131999969482,83647857.0,1.1376545429229736,,,,,,,,
48,,,,,,,,,,,,1.2110948814767244e-07,,,82147495.0,1.2622041702270508,82829499.0,1.2865924835205078,,,103093181.0,2.0192487239837646,19138.885993275057,16022.376170120355,17951.004690018835,17988.948128923606,17275.982728627885,15757.9811656539,12933.299068752889,13456.170238213253,15050.946713176736,14657.206574230799,12880.831605732099,0.9722826264121316,,,87608236.0,1.4172687530517578,76773608.0,1.1417393684387207,104938269.0,2.0587220191955566,,,,
49,,,,,,,,,,,,9.20797851850494e-08,,,61530788.0,0.7428572177886963,100538806.0,1.4052259922027588,87135580.0,1.0439908504486084,88644732.0,1.0686595439910889,19351.39942695565,16374.287721797427,18290.207965284684,18382.428580925083,17611.025851741953,15962.607905073295,13167.247250515815,13659.74239892115,15221.935594519022,14893.158308436574,13037.817716430061,0.9726405089551752,65519852.0,0.7431840896606445,,,,,109197291.0,1.7905900478363037,,,,
