,sta0_datasz,sta10_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta6_datasz,sta8_datasz,sta5_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta6,training_time_sta6,host_consumption_sta1,training_time_sta1,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta5,consumption_sta1,consumption_sta0,consumption_sta7,consumption_sta3,consumption_sta6,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
21,,,,,,,,,,,,,,,,345610016,9.780409574508667,,,433689319,13.406708002090454,9276.667752957186,10195.648945575169,10573.847480622055,9244.768613725697,10599.497903378779,9243.6583963871,7907.062388198485,8439.340835139734,8546.131971270413,9138.957775890363,9245.06579577301,0.8945917541330511,351720047.0,9.985217809677124,554189500.0,20.603489875793457,,,147161306.0,3.5518460273742676
22,,,,,,,,,,,,,,594019353.0,10.965153932571411,523581301,9.266723155975342,653453161.0,13.07542109489441,652576332,13.036838054656982,9783.42330700352,10595.396051400601,10971.545127428775,9707.863404685453,10989.757952918111,9584.213848237181,8257.840114633731,8796.958751442544,8894.655474080333,9523.051045274036,9593.166951239093,0.9498402042822405,532650004.0,9.451262712478638,632507353.0,12.252397775650024,566734999.0,10.208663940429688,244504928.0,4.034486532211304
23,,,,,,,,,,,,,,458661484.0,11.030592918395996,434812852,10.364486932754517,515670311.0,12.955732345581055,642231571,20.631906509399414,10368.282981845294,11191.781472105344,11483.943291703117,10177.158323778182,11594.5941484763,10157.192408128554,8657.902529348641,9222.504234075726,9414.095283533357,9992.206736572985,10209.453045537548,0.9220136349851434,434898667.0,10.366706848144531,531853924.0,13.739024877548218,,,,
24,,,,,,,,,,,,,,564580952.0,11.336852312088013,482153856,9.227710962295532,616215097.0,13.241445541381836,617836004,13.309552907943726,10651.213305192889,11581.06395635716,11934.516123125935,10565.79356082967,12003.074269298448,10538.851223602276,8999.588328707894,9547.039460215206,9747.332613316126,10382.637635163635,10621.610436110708,0.9302914088422601,483872846.0,9.280271768569946,587353721.0,12.102249383926392,519893262.0,10.059539794921875,,
25,,,,,,,,,,,,,,,,418324612,8.876353740692139,671551931.0,20.613733053207397,551636893,13.359633922576904,11079.998603164271,12101.650623414831,12557.741310445046,11352.804248338272,12516.552337555251,11099.658128746958,9547.642147946628,10081.836494597013,10160.376634214444,10986.73767621201,11091.301094985829,0.9479093009775336,425208079.0,9.045373916625977,507110091.0,11.597792148590088,452346559.0,9.743122100830078,,
26,,,,,,,,,,,,,,487370334.0,10.641512632369995,472785899,10.241356134414673,548018494.0,12.678528308868408,552062124,12.826221227645874,11554.459214475582,12510.426830650506,12954.789610345544,11750.463939307268,12934.403863238755,11493.220563401248,9842.506072922395,10403.393413927644,10490.626425096007,11338.921614205461,11481.180288437527,0.9445745132186196,478687739.0,10.39436674118042,570950809.0,13.712599992752075,,,200346838.0,3.8770275115966797
27,,,,,,,,,,,,,,454859370.0,11.053356409072876,430794430,10.380985260009766,509394387.0,12.985661506652832,512812713,13.104193687438965,11974.501008229874,12919.331802594816,13365.214956679121,12037.13325452406,13339.624350648146,11885.925268785937,10150.396600200123,10727.978968789614,10836.660914147775,11688.972595239684,11795.96341278328,0.9099830497394908,428523867.0,10.332102298736572,524552857.0,13.632898569107056,,,,
28,,,,,,,,,,,,,,398142658.0,10.794437646865845,371681849,9.94884967803955,,,450771429,12.955102920532227,12261.074690855708,13340.751138231284,13782.998560625208,12319.742784439739,13721.497731599819,12159.523488649043,10458.553549984053,11054.376247998296,11177.887448942503,12038.213149455576,12202.039933718832,0.8953398737040433,378622932.0,10.147993803024292,462997594.0,13.57162356376648,,,,
29,,,,,,,,,,,,,,456483756.0,11.086649417877197,422803911,10.134335041046143,514391689.0,13.07393503189087,512958465,13.020484447479248,12776.025673039674,13914.35476787648,14384.87924112754,12729.914648488912,14323.00278411964,12683.784306904003,10831.625194947932,11452.384356434715,11696.71045735756,12498.433096045486,12811.445670130905,0.9030627391555093,639418224.0,20.594110012054443,529588671.0,13.787028551101685,,,,
30,,,,,,,,,,,,,,,,426554084,8.995563507080078,558646763.0,13.585477113723755,551994620,13.300153255462646,13039.692433569986,14326.98485911997,14799.378158507514,13113.492863960819,14724.139496212985,13055.288108392011,11137.65889904028,11781.774302902673,12014.781678934147,12897.187395093726,13159.720469083473,0.9349756999449297,424743542.0,8.968624830245972,511400668.0,11.654153108596802,456071159.0,9.75900936126709,,
31,,,,,,,,,,,,,,,,404221378,9.969379901885986,487809664.0,12.791027784347534,489403593,12.85364556312561,13700.147154597758,14876.542156809754,15309.763718141552,13650.157025955661,15237.122513667735,13632.195551572579,11608.334666483075,12283.863647852659,12436.727567469825,13438.19429889619,13598.040459378633,0.942840803753246,411627059.0,10.19621992111206,618509525.0,20.60715889930725,,,171502979.0,3.6953659057617188
32,,,,,,,,,,,,,,390397804.0,10.727465152740479,366338784,9.936001777648926,,,445706623,12.994734048843384,14047.206018919214,15262.495145408728,15726.68536111897,13915.443124310108,15610.854544149981,13892.74647844165,11901.024458687592,12599.6378372975,12763.815390623957,13778.412516069437,13872.94238487144,0.9169512987136841,372551903.0,10.12806224822998,455828911.0,13.528411149978638,,,,
33,,,,,,,,,,,,,,735122081.0,20.674779891967773,472360973,9.08586311340332,611133324.0,13.157680988311768,611675558,13.182420015335083,14573.786241464668,15863.152281804641,16339.059538512976,14428.598962048547,16186.967930347642,14420.000448567618,12395.798303732328,13152.76739130665,13272.051996696076,14266.761343562091,14482.156249620934,0.9398385286331177,482984054.0,9.30974793434143,583785431.0,12.071800231933594,515632774.0,10.02006483078003,,
34,,,,,,,,,,,,,,563592551.0,11.32801628112793,531159224,10.414495706558228,614387343.0,13.187733888626099,738936158,20.68649458885193,14999.060853301104,16455.620577471564,16829.522994355015,15185.857723683028,16782.305841450252,14985.165713971619,12823.26862924129,13604.915555331561,13778.224982452359,14823.324679461537,15077.132724255307,0.9562306133183566,482878707.0,9.26021695137024,587473228.0,12.094703435897827,517933733.0,10.014466524124146,,
35,,,,,,,,,,,,,,,,407323176,9.957067012786865,494375687.0,12.896098136901855,490058316,12.754537343978882,15384.491412837537,16844.063705631626,17267.423703312823,15585.941367112091,17211.049264084675,15365.62857360549,13128.820734247114,13934.017357779603,14118.14515570666,15173.725620454481,15438.115945311682,0.9539353088899092,414801062.0,10.176143169403076,509692420.0,13.606934070587158,,,172908798.0,3.6937057971954346
36,,,,,,,,,,,,,,,,405841612,9.982046365737915,489867398.0,12.814712524414062,491868126,12.89778733253479,15874.004292396157,17133.487792512115,17678.677158242535,15869.278847326068,17547.633597429358,15747.361361032194,13433.399343819283,14251.140285665755,14482.421960261721,15526.972740265062,15734.330119222977,0.9303461313247681,412407758.0,10.182748317718506,505106128.0,13.529612302780151,,,173188216.0,3.6833863258361816
37,,,,,,,,,,,,,,455360468.0,11.06820297241211,423448013,10.181929111480713,509379677.0,12.898246765136719,514065274,13.087001085281372,16296.284162384853,17573.4290851318,18129.640164253116,16146.976528877916,17953.839788368474,16120.16022457748,13740.728719641971,14574.2732805319,14826.797518649697,15878.506320665669,16082.270441370263,0.9208718050609935,429048706.0,10.33831000328064,529468311.0,13.80816912651062,,,,
38,,,,,,,,,,,,,,455823235.0,11.054787158966064,431155574,10.354680061340332,510849278.0,12.952702522277832,514407008,13.081279993057251,16587.77069585585,17984.17827521216,18530.026320499648,16417.551299457664,18380.385823946715,16503.972166790107,14048.261638466056,14896.392267810133,15095.894176284399,16227.175891638464,16500.505607661962,0.9149934486909346,430810421.0,10.344559907913208,529114979.0,13.786608457565308,,,,
39,,,,,,,,,,,,,,,,416809419,10.358983516693115,,,499002384,14.351146697998047,16920.845913324363,18375.4902197179,18929.91141266725,16828.79828395724,18796.836293366636,16827.30028594211,14402.814014486788,15271.471281955679,15501.485991956737,16602.20951955974,16835.54473555084,0.9382763613354076,372170556.0,8.7620210647583,439483860.0,11.273272514343262,392451999.0,9.393134593963623,,
40,,,,,,,,,,,,,,558331701.0,11.20691728591919,478657649,9.197815895080566,732729204.0,20.64013910293579,610534753,13.229092121124268,17269.4922011897,18978.13265405682,19509.134513355555,17628.30883441671,19397.42477530014,17260.72106844751,14940.052395809473,15863.582848873033,15941.680735190994,17208.949422015983,17314.60975498847,0.9660961898890409,487847384.0,9.375046968460083,583088351.0,12.068364143371582,515630089.0,9.987328052520752,,
41,,,,,,,,,,,,,,490320644.0,10.67131233215332,476875000,10.318294286727905,548649352.0,12.610759735107422,556213603,12.899293184280396,17653.75483484538,19371.92339159084,19913.580747664484,18025.48341359586,19773.93493282634,17651.159917989164,15237.284612470337,16184.608498285495,16294.95741579195,17556.854737119374,17724.77887468105,0.9626266685399142,480212576.0,10.410049676895142,574020442.0,13.75687289237976,,,200542516.0,3.8123013973236084
42,,,,,,,,,,,,,,491833335.0,10.67947769165039,477008728,10.297020196914673,550177058.0,12.642570734024048,555715862,12.850118637084961,18179.250007790575,19759.120036873897,20317.40067440961,18372.958464181247,20190.09215467479,18054.805666886732,15536.9122754371,16502.643951166217,16663.54368704757,17903.46178905872,18160.833554797766,0.9379238161173734,482988449.0,10.442493677139282,575202873.0,13.772429704666138,,,201821993.0,3.861536741256714
