,sta0_datasz,sta10_datasz,sta2_datasz,sta1_datasz,sta3_datasz,sta4_datasz,sta5_datasz,sta8_datasz,sta9_datasz,sta6_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta8,consumption_sta4,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta3,consumption_sta0,consumption_sta7,consumption_sta1,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
55,,,,,,,,,,,,,,,,,,,,408586967,14.277174949645996,24090.037655647775,21875.19929589681,24770.78225332252,21904.710928626217,24360.648834420725,21935.698615059457,21900.218504076725,21441.26656568988,19810.3331568587,20372.210463407064,18586.588352947296,0.9237101836638018,295480689.0,9.502746105194092,308341984.0,9.951056480407715,388590924.0,13.221827745437622,,,,
56,,,,,,,,,,,,,,,,,,586539758.0,13.000357866287231,714692079,20.631722688674927,24713.04233419457,22510.15492702366,25346.88785223713,22552.12686521525,24987.15835303223,22356.645443934045,22349.573716504085,22027.397410343052,20352.125210506103,20806.959803498907,19090.33979734362,0.9616159254854376,454480831.0,8.878597259521484,474920415.0,9.327619791030884,559964692.0,11.934376001358032,495915540.0,9.844245433807373,215857174.0,3.8679022789001465
57,,,,,,,,,,,,,,456153801.0,11.093900203704834,,,510513219.0,12.935405969619751,514429347,13.0999276638031,25099.79299849297,22868.896992206566,25742.35153392664,22923.915699211168,25377.299834441106,22721.361409623372,22712.605796681786,22379.35968856813,20672.839514514057,21141.71384029016,19385.717081779472,0.962680843743411,410908311.0,9.894973516464233,430919490.0,10.404980897903442,526939141.0,13.700878620147705,,,,
58,,,,,,,,,,,,,,453380615.0,11.013583183288574,,,511005528.0,13.004541873931885,513130461,13.080999851226807,25490.595663177046,23234.674543520374,26160.32352001986,23202.87749658243,25757.002612215958,23138.650649751824,23098.436299058674,22643.546670862394,20993.55271477725,21497.97645819568,19689.411040117724,0.9278415875001387,418513943.0,10.037921667098999,434787400.0,10.490654230117798,523558779.0,13.581250190734863,,,,
59,,,,,,,,,,,,,,455950798.0,10.997028350830078,,,514468775.0,12.971280813217163,517807024,13.098117113113403,25901.908509178174,23581.19329731166,26586.168910012573,23552.481316693218,26144.2306356229,23554.756893597736,23484.919514886475,22995.41353506317,21311.55951703401,21847.32368576547,20014.779610578888,0.9281207431446422,414517738.0,9.879908323287964,436216108.0,10.445535898208618,529835375.0,13.683797597885132,,,,
60,,,,,,,,,,,,,,,,,,463059056.0,13.521780729293823,458621568,13.347853660583496,26312.481620204388,23880.819675791863,26979.7488713125,23890.05811912444,26541.08803958103,23902.23008764523,23867.064856269953,23341.166513981174,21629.614329840202,22194.22286149211,20264.617361796234,0.9285968325354836,351798965.0,9.713862657546997,367022986.0,10.178892612457275,463518833.0,13.53802752494812,,,,
61,,,,,,,,,,,,,,,,,,717121639.0,20.66147756576538,589557694,13.109258651733398,26973.45848779184,24539.26894111476,27474.101882060848,24550.776062900542,27015.930936892863,24370.546338528802,24449.9770512971,23935.788753527035,22096.52369846576,22706.53333110787,20763.843004801452,0.9573254964568398,455653313.0,8.845579624176025,473727975.0,9.253187417984009,558249182.0,11.876798629760742,499033269.0,9.890996217727661,215638120.0,3.8408217430114746
62,,,,,,,,,,,,,,398782853.0,10.791911840438843,,,,,452775025,13.027517318725586,27281.11344533125,24928.327574937684,27881.665386459812,24937.266460911884,27427.40455844272,24700.642397490326,24800.876165936028,24288.74855232553,22418.45010384233,23037.60652278162,21055.806562202866,0.9612461707808755,365925333.0,9.771772146224976,379151434.0,10.15296745300293,461988625.0,13.442461967468262,,,,
63,,,,,,,,,,,,,,394875271.0,10.716561079025269,,,,,449723519,12.989415168762207,27730.2295528876,25218.49463617641,28309.19300286303,25222.457541955628,27877.61335251029,25007.9258155931,25105.81706083402,24641.35801297549,22743.6305023629,23323.17621871758,21362.46144188325,0.9341670870780945,361658315.0,9.680562019348145,375442338.0,10.073021411895752,460152631.0,13.470495223999023,,,,
64,,,,,,,,,,,,,,462635962.0,11.021812200546265,,,518845351.0,12.97015118598938,524398437,13.185269117355347,28180.02282697967,25544.14383860546,28713.942822530233,25507.723444398034,28314.76241436627,25433.474065186885,25499.562166366413,24997.67563332999,23071.366673507906,23662.438580237424,21676.49028356926,0.937189746986736,424465405.0,9.968254566192627,443960289.0,10.465262651443481,537139433.0,13.774915933609009,,,,
65,,,,,,,,,,,,,,737342351.0,20.72898244857788,,,611284568.0,13.224956750869751,611545127,13.235631465911865,28778.047070495235,25984.792072411066,29368.79709204465,26042.528979552877,28904.312409014365,26043.3812051391,25976.403146979555,25481.301557649647,23622.07321108856,24171.020241983908,22206.501821856797,0.9544572125781666,469977252.0,8.994263172149658,487301060.0,9.364571809768677,582393224.0,12.061699867248535,516539694.0,10.031682014465332,,
66,,,,,,,,,,,,,,584189971.0,10.841235637664795,,,647289175.0,13.015798807144165,650446577,13.149250268936157,29187.467088088495,26383.822811087106,29747.52995491671,26666.712173483374,29305.71729122605,26475.48549309651,26381.36768809999,25947.72965320671,23974.80940706891,24530.905139597642,22557.294801961172,0.9757302891124379,512527863.0,9.11137866973877,534097815.0,9.56352162361145,628598061.0,12.285866975784302,559044101.0,10.138916730880737,242178701.0,4.026678085327148
67,,,,,,,,,,,,,,,,,,486321997.0,12.845617294311523,485686867,12.828134536743164,29585.842997439406,26925.468139506487,30132.501243541803,27065.338347256242,29689.794036822823,26835.161762694075,26785.114870496807,26217.176861865817,24305.80835722094,24894.115006395143,22888.29416369587,0.9650383429093794,395701013.0,9.77825140953064,409151113.0,10.200910091400146,500339844.0,13.482942342758179,,,169977958.0,3.6259286403656006
68,,,,,,,,,,,,,,449366342.0,10.974649667739868,,,508042339.0,12.98386812210083,510995884,13.101277828216553,30020.833440328533,27387.644153339133,30553.895812749182,27337.1937234131,30094.861808818692,27189.653378167528,27170.90461282298,26567.65475246111,24622.724688747683,25241.58870694625,23108.084534599056,0.9435342875393954,430065122.0,10.388124942779541,427925723.0,10.333110809326172,524296510.0,13.763216495513916,,,,
69,,,,,,,,,,,,,,452618897.0,10.951570272445679,,,513014983.0,13.014554977416992,513753384,13.043677806854248,30474.440586132227,27696.199022397806,30994.594262113053,27653.882220982363,30474.799712993306,27607.81002031725,27565.978352631737,26918.33102953687,24894.92382719231,25593.918647127954,23413.051684382124,0.9400631243532355,414560950.0,9.886324644088745,433624195.0,10.395958423614502,529463550.0,13.789429903030396,,,,
