,sta0_datasz,sta10_datasz,sta2_datasz,sta4_datasz,sta5_datasz,sta6_datasz,sta3_datasz,sta7_datasz,sta8_datasz,sta9_datasz,sta1_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta0,consumption_sta2,consumption_sta6,consumption_sta1,consumption_sta5,consumption_sta7,consumption_sta3,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
20,,,,,,,,,,,,,,,,,,,,,,462668982.0,13.453588962554932,456401542,13.220731973648071,8916.206364764297,9587.186266032508,9904.99480427402,9732.06702037522,7848.845331349724,8633.789790681261,8750.524508749411,7419.580016572116,8578.543272156463,8073.181279106925,8321.683512410737,0.9855545217340643,356902162.0,9.823415040969849,363289780.0,10.01937484741211,464255953.0,13.519690752029419,,
21,,,,,,,,,,,,,,,,,,,,,,552284170.0,13.514397859573364,549288023,13.38659381866455,9204.360513135234,10026.012185429143,10289.573050043882,10127.875002981695,8189.700886873973,9045.194016672966,9044.005400260763,7785.854625797831,8949.330359117646,8413.175156564295,8684.001577734542,0.9861184629527006,411948469.0,8.763732433319092,425471506.0,9.086155652999878,506510055.0,11.630430459976196,448667064.0,9.668644428253174
22,,,,,,,,,,,,,,,,,,554199509.0,11.139907360076904,,,608839018.0,13.200955867767334,609808497,13.2474684715271,9498.63104101107,10427.195767202384,10708.984783776441,10510.007356517466,8552.41275356692,9563.057500817657,9391.709406359034,8130.607835445501,9329.827172288506,8756.419919217235,9086.293519990593,0.9864750504493713,463791476.0,8.927659511566162,485407388.0,9.360732793807983,580793557.0,12.055225849151611,515356957.0,10.017326354980469
23,,,,,,,,,,,,,,,,,,449320872.0,10.93768858909607,,,506434922.0,12.95354413986206,508352031,13.028348684310913,9812.4718287793,10827.726245105077,11129.055959057025,10905.807571986517,8798.685892483289,10021.722983057361,9808.321288944939,8383.660651906266,9715.898685193679,9112.315795942277,9469.74326438361,0.9866360100832853,430247983.0,10.36276364326477,428359255.0,10.311840057373047,523263004.0,13.72394585609436,,
24,,,,,,,,,,,,,,199181375.0,3.8247408866882324,,,482244005.0,10.509894132614136,,,544222545.0,12.65887451171875,550419062,12.896514177322388,10239.353936771007,11200.164399279258,11577.463977227328,11314.221879806211,9117.630453846363,10296.860261506634,10223.603151804546,8676.274572878452,10125.227556839562,9482.088470252549,9818.93635052789,0.9864563833583485,466550258.0,10.112696170806885,475875491.0,10.355531692504883,569396431.0,13.789156675338745,,
25,,,,,,,,,,,,,,,,,,,,,,459920209.0,13.333386659622192,455208307,13.152468919754028,10653.76560349136,11602.413457647624,11934.39120895701,11638.171797839055,9433.01845904812,10576.805908139238,10586.489347383866,8971.667459947445,10502.767283700448,9820.106207320352,10171.63329598132,0.9867215373299338,360554375.0,9.909907341003418,367212561.0,10.114388942718506,465236724.0,13.566441297531128,,
26,,,,,,,,,,,,,,,,,,,,,,458878464.0,13.376792430877686,453318786,13.15648365020752,10947.585965435042,11942.327383532383,12337.738084551063,12083.474626920322,9747.396929303,10861.36495658585,10859.17733150764,9281.281777855502,10874.029092526345,10149.23554032253,10524.43154353789,0.9870007200674578,357537720.0,9.927565574645996,363730148.0,10.113555908203125,461654336.0,13.502501964569092,,
27,,,,,,,,,,,,,,,,,,498236212.0,10.82616925239563,,,,,551427299,13.306775569915771,11232.806260896148,12400.19186714834,12733.375161836164,12520.391482746982,10117.743390492687,11273.68175058569,11229.661117764366,9631.639392805271,11215.423733449303,10502.522292040087,10927.227631685326,0.9870953505689447,420389610.0,8.708524703979492,439792392.0,9.130840301513672,519601331.0,11.68519401550293,464742706.0,9.737724542617798
28,,,,,,,,,,,,,,202710662.0,3.8702211380004883,,,487949556.0,10.552186965942383,,,553011096.0,12.703183650970459,555190168,12.784693479537964,11637.869733427335,12806.684251183213,13119.905340291893,12937.7839398325,10474.324071345996,11653.99091044353,11657.80756091864,9955.283256056295,11563.787038520051,10867.593111897862,11309.86455818333,0.9867596301165494,470984084.0,10.118422508239746,481452503.0,10.390547752380371,575925405.0,13.765066623687744,,
29,,,,,,,,,,,,,,,,,,,,,,458208787.0,13.470494985580444,452072696,13.225715398788452,12009.41608809777,13233.05075231526,13561.075493463193,13320.374581453007,10797.904778664331,11941.456902894386,12024.376319876887,10266.630258953544,11937.822675310734,11116.523950595178,11666.524804355686,0.9873991500247609,353851145.0,9.853042840957642,360737663.0,10.0592782497406,461035441.0,13.600377559661865,,
30,,,,,,,,,,,,,,,,,,,,,,555034102.0,13.485359907150269,552399525,13.380581855773926,12298.815744534515,13647.375942626208,13988.015254309761,13688.880054667568,11167.03815237369,12356.259690994817,12336.781538249132,10602.154720051098,12305.813143613725,11446.125469515573,12044.253794832364,0.9870508150620894,410972336.0,8.725866794586182,425922005.0,9.072155237197876,509624123.0,11.686883449554443,450703802.0,9.692765474319458
31,,,,,,,,,,,,,,203033904.0,3.8664803504943848,,,484532207.0,10.565563917160034,,,549151548.0,12.699605464935303,551643546,12.796831846237183,12734.798139395918,14057.666476770537,14422.331153296507,14107.0398518858,11505.604485643971,12727.179817703942,12621.36106396917,10924.648663463453,12702.92063115416,11790.424551658292,12399.94190511971,0.9875781807032499,467159205.0,10.132981300354004,478074338.0,10.399887561798096,571782838.0,13.764333963394165,,
32,,,,,,,,,,,,,,,,,,452396913.0,10.888648986816406,,,513337065.0,12.968563318252563,641473395,20.62218475341797,13223.418642751072,14664.740291183536,14997.910780242693,14698.200527305811,11983.008120453045,13065.0461708511,13249.069259851667,11374.735771793457,13180.476604347094,12303.693557578068,12832.554246835609,0.9876382188363508,421377217.0,10.08052921295166,431499200.0,10.328560829162598,528128530.0,13.685716390609741,,
33,,,,,,,,,,,,,,219492968.0,3.9108784198760986,,,,,,,585161222.0,13.09476113319397,709730483,20.625812292099,13868.685117083722,15235.759875867145,15491.93693623289,15308.333609406456,12411.555147411824,13682.01942525202,13758.321377319095,11794.599190594243,13769.32800181025,12789.714003055326,13388.308525784036,0.9876600232991305,451246525.0,8.820179462432861,469312275.0,9.22905445098877,552185110.0,11.828186988830566,494287004.0,9.861336469650269
34,,,,,,,,,,,,,,,,,,561509244.0,11.200145959854126,,,615631847.0,13.18794870376587,616545114,13.230793714523315,14288.491580708922,15639.141457108384,15932.313195698678,15724.382968854516,12774.125846026755,14215.821979208724,14089.638037338998,12132.009105848392,14142.569583600798,13120.511556087677,13786.820977266516,0.9879153045740995,473605721.0,9.019548892974854,492654623.0,9.400123596191406,586733972.0,12.058959007263184,520038219.0,10.018747568130493
