,sta0_datasz,sta10_datasz,sta1_datasz,sta4_datasz,sta2_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta5,consumption_sta7,consumption_sta0,consumption_sta1,consumption_sta3,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
11,,,,,,,,,,,,,,,,,,,,500842590,14.409059286117554,4850.139685686225,5274.350799903752,5468.140900567418,5475.512876091419,4859.172226862081,4713.7050118521765,4757.51490936911,4372.8586685645805,4296.0027632608235,4022.712691489551,4630.3879572441765,0.9807655865495856,358367063.0,8.496237754821777,378265938.0,8.99522066116333,437285319.0,11.248754024505615,389925332.0,9.322795152664185,,
12,,,,,,,,,,,,,,,,452094119.0,10.913680791854858,512564728.0,12.952954292297363,516567708,13.11310625076294,5184.355259859148,5662.749119130572,5864.925918908177,5846.227651762213,5247.954557831489,5053.701976945161,5080.582925908207,4707.151985237573,4618.338039888113,4334.10983539131,4986.590358648655,0.9822720668532632,413950112.0,9.914685726165771,434820969.0,10.449480295181274,528129446.0,13.654700517654419,,,,
13,,,,,,,,,,,,,,,,639953806.0,20.654734134674072,512712310.0,13.014518737792969,515401695,13.126423835754395,5683.41308048282,6243.806582037214,6486.259590485646,6439.881426854122,5654.115188327223,5669.847505626904,5625.325069426385,5223.569003878568,5006.759359316125,4709.335503371741,5442.773472398939,0.982650941068476,411757918.0,9.942239046096802,434030383.0,10.507360219955444,525589414.0,13.601953744888306,,,,
14,,,,,,,,,,,,,,,,,,462177162.0,13.475677490234375,459058212,13.359186887741089,5933.371837237641,6618.096525484119,6822.353371966711,6750.974840814502,5919.959957715863,6016.581942881656,5984.0753664447275,5553.982016473059,5323.420014633656,5001.878414651818,5795.731489329934,0.9830652475357056,372939475.0,10.355657815933228,369948089.0,10.260860919952393,462298316.0,13.473988771438599,,,,
15,,,,,,,,,,,,,,,,,,,,527220147,13.534590244293213,6328.158325189244,7036.277065672037,7257.93082573115,7167.8064645330605,6328.099707821077,6302.62632118461,6320.85007176094,5899.289945880474,5668.8696066163275,5359.508289584325,6197.332089404222,0.9833533547141335,403882084.0,8.610509872436523,425544565.0,9.176087617874146,485658669.0,11.476147890090942,435666243.0,9.441285133361816,193502922.0,3.7090985774993896
16,,,,,,,,,,,,,,,,591070387.0,10.933207988739014,647736135.0,12.973597288131714,649830185,13.056889057159424,6851.380080753392,7496.478559029405,7700.305861693498,7689.354376450881,6830.802309857787,6667.911231127916,6649.980241431517,6261.604518749498,6074.096007550239,5718.368273655758,6614.138729136829,0.9835075410929593,514624171.0,9.137941598892212,541583941.0,9.687001466751099,628387552.0,12.19552493095398,564383932.0,10.184294939041138,236566961.0,3.901273727416992
17,,,,,,,,,,,,,,,,455946953.0,10.922247886657715,514340724.0,12.954776287078857,518329056,13.10974931716919,7250.872889489251,7939.779901862006,8152.410512743077,8131.386143109104,7218.220737644326,7085.383457546497,7041.174216972148,6608.528863424754,6409.311166201679,6045.654884593788,6985.689100876942,0.9843802018599077,415968539.0,9.897145986557007,440508088.0,10.521240234375,528778493.0,13.626111030578613,,,,
18,,,,,,,,,,,,,,,,450927312.0,10.905762672424316,508909586.0,12.932686567306519,512857574,13.07827877998352,7548.387784578539,8242.231198636151,8595.842600983044,8471.719286950414,7499.684183766614,7495.6893962443155,7421.805740196705,6950.101778705351,6728.573987835951,6339.913247702907,7336.642019685599,0.9844085953452371,416326815.0,9.980125904083252,436611858.0,10.509600400924683,524921081.0,13.681820392608643,,,,
19,,,,,,,,,,,,,,,,559127841.0,11.168415307998657,612638385.0,13.140652418136597,615878977,13.280586242675781,7838.520394513853,8777.570403625194,9029.341739756836,8891.922594552041,7903.228985757698,7908.0778666476235,7798.408092093008,7327.529420843225,7093.488244725802,6686.824266168278,7729.268243260426,0.9844919497316534,471620130.0,9.032085180282593,499797609.0,9.608400583267212,585844814.0,12.092268466949463,517991045.0,10.001502513885498,,
20,,,,,,,,,,,,,,,,,,716788204.0,20.652270078659058,589055804,13.12867259979248,8483.008093301736,9291.287114579916,9650.39012502068,9497.635272021998,8688.801421806103,8415.269452640165,8357.959899526091,7842.7281514547785,7671.0226730751265,7218.445874150262,8339.199741617427,0.9845850359309803,457820666.0,8.899441480636597,480876820.0,9.428832769393921,557878576.0,11.887267827987671,494314957.0,9.765770435333252,214807494.0,3.820950984954834
