,sta0_datasz,sta10_datasz,sta2_datasz,sta3_datasz,sta5_datasz,sta4_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,sta1_datasz,host_consumption_sta4,training_time_sta4,host_consumption_sta8,training_time_sta8,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta0,consumption_sta5,consumption_sta3,consumption_sta7,consumption_sta1,mean_acc,host_consumption_sta1,training_time_sta1,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3
21,,,,,,,,,,,,,,,,470431901.0,10.65844202041626,,,538672937,12.818588018417358,544241709,13.046840190887451,14263.013045212587,12631.889936005315,15113.80646040102,14364.518508575411,13737.674485722428,11407.067527909465,9056.347598481732,10683.21025266577,9816.45808144893,9710.997685984683,8458.075942303138,0.9860162734985352,438806005.0,9.820856094360352,451482670.0,10.140900611877441,553047839.0,13.379686117172241
22,,,,,,,,,,,,,,,,473020213.0,10.72134256362915,,,535578768,12.738302946090698,542886916,13.03775405883789,15115.256204715777,13324.81766137747,15969.467521876482,15154.824480533307,14479.931450633134,12141.380763248982,9548.030610089307,11375.493406377243,10438.057642711903,10260.254917633685,8918.34543208196,0.9867818626490507,437375834.0,9.793252944946289,451715274.0,10.159242391586304,677658849.0,20.585243463516235
23,,,,,,,,,,,,,,,,469044819.0,10.699577808380127,,,533821997,12.791271686553955,540138387,13.025580883026123,15661.281162341997,13871.909217655679,16527.05568142785,15814.065852443298,14986.883206656468,12581.053380684518,9871.435412909346,11757.780053639804,10799.729306435467,10685.339132749528,9237.118413959724,0.9868683164769952,436053205.0,9.844409465789795,448030774.0,10.137144088745117,546680607.0,13.268503427505493
24,,,,,,,,,,,,,,,,472378673.0,10.71509337425232,,,536769256,12.759144306182861,675468730,20.585481882095337,16430.895191175037,14558.752501685056,17526.021066581885,16571.84700546278,15725.32434376547,13208.798061475945,10437.01812183971,12349.038175891243,11331.776655170275,11218.77112871924,9782.662339828194,0.984918708151037,440344576.0,9.872361421585083,452874756.0,10.209898233413696,551903128.0,13.35311484336853
25,,,,,,,,,,,,,,,,468962300.0,10.659191846847534,,,533323952,12.778969049453735,540721761,13.070985317230225,17072.38790134857,14981.151564538295,18098.664425020903,17102.31529464556,16352.839715647844,13738.195110644509,10774.19555257452,12837.31083313106,11758.37673489431,11548.905077812664,10113.828057122324,0.9869921966032549,438781042.0,9.8959801197052,448076551.0,10.118588209152222,549221739.0,13.387516736984253
26,,,,,,,,,,,,,,,,469682513.0,10.66446566581726,,,534039099,12.77115273475647,539319359,13.008666515350342,17612.666216551854,15525.618241346512,18818.307978370296,17799.285732852957,16860.990871586877,14163.675381144974,11107.913136362007,13233.951932163127,12116.520465307414,11979.581623436741,10423.32049694664,0.987190073186701,437722451.0,9.863173961639404,448959422.0,10.143568754196167,548857359.0,13.362124919891357
27,,,,,,,,,,,,,,,,464792390.0,10.65721321105957,,,531766033,12.763564586639404,537068633,12.985892534255981,18139.37515858929,15974.256032688778,19396.51395492723,18325.519587054077,17491.950227434307,14591.390171501109,11526.505349028013,13626.65123237696,12571.285450380541,12335.870924111872,10815.063860347085,0.987698110667142,432853384.0,9.81611180305481,442018766.0,10.066916704177856,546289983.0,13.36113715171814
28,,,,,,,,,,,,,,,,471273574.0,10.696224451065063,,,538741907,12.861270666122437,542892043,13.033259630203247,18778.74437904615,16574.92929344111,19945.792065954105,18859.091869144362,17995.597523341687,15139.227100447435,11855.271553309738,14114.640332921696,12948.731653745379,12784.42727999934,11129.117858475802,0.9876166798851707,437998878.0,9.848228931427002,449675789.0,10.140547513961792,552409292.0,13.406069040298462
29,,,,,,,,,,,,,,,,-261672275124.0,10.700109720230103,,,-261604058625,12.860198736190796,-261598776229,13.090369939804077,19328.10717865382,17067.049425249505,20659.811404476397,19518.00596048736,18488.044489823587,15556.57944190879,12265.087495638682,14516.275447860973,13312.450374860739,13133.119994040555,11515.369607386905,0.9872542511333119,-261700926174.0,9.914350271224976,-261689700129.0,10.201960325241089,-261589262093.0,13.422215938568115
30,,,,,,,,,,,,,,,,471484877.0,10.697123289108276,,,535470065,12.767131090164185,675317974,20.58243203163147,20242.205673978693,17748.694951638605,21460.270836483334,20306.84820781507,19368.150904955422,16174.766039169832,12770.31743079024,15202.129652432099,13940.554829384284,13665.325876700257,11988.189527455224,0.9875191125002775,439779758.0,9.907228469848633,449124582.0,10.124808311462402,549868222.0,13.342677354812622
31,,,,,,,,,,,,,,,,466727748.0,10.621695756912231,,,531715436,12.708904027938843,540158407,13.050416946411133,20747.488501147018,18324.39434031507,22020.340932861094,20947.134726549302,19838.112420650305,16695.326011481233,13099.026429189442,15605.383110264545,14293.449319889975,14090.920223656627,12285.148646161137,0.9875351894985546,435101181.0,9.825030088424683,450488166.0,10.206968784332275,548153626.0,13.356156826019287
32,,,,,,,,,,,,,,,,471671766.0,10.664000749588013,,,537957485,12.779958724975586,542920302,13.000435829162598,21255.713673890474,18800.916464592938,22742.441749034875,21487.145723809328,20444.328974445678,17126.546431114682,13506.64078305915,15998.221021844764,14739.55629748467,14449.4293002046,12670.252067836198,0.9876054417003285,439821994.0,9.87796950340271,453583983.0,10.19933295249939,553427356.0,13.415669679641724
33,,,,,,,,,,,,,,,,471962293.0,10.729948997497559,,,537296049,12.805863857269287,543427686,13.062646865844727,21892.267266187344,19260.844985636275,23297.76778808747,22025.894569705993,20953.31207563342,17667.851421373616,13850.911738820358,16483.902280550035,15097.087559852707,14904.295029054101,12979.303738646622,0.9878071329810403,438636755.0,9.887112855911255,453274047.0,10.233604669570923,551582389.0,13.373101949691772
