,sta0_datasz,sta10_datasz,sta2_datasz,sta1_datasz,sta4_datasz,sta3_datasz,sta5_datasz,sta6_datasz,sta8_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta4,training_time_sta4,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta9,training_time_sta9,host_consumption_sta1,training_time_sta1,host_consumption_sta7,training_time_sta7,consumption_sta4,consumption_sta8,consumption_sta10,consumption_sta2,consumption_sta9,consumption_sta6,consumption_sta5,consumption_sta0,consumption_sta7,consumption_sta1,consumption_sta3,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta5,training_time_sta5,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2
24,,,,,,,,,,,,,,230952534.0,5.178372144699097,,,419241114.0,10.233792781829834,,,407059871,9.875762939453125,482282335,12.726870775222778,10154.445852694824,11051.869163092222,11616.74866742609,10145.702014454406,11309.601662214047,10229.697511880779,10181.74120160514,9221.938819832834,9453.041624874615,8775.942725729927,10061.18367921762,0.986630689014088,422131487.0,10.336442947387695,,,496182506.0,13.412517786026001,,
25,,,,,,,,,,,,,,213437503.0,3.791795492172241,,,,,,,456443900,8.888375282287598,585985804,13.094115972518921,10807.823498147982,11465.57978526312,12001.375817231832,10540.058590035522,11744.459433867396,10640.5225148971,10637.369078511683,9585.707749444498,9809.050963784299,9109.036237049686,10446.000348347176,0.9869223399595781,468731283.0,9.172744989395142,586110194.0,13.079216957092285,555931255.0,11.84434986114502,496827768.0,9.867086410522461
26,,,,,,,,,,,,,,,,,,,,,,358542844,8.480115413665771,497769661,14.462244749069214,11260.327342962131,12007.63195669294,12568.383949338213,11181.17746607879,12351.40400921176,11069.400809086914,11023.920350278535,10070.178479777656,10281.15326914898,9542.711016203271,10924.000652036138,0.9870649738745256,369433869.0,8.764472007751465,,,598141108.0,20.627042770385742,393639312.0,9.52085018157959
27,,,,,,,,,,,,,,,,,,451709171.0,10.904637813568115,,,417228668,9.985040426254272,515227868,13.135384321212769,11534.380210193869,12399.325430465551,12937.902586403796,11561.691737901761,12787.131625469938,11393.226096298053,11337.553877281918,10397.962436967413,10614.221562208457,9826.023661327894,11302.396426116651,0.9868737404996698,431281488.0,10.353255033493042,511068333.0,12.985765218734741,525620114.0,13.633837699890137,,
28,,,,,,,,,,,,,,,,,,449192942.0,10.829152345657349,,,418921291,9.997598648071289,514093044,13.075396060943604,11839.409305354551,12800.659340781662,13408.372981926726,11838.00735311119,13203.34430013077,11801.56293696443,11722.16054195479,10711.707716761113,10959.7531901721,10132.802423506448,11649.79571073478,0.9872201897881248,430080686.0,10.31164288520813,512091340.0,13.006728649139404,524020814.0,13.552042722702026,,
29,,,,,,,,,,,,,,,,,,449934334.0,10.90872836112976,,,417206329,10.025453567504883,512039461,13.121699810028076,12266.494792698473,13301.63513688673,14056.890226910744,12254.629326186592,13729.023465870418,12325.696066848637,12296.481791078411,11188.805822258371,11394.38351837382,10597.126822327013,12162.111701039039,0.9874040917916731,428992066.0,10.330595016479492,634385217.0,20.639856100082397,521879157.0,13.6076500415802,,
30,,,,,,,,,,,,,,215454832.0,3.823316812515259,,,,,,,454660579,8.85189151763916,584941556,13.082191705703735,12732.125772094767,13720.601658028932,14442.633339105929,12644.322614556464,14139.501726187937,12706.901662837196,12696.324604225965,11547.071582715887,11754.53965325849,10934.105982815223,12541.043114061,0.9872734655033458,467842247.0,9.187150955200195,583868745.0,13.015867471694946,553812669.0,11.818814992904663,499090580.0,9.967461109161377
31,,,,,,,,,,,,,,,,,,555592633.0,11.035834789276123,,,470813797,8.994960069656372,615865061,13.296038389205933,13147.120330556612,14130.895593498937,14824.313790059641,13196.29000151064,14580.326534969545,13060.286143108779,13099.865053770745,11935.360956197124,12093.525710897124,11287.598939699863,12938.315859356948,0.9873214364051819,488288545.0,9.366815328598022,614583510.0,13.23953127861023,587561545.0,12.124275922775269,520770761.0,10.048494100570679
32,,,,,,,,,,,,,,,,,,447706800.0,10.869746685028076,,,414207924,9.985647439956665,510847142,13.080264568328857,13427.631336850161,14540.587098864422,15213.133175457911,13604.13244660485,15024.454137655648,13487.518442913673,13410.712350769998,12286.554642124363,12435.838008710862,11603.610731258175,13318.577896166593,0.9743570793758739,429451537.0,10.367535829544067,506341477.0,12.898222208023071,520248851.0,13.56610918045044,,
33,,,,,,,,,,,,,,165966860.0,3.565498113632202,,,,,,,398299030,9.869530439376831,486272742,12.756921291351318,13855.382019724997,14952.75579015838,15594.503470630421,13918.220804363713,15446.85100206146,13863.116409061033,13781.255950086854,12606.003033591778,12801.283178248405,11899.111235249571,13696.228084536384,0.9870048652995717,410284045.0,10.204299688339233,485728065.0,12.727993249893188,499641360.0,13.406124114990234,,
34,,,,,,,,,,,,,,167348021.0,3.5905086994171143,,,,,,,395850183,9.820151567459106,484805704,12.784151554107666,14344.67412640604,15395.195659684014,15992.919032645292,14265.925340336125,15839.93560131098,14177.392390892574,14155.014786513493,12925.210949793798,13157.316327079023,12207.967084189288,14060.788097594326,0.9877705736593767,407145625.0,10.16131067276001,482799240.0,12.6963632106781,496644603.0,13.330322742462158,,
