,sta0_datasz,sta10_datasz,sta1_datasz,sta2_datasz,sta3_datasz,sta4_datasz,sta6_datasz,sta8_datasz,sta5_datasz,sta9_datasz,sta7_datasz,host_consumption_sta8,training_time_sta8,host_consumption_sta10,training_time_sta10,host_consumption_sta6,training_time_sta6,host_consumption_sta5,training_time_sta5,host_consumption_sta7,training_time_sta7,host_consumption_sta1,training_time_sta1,consumption_sta8,consumption_sta10,consumption_sta4,consumption_sta9,consumption_sta2,consumption_sta6,consumption_sta1,consumption_sta5,consumption_sta0,consumption_sta3,consumption_sta7,mean_acc,host_consumption_sta0,training_time_sta0,host_consumption_sta3,training_time_sta3,host_consumption_sta2,training_time_sta2,host_consumption_sta4,training_time_sta4
26,,,,,,,,,,,,,,,,483976849.0,10.78575086593628,,,538647913,13.364126920700073,413785196,8.74826169013977,12033.759114694936,12425.183023600164,10951.814623032678,12190.28302827381,11105.3528564612,10980.814599535584,9452.092553415227,10951.176160167433,9955.183414324278,10641.969994936266,10108.570959063913,0.9869174794717268,424967846.0,9.016879320144653,507749615.0,11.748149156570435,448431835.0,9.619073629379272,,
27,,,,,,,,,,,,,,,,480926015.0,10.495344161987305,544572397.0,12.632537603378296,551212639,12.922620296478271,464210482,10.075528383255005,12443.411912813704,12841.064945140095,11445.007814822258,12610.093056937452,11508.686723930301,11512.048885249751,9778.90260562219,11353.616694791328,10310.822970850322,11003.164792732603,10457.919042388881,0.9869318550283258,482222215.0,10.533324003219604,566886794.0,13.677093029022217,,,196025866.0,3.795330047607422
28,,,,,,,,,,,,,,,,,,460049420.0,13.485437631607056,460115582,13.498671531677246,353887522,9.846863031387329,12849.744655330649,13253.875156724578,11862.368176942171,13005.045371572578,11787.120836932405,11796.687035742812,10088.376099086796,11728.047534522802,10640.317246128174,11347.534589298157,10800.874928790434,0.9869309067726135,363476181.0,10.12921690940857,458963791.0,13.438685417175293,,,,
29,,,,,,,,,,,,,,,,,,458940719.0,13.414921998977661,461048686,13.533188343048096,352521192,9.786186933517456,13438.898900746173,13896.647913590705,12292.060958590244,13616.013778226154,12141.014423245952,12251.041379487622,10469.447676732078,12195.545475320421,11047.044668767314,11785.450465213016,11296.96887846775,0.9872167056257074,366310036.0,10.184895753860474,574975274.0,20.612297296524048,,,,
30,,,,,,,,,,,,,,,,,,552606801.0,13.535438060760498,668675961,20.629701375961304,410112476,8.749456644058228,13943.127972596649,14425.169803979003,12690.840003634137,14116.721666162211,12809.855300721112,12640.609298735828,10952.134626828247,12750.222494384736,11580.374095740686,12372.051242320222,11700.053923082818,0.9876126484437422,420972128.0,9.005274057388306,507116804.0,11.734774589538574,471019973.0,10.479462146759033,,
31,,,,,,,,,,,,,,,,416243136.0,10.191907405853271,,,611986776,20.614205837249756,406177915,9.904052257537842,14508.439825059508,15054.506848328276,13279.507913228083,14728.0921039727,13344.325717868061,13130.69227016424,11396.31196892223,13175.258484303948,12062.244696794623,12902.917223260216,12212.85742151231,0.9874870560385964,415432470.0,10.181605815887451,491829979.0,13.306007385253906,,,228021389.0,5.18435001373291
32,,,,,,,,,,,,,,,,444222618.0,10.856652736663818,504919057.0,12.934142589569092,513271696,13.275486469268799,412031782,9.96820855140686,14871.89892739028,15458.683467626057,13673.194446214455,15124.866180869172,13685.161331133504,13547.952775308866,11691.311072065642,13510.810853967687,12383.429489388676,13168.608245715475,12553.389838495377,0.9874102148142728,426507636.0,10.36669111251831,519962902.0,13.587127923965454,,,,
33,,,,,,,,,,,,,,,,446752884.0,10.852565288543701,506988936.0,12.931429862976074,512120698,13.124681949615479,412697735,9.940867900848389,15280.996882498626,15865.95807683092,13992.706892433487,15560.225540729693,13968.617757662694,13966.56206139291,11921.0432624001,13903.267822501595,12718.67953478285,13521.521757258708,12916.019314483812,0.9878855185075239,430119627.0,10.376325845718384,522459112.0,13.602968454360962,,,,
34,,,,,,,,,,,,,,,,,,460092083.0,13.409545660018921,461180766,13.464670181274414,352246352,9.739423274993896,15778.278022983259,16397.18401731166,14423.556436948751,16051.848475434388,14424.019819522386,14396.119719044533,12371.959285560348,14460.481591646581,13123.213528480315,14047.050298273733,13328.101645557821,0.9879356893626127,366754310.0,10.164243698120117,574561456.0,20.59938645362854,,,,
35,,,,,,,,,,,,,,,,519022597.0,10.56778335571289,,,576804859,13.117879390716553,458057726,8.894285917282104,16155.214295931604,16809.70216733679,14903.735637792914,16431.38579354423,14818.134371498612,14849.614593911447,12692.559228658836,14836.241884741858,13488.242541947471,14425.728787267084,13666.319601085526,0.988039721142162,469294942.0,9.170765161514282,551165459.0,11.839855670928955,494915969.0,9.791921854019165,214422913.0,3.8187551498413086
36,,,,,,,,,,,,,,,,,,,,501606931,14.555387020111084,357970336,8.439135789871216,16558.19873930447,17210.62432840406,15286.153450350372,16829.24180073847,15347.348431858303,15190.443770874666,13054.394774937573,15129.450079196344,13883.354632213983,14823.951721396128,14068.979394238879,0.9879259087822654,364866681.0,8.616265296936035,435441268.0,11.216509342193604,391547582.0,9.421312093734741,,
37,,,,,,,,,,,,,,,,443564172.0,10.87824821472168,502664851.0,12.904898881912231,509380776,13.173975706100464,412389691,10.026761054992676,16969.971282863266,17650.334492291666,15554.16917785056,17249.755658300724,15746.720429177334,15570.73280729494,13373.577401724153,15452.095586473917,14227.060218395209,15184.292277298713,14411.082424953169,0.9875218543139371,426069039.0,10.392285108566284,517797991.0,13.561174631118774,,,,
38,,,,,,,,,,,,,,,,481030629.0,10.610905408859253,543087416.0,12.696391582489014,550266719,12.983068227767944,461225871,10.086422204971313,17371.78213066781,18058.587128712625,15977.157634235858,17663.595063819408,16033.638496961164,16031.73642775363,13684.092495282739,15857.978129847861,14558.382811094903,15534.079217348575,14784.044415423346,0.9878872687166388,476283388.0,10.484628915786743,562788598.0,13.580330848693848,,,196103685.0,3.8087759017944336
39,,,,,,,,,,,,,,,,,,461693886.0,13.436391830444336,463125341,13.499709606170654,354147775,9.802971363067627,17836.65346253635,18491.578227070866,16384.35127915221,18057.18511032058,16323.785920078373,16314.98090527974,13987.109085899188,16238.11056263248,14880.204829542388,15889.295519042214,15048.39416049599,0.9881144274364818,367118689.0,10.185051679611206,461466348.0,13.427520990371704,,,,
40,,,,,,,,,,,,,,,,,,460280682.0,13.381454706192017,462757421,13.488713502883911,355145209,9.809378623962402,18229.174823066183,18910.146778982606,16671.98723720026,18460.542487304214,16597.84003241198,16634.407602197356,14293.393512864828,16525.07030788576,15206.763456191738,16241.74012863184,15383.725638545015,0.9880734953013334,372529564.0,10.342180967330933,461836220.0,13.443899393081665,,,,
41,,,,,,,,,,,,,,,,549548764.0,11.037475109100342,607486299.0,13.177729606628418,610753076,13.339078664779663,468681112,9.003783702850342,18602.271846667332,19323.485365649496,17028.550629576635,18849.88859282164,17073.3326131393,16988.033935542862,14628.036305588115,16907.430241982354,15554.975715498207,16635.218797736426,15730.50734703741,0.9882238073782488,483374739.0,9.314355373382568,579028364.0,12.027308225631714,510863195.0,9.95682406425476,,
42,,,,,,,,,,,,,,,,478553585.0,10.481278657913208,545003183.0,12.71155595779419,550766596,12.94346284866333,474349494,10.374392986297607,19183.336507766893,19914.128876988507,17721.09788359874,19430.76326419774,17543.400047610416,17613.931831333033,15097.045994328204,17493.56569250928,16045.384951812028,17086.959995945108,16267.3424774277,0.9881523143161427,679387787.0,20.571680307388306,565229876.0,13.6648108959198,,,196917648.0,3.8105170726776123
